QUE	 (100037, 100054) 
1.1	 1	 1
1.2	 2	 1
1.4	 1	 4
1.5	 0	 4
2.2	 1	 1
2.5	 0	 4
3.8	 1	 1
4.1	 0	 4
9.1	 1	 1
9.3	 0	 4
9.8	 1	 1
10.1	 0	 4
13.9	 1	 1
14.1	 0	 4
21.0	 1	 1
25.8	 2	 1
27.0	 3	 1
28.8	 4	 1
31.5	 5	 1
42.8	 6	 1
45.3	 5	 4
45.5	 4	 4
45.7	 3	 4
45.9	 2	 4
46.1	 1	 4
46.3	 0	 4
55.8	 1	 1
56.1	 0	 4
70.2	 1	 1
70.5	 0	 4
73.5	 1	 1
73.8	 0	 4
77.2	 1	 1
77.5	 0	 4
82.3	 1	 1
82.6	 0	 4
85.7	 1	 1
86.9	 2	 1
93.9	 3	 1
102.9	 4	 1
105.0	 5	 1
109.6	 6	 1
114.3	 7	 1
115.3	 6	 4
115.5	 5	 4
115.7	 4	 4
115.9	 3	 4
116.1	 2	 4
116.3	 1	 4
116.5	 0	 4
118.8	 1	 1
119.1	 0	 4
124.2	 1	 1
124.5	 0	 4
129.2	 1	 1
129.5	 0	 4
130.0	 1	 1
130.2	 0	 4
133.2	 1	 1
133.5	 0	 4
133.7	 1	 1
134.0	 0	 4
134.3	 1	 1
134.6	 0	 4
139.6	 1	 1
139.7	 2	 1
139.8	 1	 4
140.0	 0	 4
140.7	 1	 1
141.0	 0	 4
154.8	 1	 1
164.5	 2	 1
167.4	 3	 1
175.9	 4	 1
177.1	 5	 1
185.0	 6	 1
185.2	 5	 4
185.3	 4	 4
185.5	 3	 4
185.7	 2	 4
185.8	 1	 4
186.0	 0	 4
186.6	 1	 1
186.8	 0	 4
188.2	 1	 1
188.5	 0	 4
190.8	 1	 1
191.1	 0	 4
199.8	 1	 1
200.1	 0	 4
208.0	 1	 1
208.3	 0	 4
211.6	 1	 1
211.9	 0	 4
217.0	 1	 1
217.3	 0	 4
217.4	 1	 1
217.7	 0	 4
219.5	 1	 1
219.8	 0	 4
220.7	 1	 1
221.0	 0	 4
221.2	 1	 1
221.5	 0	 4
227.7	 1	 1
240.0	 2	 1
242.2	 3	 1
245.6	 4	 1
254.3	 5	 1
255.3	 4	 4
255.5	 3	 4
255.7	 2	 4
255.9	 1	 4
256.1	 0	 4
257.7	 1	 1
258.0	 0	 4
262.2	 1	 1
262.5	 0	 4
269.6	 1	 1
269.9	 0	 4
274.4	 1	 1
274.7	 0	 4
279.5	 1	 1
279.8	 0	 4
281.0	 1	 1
281.3	 0	 4
283.6	 1	 1
283.9	 0	 4
295.2	 1	 1
296.5	 2	 1
297.3	 3	 1
298.4	 4	 1
303.7	 5	 1
305.1	 6	 1
308.7	 7	 1
313.0	 8	 1
313.5	 9	 1
316.0	 10	 1
316.5	 11	 1
317.5	 12	 1
319.8	 13	 1
325.3	 12	 4
325.5	 11	 4
325.7	 10	 4
325.9	 9	 4
326.0	 8	 4
326.2	 7	 4
326.4	 6	 4
326.5	 5	 4
326.7	 4	 4
326.9	 3	 4
327.0	 2	 4
327.2	 1	 4
327.4	 0	 4
333.9	 1	 1
334.2	 0	 4
336.6	 1	 1
336.9	 0	 4
338.1	 1	 1
338.2	 2	 1
338.4	 1	 4
338.5	 0	 4
343.3	 1	 1
343.5	 0	 4
349.8	 1	 1
350.0	 0	 4
359.5	 1	 1
359.8	 0	 4
363.2	 1	 1
363.5	 0	 4
366.1	 1	 1
379.2	 2	 1
395.3	 1	 4
395.5	 0	 4
414.8	 1	 1
415.1	 0	 4
415.8	 1	 1
416.1	 0	 4
416.8	 1	 1
417.1	 0	 4
422.3	 1	 1
422.6	 0	 4
423.9	 1	 1
424.2	 0	 4
424.3	 1	 1
424.6	 0	 4
431.0	 1	 1
431.3	 0	 4
431.4	 1	 1
431.7	 0	 4
434.8	 1	 1
435.6	 2	 1
436.7	 3	 1
442.5	 4	 1
444.8	 5	 1
446.5	 6	 1
447.8	 7	 1
454.3	 8	 1
465.3	 7	 4
465.5	 6	 4
465.7	 5	 4
465.9	 4	 4
466.1	 3	 4
466.3	 2	 4
466.5	 1	 4
466.7	 0	 4
467.2	 1	 1
467.5	 0	 4
468.9	 1	 1
469.2	 0	 4
470.9	 1	 1
471.2	 0	 4
473.8	 1	 1
474.1	 0	 4
474.4	 1	 1
474.7	 0	 4
475.2	 1	 1
475.5	 0	 4
476.5	 1	 1
476.8	 0	 4
484.4	 1	 1
484.7	 0	 4
496.7	 1	 1
497.0	 0	 4
497.4	 1	 1
497.7	 0	 4
497.9	 1	 1
498.2	 0	 4
508.8	 1	 1
514.1	 2	 1
515.8	 3	 1
524.0	 4	 1
528.1	 5	 1
532.8	 6	 1
534.6	 7	 1
534.7	 8	 1
535.3	 7	 4
535.5	 6	 4
535.7	 5	 4
535.9	 4	 4
536.1	 3	 4
536.3	 2	 4
536.5	 1	 4
536.7	 0	 4
537.6	 1	 1
537.9	 0	 4
543.3	 1	 1
543.6	 0	 4
547.7	 1	 1
548.0	 0	 4
548.2	 1	 1
548.5	 0	 4
552.0	 1	 1
552.3	 0	 4
557.6	 1	 1
557.7	 2	 1
557.9	 1	 4
558.1	 0	 4
559.3	 1	 1
559.6	 0	 4
560.7	 1	 1
561.0	 0	 4
568.9	 1	 1
569.2	 0	 4
584.7	 1	 1
585.0	 2	 1
585.2	 3	 1
594.5	 4	 1
597.7	 5	 1
597.9	 6	 1
604.8	 7	 1
605.3	 6	 4
605.5	 5	 4
605.7	 4	 4
605.9	 3	 4
606.1	 2	 4
606.3	 1	 4
606.5	 0	 4
611.3	 1	 1
611.6	 0	 4
616.0	 1	 1
616.3	 0	 4
617.1	 1	 1
617.4	 0	 4
622.9	 1	 1
623.2	 0	 4
626.3	 1	 1
626.6	 0	 4
626.7	 1	 1
627.0	 0	 4
635.0	 1	 1
635.3	 0	 4
636.1	 1	 1
636.4	 0	 4
642.2	 1	 1
642.5	 0	 4
645.2	 1	 1
656.1	 2	 1
667.8	 3	 1
669.0	 4	 1
675.3	 3	 4
675.5	 2	 4
675.7	 1	 4
675.9	 0	 4
677.0	 1	 1
677.3	 0	 4
680.5	 1	 1
680.8	 0	 4
683.4	 1	 1
683.7	 0	 4
685.4	 1	 1
685.7	 0	 4
692.2	 1	 1
692.5	 0	 4
696.3	 1	 1
696.6	 0	 4
701.5	 1	 1
701.8	 0	 4
703.0	 1	 1
703.3	 0	 4
706.0	 1	 1
706.3	 0	 4
707.2	 1	 1
707.5	 0	 4
708.0	 1	 1
708.3	 0	 4
713.1	 1	 1
713.4	 0	 4
720.1	 1	 1
726.2	 2	 1
726.3	 3	 1
731.2	 4	 1
743.0	 5	 1
743.7	 6	 1
745.3	 5	 4
745.5	 4	 4
745.7	 3	 4
745.9	 2	 4
746.1	 1	 4
746.3	 0	 4
752.4	 1	 1
752.7	 0	 4
759.8	 1	 1
760.1	 0	 4
762.3	 1	 1
762.6	 0	 4
763.0	 1	 1
763.3	 0	 4
771.6	 1	 1
