QUE	 (20002, 200054) 
13.3	 1	 5
13.6	 0	 4
15.3	 1	 5
15.6	 0	 4
19.1	 1	 5
19.4	 0	 4
32.5	 1	 5
32.8	 0	 4
43.4	 1	 5
43.6	 2	 5
43.7	 1	 4
43.9	 0	 4
76.3	 1	 5
76.6	 0	 4
78.5	 1	 5
78.8	 0	 4
79.0	 1	 5
79.3	 0	 4
82.1	 1	 5
82.4	 0	 4
83.4	 1	 5
83.6	 2	 5
83.7	 1	 4
83.8	 2	 5
83.9	 1	 4
84.1	 0	 4
86.5	 1	 5
86.8	 0	 4
90.2	 1	 5
90.5	 0	 4
98.8	 1	 5
99.1	 0	 4
113.4	 1	 5
113.6	 2	 5
113.7	 1	 4
113.8	 2	 5
113.9	 1	 4
114.0	 2	 5
114.1	 1	 4
114.2	 2	 5
114.3	 1	 4
114.5	 0	 4
139.3	 1	 5
139.6	 0	 4
144.1	 1	 5
144.3	 0	 4
153.3	 1	 5
153.4	 2	 5
153.6	 3	 5
153.6	 2	 4
153.7	 1	 4
153.8	 2	 5
153.8	 1	 4
154.1	 0	 4
158.7	 1	 5
159.0	 0	 4
170.3	 1	 5
170.6	 0	 4
176.1	 1	 5
176.3	 0	 4
183.3	 1	 5
183.4	 2	 5
183.6	 3	 5
183.6	 2	 4
183.7	 1	 4
183.8	 0	 4
183.8	 1	 5
183.9	 2	 5
184.1	 1	 4
184.1	 2	 5
184.2	 1	 4
184.3	 0	 4
184.3	 1	 5
184.4	 2	 5
184.6	 1	 4
184.7	 0	 4
195.3	 1	 5
195.6	 0	 4
195.8	 1	 5
195.9	 2	 5
196.1	 1	 4
196.2	 0	 4
201.3	 1	 5
201.6	 0	 4
211.8	 1	 5
212.0	 2	 5
212.1	 1	 4
212.3	 2	 5
212.3	 1	 4
212.6	 0	 4
223.4	 1	 5
223.6	 2	 5
223.7	 1	 4
223.8	 2	 5
223.9	 1	 4
224.1	 0	 4
226.9	 1	 5
227.1	 2	 5
227.2	 1	 4
227.4	 0	 4
240.2	 1	 5
240.5	 0	 4
240.8	 1	 5
241.1	 0	 4
250.7	 1	 5
251.0	 0	 4
254.1	 1	 5
254.4	 0	 4
255.4	 1	 5
255.7	 0	 4
259.4	 1	 5
259.6	 2	 5
259.7	 1	 4
259.8	 2	 5
259.9	 1	 4
260.0	 0	 4
260.0	 1	 5
260.3	 0	 4
282.6	 1	 5
282.8	 2	 5
282.9	 1	 4
283.0	 0	 4
283.0	 1	 5
283.1	 2	 5
283.3	 1	 4
283.4	 2	 5
283.5	 1	 4
283.6	 2	 5
283.7	 1	 4
283.9	 0	 4
284.0	 1	 5
284.1	 2	 5
284.3	 1	 4
284.4	 2	 5
284.5	 1	 4
284.6	 2	 5
284.7	 1	 4
284.8	 2	 5
284.9	 1	 4
285.0	 0	 4
285.0	 1	 5
285.3	 0	 4
