QUE	 (200021, 200020) 
568.8	 1	 4
568.9	 2	 5
569.0	 1	 4
569.2	 0	 4
569.3	 1	 5
569.5	 2	 5
569.6	 1	 4
569.7	 2	 5
569.8	 1	 4
569.9	 2	 5
570.0	 1	 4
570.1	 2	 5
570.2	 1	 4
570.3	 2	 5
570.4	 1	 4
570.5	 2	 5
570.6	 1	 4
570.7	 2	 5
570.8	 1	 4
571.0	 0	 4
683.5	 1	 5
683.7	 2	 5
683.8	 1	 4
683.9	 2	 5
684.0	 1	 4
684.1	 2	 5
684.2	 1	 4
684.3	 2	 5
684.4	 1	 4
684.5	 2	 5
684.6	 1	 4
684.7	 2	 5
684.8	 1	 4
684.9	 2	 5
685.0	 1	 4
685.1	 2	 5
685.2	 1	 4
685.3	 2	 5
685.4	 1	 4
685.5	 2	 5
685.6	 1	 4
685.7	 2	 5
685.8	 1	 4
686.0	 0	 4
686.1	 1	 5
686.3	 2	 5
686.4	 1	 4
686.5	 2	 5
686.6	 1	 4
686.7	 2	 5
686.8	 1	 4
686.9	 2	 5
687.0	 1	 4
687.1	 2	 5
687.2	 1	 4
687.3	 2	 5
687.4	 1	 4
687.5	 2	 5
687.6	 1	 4
687.7	 2	 5
687.8	 1	 4
687.9	 2	 5
688.0	 1	 4
688.1	 2	 5
688.2	 1	 4
688.3	 2	 5
688.4	 1	 4
688.5	 2	 5
688.6	 1	 4
688.7	 2	 5
688.8	 1	 4
688.9	 2	 5
689.0	 1	 4
689.1	 2	 5
689.2	 1	 4
689.4	 0	 4
692.2	 1	 5
692.5	 0	 4
718.1	 1	 5
748.3	 0	 4
803.5	 1	 5
803.7	 2	 5
803.8	 1	 4
803.9	 2	 5
804.0	 1	 4
804.1	 2	 5
804.2	 1	 4
804.3	 2	 5
804.4	 1	 4
804.5	 2	 5
804.6	 1	 4
804.7	 2	 5
804.8	 1	 4
804.9	 2	 5
805.0	 1	 4
805.1	 2	 5
805.2	 1	 4
805.3	 2	 5
805.4	 1	 4
805.5	 2	 5
805.6	 1	 4
805.7	 2	 5
805.8	 1	 4
805.9	 2	 5
806.0	 1	 4
806.1	 2	 5
806.2	 1	 4
806.3	 2	 5
806.4	 1	 4
806.5	 2	 5
806.6	 1	 4
806.7	 2	 5
806.8	 1	 4
806.9	 2	 5
807.0	 1	 4
807.1	 2	 5
807.2	 1	 4
807.3	 2	 5
807.4	 1	 4
807.5	 2	 5
807.6	 1	 4
807.7	 2	 5
807.8	 1	 4
807.9	 2	 5
808.0	 1	 4
808.2	 0	 4
808.3	 1	 5
808.5	 2	 5
808.6	 1	 4
808.7	 2	 5
808.8	 1	 4
808.9	 2	 5
809.0	 1	 4
809.1	 2	 5
809.2	 1	 4
809.3	 2	 5
809.4	 1	 4
809.6	 0	 4
811.1	 1	 5
811.4	 0	 4
812.6	 1	 5
813.4	 2	 5
815.1	 3	 5
839.0	 4	 5
839.2	 5	 5
839.4	 6	 5
840.2	 7	 5
843.6	 8	 5
868.3	 7	 4
868.5	 6	 4
868.7	 5	 4
868.9	 4	 4
869.1	 3	 4
869.3	 2	 4
869.5	 1	 4
869.7	 0	 4
943.6	 1	 5
943.8	 2	 5
944.2	 3	 5
944.4	 4	 5
945.2	 5	 5
945.4	 6	 5
945.8	 7	 5
946.0	 8	 5
946.2	 9	 5
946.6	 10	 5
946.8	 11	 5
947.0	 12	 5
947.4	 13	 5
947.6	 14	 5
947.8	 15	 5
948.0	 16	 5
948.2	 17	 5
948.4	 18	 5
948.8	 19	 5
949.0	 20	 5
949.8	 21	 5
950.4	 22	 5
951.0	 23	 5
951.8	 24	 5
952.0	 25	 5
952.2	 26	 5
952.4	 27	 5
952.6	 28	 5
952.8	 29	 5
953.4	 30	 5
953.8	 31	 5
954.8	 32	 5
959.2	 33	 5
984.4	 34	 5
988.3	 33	 4
988.5	 32	 4
988.7	 31	 4
988.9	 30	 4
989.1	 29	 4
989.3	 28	 4
989.5	 27	 4
989.7	 26	 4
989.9	 25	 4
990.1	 24	 4
990.3	 23	 4
990.5	 22	 4
990.7	 21	 4
990.9	 20	 4
991.1	 19	 4
991.3	 18	 4
991.5	 17	 4
991.7	 16	 4
991.9	 15	 4
992.1	 14	 4
992.3	 13	 4
992.5	 12	 4
992.7	 11	 4
992.9	 10	 4
993.1	 9	 4
993.3	 8	 4
993.5	 7	 4
993.7	 6	 4
993.9	 5	 4
994.1	 4	 4
994.3	 3	 4
994.5	 2	 4
994.7	 1	 4
994.9	 0	 4
1043.5	 1	 5
1043.7	 2	 5
1043.8	 1	 4
1044.0	 0	 4
1088.8	 1	 5
1089.0	 2	 5
1089.2	 3	 5
1090.0	 4	 5
1090.2	 5	 5
1090.4	 6	 5
1090.8	 7	 5
1091.0	 8	 5
1091.4	 9	 5
1092.6	 10	 5
1092.8	 11	 5
1093.0	 12	 5
1093.4	 13	 5
1093.6	 14	 5
1093.8	 15	 5
1094.0	 16	 5
1095.2	 17	 5
1095.8	 18	 5
1096.0	 19	 5
1096.8	 20	 5
1097.0	 21	 5
1097.4	 22	 5
1097.6	 23	 5
1097.8	 24	 5
1098.4	 25	 5
1098.6	 26	 5
1098.8	 27	 5
1099.0	 28	 5
1099.4	 29	 5
1108.3	 28	 4
1108.5	 27	 4
1108.7	 26	 4
1108.9	 25	 4
1109.1	 24	 4
1109.3	 23	 4
1109.5	 22	 4
1109.7	 21	 4
1109.9	 20	 4
1110.1	 19	 4
1110.3	 18	 4
1110.5	 17	 4
1110.7	 16	 4
1110.9	 15	 4
1111.1	 14	 4
1111.3	 13	 4
1111.5	 12	 4
1111.7	 11	 4
1111.9	 10	 4
1112.1	 9	 4
1112.3	 8	 4
1112.5	 7	 4
1112.7	 6	 4
1112.9	 5	 4
1113.1	 4	 4
1113.3	 3	 4
1113.5	 2	 4
1113.7	 1	 4
1113.9	 0	 4
1163.5	 1	 5
1163.7	 2	 5
1163.8	 1	 4
1163.9	 2	 5
1164.0	 1	 4
1164.2	 0	 4
1164.3	 1	 5
1164.5	 2	 5
1164.6	 1	 4
1164.7	 2	 5
1164.8	 1	 4
1164.9	 2	 5
1165.0	 1	 4
1165.1	 2	 5
1165.2	 1	 4
1165.3	 2	 5
1165.4	 1	 4
1165.5	 2	 5
1165.6	 1	 4
1165.7	 2	 5
1165.8	 1	 4
1165.9	 2	 5
1166.0	 1	 4
1166.1	 2	 5
1166.2	 1	 4
1166.3	 2	 5
1166.4	 1	 4
1166.5	 2	 5
1166.6	 1	 4
1166.7	 2	 5
1166.8	 1	 4
1166.9	 2	 5
1167.0	 1	 4
1167.2	 0	 4
