QUE	 (200017, 200014) 
394.3	 1	 5
394.5	 0	 4
424.8	 1	 5
426.0	 2	 5
436.1	 3	 5
436.3	 4	 5
436.5	 5	 5
436.7	 6	 5
436.9	 7	 5
437.1	 8	 5
437.3	 9	 5
437.5	 10	 5
437.7	 11	 5
437.9	 12	 5
438.3	 13	 5
438.6	 14	 5
439.5	 15	 5
442.9	 16	 5
444.8	 15	 4
445.0	 14	 4
445.2	 13	 4
445.4	 12	 4
445.6	 11	 4
445.8	 10	 4
446.0	 9	 4
446.2	 8	 4
446.4	 7	 4
446.6	 6	 4
446.8	 5	 4
447.0	 4	 4
447.2	 3	 4
447.4	 2	 4
447.6	 1	 4
447.8	 0	 4
481.1	 1	 5
481.3	 2	 5
481.3	 3	 5
481.4	 2	 4
481.6	 1	 4
481.8	 0	 4
516.9	 1	 5
517.2	 0	 4
525.8	 1	 5
556.1	 2	 5
556.3	 3	 5
556.7	 4	 5
556.9	 5	 5
557.1	 6	 5
557.7	 7	 5
557.9	 8	 5
558.1	 9	 5
558.3	 10	 5
560.1	 11	 5
564.8	 10	 4
565.0	 9	 4
565.2	 8	 4
565.4	 7	 4
565.6	 6	 4
565.8	 5	 4
566.0	 4	 4
566.2	 3	 4
566.4	 2	 4
566.6	 1	 4
566.8	 0	 4
572.1	 1	 5
572.4	 0	 4
589.6	 1	 5
589.9	 0	 4
594.6	 1	 5
594.9	 0	 4
601.1	 1	 5
601.4	 0	 4
602.6	 1	 5
602.9	 0	 4
607.4	 1	 5
607.7	 0	 4
615.2	 1	 5
615.5	 0	 4
617.6	 1	 5
617.9	 0	 4
676.1	 1	 5
676.3	 2	 5
676.7	 3	 5
676.9	 4	 5
677.1	 5	 5
677.3	 6	 5
677.5	 7	 5
677.7	 8	 5
677.9	 9	 5
678.1	 10	 5
678.3	 11	 5
678.7	 12	 5
679.1	 13	 5
679.3	 14	 5
679.5	 15	 5
679.7	 16	 5
679.9	 17	 5
680.1	 18	 5
680.3	 19	 5
680.5	 20	 5
680.7	 21	 5
680.9	 22	 5
683.7	 23	 5
684.8	 22	 4
685.0	 21	 4
685.2	 20	 4
685.4	 19	 4
685.6	 18	 4
685.8	 17	 4
686.0	 16	 4
686.2	 15	 4
686.4	 14	 4
686.6	 13	 4
686.8	 12	 4
687.0	 11	 4
687.2	 10	 4
687.4	 9	 4
687.6	 8	 4
687.8	 7	 4
688.0	 6	 4
688.2	 5	 4
688.4	 4	 4
688.6	 3	 4
688.8	 2	 4
689.0	 1	 4
689.2	 0	 4
699.9	 1	 5
700.2	 0	 4
708.3	 1	 5
708.6	 0	 4
712.0	 1	 5
712.3	 0	 4
713.2	 1	 5
713.5	 0	 4
714.2	 1	 5
714.5	 0	 4
721.1	 1	 5
721.3	 2	 5
721.4	 1	 4
721.5	 2	 5
721.6	 1	 4
721.7	 2	 5
721.8	 1	 4
721.9	 2	 5
722.0	 1	 4
722.1	 2	 5
722.2	 1	 4
722.4	 0	 4
735.5	 1	 5
735.8	 0	 4
749.8	 1	 5
750.1	 0	 4
771.8	 1	 5
772.4	 2	 5
781.0	 3	 5
796.1	 4	 5
796.3	 5	 5
796.7	 6	 5
796.9	 7	 5
797.1	 8	 5
797.7	 9	 5
797.9	 10	 5
798.1	 11	 5
798.3	 12	 5
798.5	 13	 5
798.7	 14	 5
798.9	 15	 5
799.1	 16	 5
799.3	 17	 5
799.5	 18	 5
799.7	 19	 5
799.9	 20	 5
804.8	 19	 4
805.0	 18	 4
805.2	 17	 4
805.4	 16	 4
805.6	 15	 4
805.8	 14	 4
806.0	 13	 4
806.2	 12	 4
806.4	 11	 4
806.6	 10	 4
806.8	 9	 4
807.0	 8	 4
807.2	 7	 4
807.4	 6	 4
807.6	 5	 4
807.8	 4	 4
808.0	 3	 4
808.2	 2	 4
808.4	 1	 4
808.6	 0	 4
841.1	 1	 5
841.3	 2	 5
841.4	 1	 4
841.6	 0	 4
848.7	 1	 5
849.0	 0	 4
866.7	 1	 5
867.0	 0	 4
869.5	 1	 5
869.8	 0	 4
886.7	 1	 5
895.6	 2	 5
916.1	 3	 5
916.3	 4	 5
916.5	 5	 5
916.9	 6	 5
917.1	 7	 5
917.3	 8	 5
917.5	 9	 5
917.7	 10	 5
917.9	 11	 5
918.1	 12	 5
918.3	 13	 5
918.5	 14	 5
918.7	 15	 5
918.9	 16	 5
919.1	 17	 5
919.5	 18	 5
919.7	 19	 5
919.9	 20	 5
920.1	 21	 5
920.3	 22	 5
920.5	 23	 5
920.7	 24	 5
921.1	 25	 5
921.5	 26	 5
921.7	 27	 5
921.9	 28	 5
922.3	 29	 5
922.5	 30	 5
924.8	 29	 4
925.0	 28	 4
925.2	 27	 4
925.4	 26	 4
925.6	 25	 4
925.8	 24	 4
926.0	 23	 4
926.2	 22	 4
926.4	 21	 4
926.6	 20	 4
926.8	 19	 4
927.0	 18	 4
927.2	 17	 4
927.4	 16	 4
927.6	 15	 4
927.8	 14	 4
928.0	 13	 4
928.2	 12	 4
928.4	 11	 4
928.6	 10	 4
928.8	 9	 4
929.0	 8	 4
929.2	 7	 4
929.4	 6	 4
929.6	 5	 4
929.8	 4	 4
930.0	 3	 4
930.2	 2	 4
930.4	 1	 4
930.6	 0	 4
934.4	 1	 5
934.7	 0	 4
954.2	 1	 5
954.5	 0	 4
958.0	 1	 5
958.3	 0	 4
961.1	 1	 5
961.3	 2	 5
961.4	 1	 4
961.6	 0	 4
961.7	 1	 5
961.9	 2	 5
962.0	 1	 4
962.1	 2	 5
962.2	 1	 4
962.4	 0	 4
967.6	 1	 5
967.9	 0	 4
976.9	 1	 5
977.2	 0	 4
1036.1	 1	 5
1036.3	 2	 5
1036.7	 3	 5
1036.9	 4	 5
1037.1	 5	 5
1037.3	 6	 5
1037.5	 7	 5
1037.7	 8	 5
1038.1	 9	 5
1038.5	 10	 5
1038.7	 11	 5
1038.9	 12	 5
1039.1	 13	 5
1039.5	 14	 5
1040.1	 15	 5
1040.3	 16	 5
1040.5	 17	 5
1040.9	 18	 5
1041.1	 19	 5
1041.3	 20	 5
1041.5	 21	 5
1041.7	 22	 5
1041.9	 23	 5
1042.1	 24	 5
1042.3	 25	 5
1042.5	 26	 5
1042.7	 27	 5
1043.1	 28	 5
1044.8	 27	 4
1045.0	 26	 4
1045.2	 25	 4
1045.4	 24	 4
1045.6	 23	 4
1045.8	 22	 4
1046.0	 21	 4
1046.2	 20	 4
1046.4	 19	 4
1046.6	 18	 4
1046.8	 17	 4
1047.0	 16	 4
1047.2	 15	 4
1047.4	 14	 4
1047.6	 13	 4
1047.8	 12	 4
1048.0	 11	 4
1048.2	 10	 4
1048.4	 9	 4
1048.6	 8	 4
1048.8	 7	 4
1049.0	 6	 4
1049.2	 5	 4
1049.4	 4	 4
1049.6	 3	 4
1049.8	 2	 4
1050.0	 1	 4
1050.2	 0	 4
1075.6	 1	 5
1075.9	 0	 4
1081.1	 1	 5
1081.4	 0	 4
1082.5	 1	 5
1082.8	 0	 4
1115.8	 1	 5
1116.0	 2	 5
1116.1	 1	 4
1116.3	 0	 4
1119.1	 1	 5
1119.4	 0	 4
1121.5	 1	 5
1121.8	 0	 4
1156.1	 1	 5
1156.3	 2	 5
1156.5	 3	 5
1156.7	 4	 5
1157.1	 5	 5
1157.3	 6	 5
1157.7	 7	 5
1157.9	 8	 5
1158.1	 9	 5
1158.5	 10	 5
1158.7	 11	 5
1159.1	 12	 5
1159.3	 13	 5
1159.5	 14	 5
1159.7	 15	 5
1159.9	 16	 5
1160.1	 17	 5
1160.3	 18	 5
1160.5	 19	 5
1161.3	 20	 5
1161.9	 21	 5
1162.1	 22	 5
1162.3	 23	 5
1164.8	 22	 4
1165.0	 21	 4
1165.2	 20	 4
1165.4	 19	 4
1165.6	 18	 4
1165.8	 17	 4
1166.0	 16	 4
1166.2	 15	 4
1166.4	 14	 4
1166.6	 13	 4
1166.8	 12	 4
1167.0	 11	 4
1167.2	 10	 4
1167.4	 9	 4
1167.6	 8	 4
1167.8	 7	 4
1167.9	 8	 5
1168.0	 7	 4
1168.2	 6	 4
1168.4	 5	 4
1168.6	 4	 4
1168.8	 3	 4
1169.0	 2	 4
1169.2	 1	 4
1169.4	 0	 4
1193.2	 1	 5
1193.5	 0	 4
