QUE	 (200033, 200032) 
134.6	 1	 5
134.8	 2	 5
134.9	 3	 5
135.2	 4	 5
135.4	 5	 5
137.5	 6	 5
139.3	 7	 5
141.0	 8	 5
142.1	 9	 5
145.9	 10	 5
147.7	 11	 5
148.5	 12	 5
148.7	 13	 5
148.9	 14	 5
149.8	 15	 5
151.0	 16	 5
154.4	 17	 5
154.9	 18	 5
155.1	 19	 5
158.2	 20	 5
159.0	 21	 5
161.9	 22	 5
163.2	 21	 4
163.3	 20	 4
163.5	 19	 4
163.7	 18	 4
163.8	 17	 4
164.0	 16	 4
164.2	 15	 4
164.3	 14	 4
164.5	 13	 4
164.7	 12	 4
164.8	 11	 4
165.0	 10	 4
165.2	 9	 4
165.3	 8	 4
165.5	 7	 4
165.7	 6	 4
165.8	 5	 4
166.0	 4	 4
166.2	 3	 4
166.3	 2	 4
166.5	 1	 4
166.7	 0	 4
168.3	 1	 5
168.6	 0	 4
171.0	 1	 5
171.2	 0	 4
171.2	 1	 5
171.5	 0	 4
177.6	 1	 5
177.8	 0	 4
180.1	 1	 5
180.3	 0	 4
181.6	 1	 5
181.8	 0	 4
182.7	 1	 5
183.0	 0	 4
183.3	 1	 5
183.6	 0	 4
183.6	 1	 5
183.8	 0	 4
185.5	 1	 5
185.7	 0	 4
187.3	 1	 5
187.6	 0	 4
190.9	 1	 5
191.2	 0	 4
192.4	 1	 5
192.6	 2	 5
192.7	 1	 4
192.8	 0	 4
192.8	 1	 5
193.1	 0	 4
193.2	 1	 5
193.5	 0	 4
221.6	 1	 5
221.9	 0	 4
237.6	 1	 5
240.1	 2	 5
250.6	 3	 5
254.2	 4	 5
254.4	 5	 5
254.6	 6	 5
254.7	 7	 5
254.9	 8	 5
255.1	 9	 5
255.2	 10	 5
255.4	 11	 5
255.6	 12	 5
256.1	 13	 5
256.2	 14	 5
256.4	 15	 5
256.6	 16	 5
256.7	 17	 5
256.9	 18	 5
257.1	 19	 5
257.4	 20	 5
257.6	 21	 5
257.7	 22	 5
261.2	 23	 5
262.7	 24	 5
264.6	 25	 5
275.7	 26	 5
277.2	 27	 5
277.7	 28	 5
279.6	 29	 5
280.6	 30	 5
283.3	 29	 4
283.5	 28	 4
283.7	 27	 4
283.9	 26	 4
284.0	 25	 4
284.2	 24	 4
284.4	 23	 4
284.5	 22	 4
284.7	 21	 4
284.7	 22	 5
284.9	 21	 4
285.0	 20	 4
285.2	 19	 4
285.4	 18	 4
285.5	 17	 4
285.6	 18	 5
285.7	 17	 4
285.9	 16	 4
286.0	 15	 4
286.1	 16	 5
286.2	 15	 4
286.4	 14	 4
286.5	 13	 4
286.7	 12	 4
286.9	 11	 4
287.0	 10	 4
287.2	 9	 4
287.4	 10	 5
287.4	 9	 4
287.5	 8	 4
287.7	 7	 4
287.9	 6	 4
288.0	 5	 4
288.1	 6	 5
288.2	 5	 4
288.4	 4	 4
288.5	 3	 4
288.6	 4	 5
288.7	 3	 4
288.9	 4	 5
288.9	 3	 4
289.0	 2	 4
289.2	 1	 4
289.4	 0	 4
299.7	 1	 5
300.0	 0	 4
305.2	 1	 5
305.5	 0	 4
309.1	 1	 5
309.4	 0	 4
312.2	 1	 5
312.4	 2	 5
312.5	 1	 4
312.6	 2	 5
312.7	 3	 5
312.7	 2	 4
312.9	 1	 4
313.0	 0	 4
313.1	 1	 5
313.4	 0	 4
318.7	 1	 5
319.0	 0	 4
329.8	 1	 5
330.0	 0	 4
374.1	 1	 5
374.4	 2	 5
374.6	 3	 5
374.8	 4	 5
374.9	 5	 5
375.1	 6	 5
375.3	 7	 5
375.4	 8	 5
375.6	 9	 5
375.8	 10	 5
375.9	 11	 5
376.2	 12	 5
376.4	 13	 5
376.6	 14	 5
376.8	 15	 5
376.9	 16	 5
377.1	 17	 5
377.3	 18	 5
377.4	 19	 5
377.6	 20	 5
377.9	 21	 5
378.1	 22	 5
378.3	 23	 5
378.6	 24	 5
378.8	 25	 5
379.6	 26	 5
380.4	 27	 5
386.9	 28	 5
391.1	 29	 5
396.1	 30	 5
396.8	 31	 5
397.9	 32	 5
398.9	 33	 5
400.1	 34	 5
400.3	 35	 5
400.6	 36	 5
403.1	 37	 5
403.3	 36	 4
403.5	 35	 4
403.7	 34	 4
403.9	 33	 4
404.0	 32	 4
404.2	 31	 4
404.4	 32	 5
404.4	 31	 4
404.5	 30	 4
404.7	 29	 4
404.9	 28	 4
405.0	 27	 4
405.2	 26	 4
405.4	 25	 4
405.5	 24	 4
405.7	 23	 4
405.9	 22	 4
406.0	 21	 4
406.2	 20	 4
406.4	 19	 4
406.5	 18	 4
406.7	 17	 4
406.9	 16	 4
407.0	 15	 4
407.2	 14	 4
407.4	 13	 4
407.5	 12	 4
407.7	 11	 4
407.9	 10	 4
408.0	 9	 4
408.2	 8	 4
408.4	 7	 4
408.5	 6	 4
408.7	 5	 4
408.9	 4	 4
409.0	 3	 4
409.2	 2	 4
409.4	 3	 5
409.4	 2	 4
409.5	 1	 4
409.7	 0	 4
409.9	 1	 5
410.2	 0	 4
413.1	 1	 5
413.4	 0	 4
414.1	 1	 5
414.4	 0	 4
417.9	 1	 5
418.2	 0	 4
431.1	 1	 5
431.4	 0	 4
432.6	 1	 5
432.8	 2	 5
432.9	 3	 5
432.9	 2	 4
433.1	 3	 5
433.1	 2	 4
433.3	 1	 4
433.5	 0	 4
461.1	 1	 5
461.4	 0	 4
494.4	 1	 5
494.6	 2	 5
494.8	 3	 5
494.9	 4	 5
495.1	 5	 5
495.3	 6	 5
495.4	 7	 5
495.6	 8	 5
495.8	 9	 5
495.9	 10	 5
496.1	 11	 5
496.3	 12	 5
496.4	 13	 5
496.6	 14	 5
496.8	 15	 5
496.9	 16	 5
497.3	 17	 5
497.4	 18	 5
497.8	 19	 5
497.9	 20	 5
498.1	 21	 5
498.3	 22	 5
498.4	 23	 5
498.6	 24	 5
498.8	 25	 5
498.9	 26	 5
499.1	 27	 5
502.3	 28	 5
503.1	 29	 5
504.4	 30	 5
504.6	 31	 5
505.3	 32	 5
506.6	 33	 5
507.9	 34	 5
513.1	 35	 5
514.8	 36	 5
515.9	 37	 5
516.9	 38	 5
523.3	 37	 4
523.5	 36	 4
523.7	 35	 4
523.9	 34	 4
524.1	 33	 4
524.3	 32	 4
524.5	 31	 4
524.7	 30	 4
524.9	 29	 4
525.1	 28	 4
525.3	 27	 4
525.5	 26	 4
525.7	 25	 4
525.9	 24	 4
526.1	 23	 4
526.3	 22	 4
526.5	 21	 4
526.7	 20	 4
526.9	 19	 4
527.1	 20	 5
527.1	 19	 4
527.3	 18	 4
527.4	 19	 5
527.5	 18	 4
527.7	 17	 4
527.9	 16	 4
528.1	 15	 4
528.3	 14	 4
528.5	 13	 4
528.7	 12	 4
528.9	 11	 4
529.1	 10	 4
529.3	 9	 4
529.5	 8	 4
529.7	 7	 4
529.9	 6	 4
530.1	 5	 4
530.3	 4	 4
530.5	 3	 4
530.7	 2	 4
530.9	 1	 4
531.1	 0	 4
533.4	 1	 5
533.7	 0	 4
534.4	 1	 5
534.7	 0	 4
537.9	 1	 5
538.2	 0	 4
540.8	 1	 5
541.1	 0	 4
544.3	 1	 5
544.6	 2	 5
544.6	 1	 4
544.9	 0	 4
545.1	 1	 5
545.4	 0	 4
545.5	 1	 5
545.8	 0	 4
548.2	 1	 5
548.5	 2	 5
548.5	 1	 4
548.7	 2	 5
548.8	 1	 4
549.0	 0	 4
552.4	 1	 5
552.6	 2	 5
552.7	 1	 4
552.8	 2	 5
552.9	 1	 4
553.0	 2	 5
553.1	 1	 4
553.2	 2	 5
553.3	 1	 4
553.4	 2	 5
553.5	 1	 4
553.7	 0	 4
554.7	 1	 5
555.0	 0	 4
578.6	 1	 5
578.9	 0	 4
601.9	 1	 5
614.4	 2	 5
614.6	 3	 5
614.8	 4	 5
615.0	 5	 5
615.2	 6	 5
615.4	 7	 5
615.6	 8	 5
615.8	 9	 5
616.0	 10	 5
616.2	 11	 5
616.4	 12	 5
616.6	 13	 5
616.8	 14	 5
617.0	 15	 5
617.2	 16	 5
617.4	 17	 5
617.6	 18	 5
617.8	 19	 5
618.0	 20	 5
618.2	 21	 5
618.4	 22	 5
618.6	 23	 5
618.8	 24	 5
619.0	 25	 5
619.4	 26	 5
619.6	 27	 5
