QUE	 (100021, 100022) 
21.3	 1	 5
21.5	 0	 4
27.4	 1	 5
27.7	 0	 4
83.8	 1	 5
102.0	 2	 5
102.4	 3	 5
102.6	 4	 5
102.8	 5	 5
103.2	 6	 5
103.6	 7	 5
107.4	 8	 5
114.4	 9	 5
122.2	 10	 5
139.2	 9	 4
139.3	 8	 4
139.5	 7	 4
139.7	 6	 4
139.8	 5	 4
140.0	 4	 4
140.2	 3	 4
140.3	 2	 4
140.5	 1	 4
140.7	 0	 4
156.9	 1	 5
157.2	 0	 4
170.5	 1	 5
170.7	 0	 4
171.3	 1	 5
171.6	 0	 4
177.4	 1	 5
177.5	 2	 5
177.7	 1	 4
177.7	 2	 5
177.8	 1	 4
177.9	 2	 5
178.0	 1	 4
178.2	 0	 4
178.2	 1	 5
178.5	 0	 4
178.5	 1	 5
178.7	 0	 4
178.7	 1	 5
178.9	 2	 5
179.0	 1	 4
179.2	 0	 4
208.9	 1	 5
209.0	 2	 5
209.8	 3	 5
209.9	 4	 5
210.0	 5	 5
211.4	 6	 5
211.7	 7	 5
222.0	 8	 5
222.2	 9	 5
222.4	 10	 5
222.6	 11	 5
222.8	 12	 5
223.0	 13	 5
223.2	 14	 5
224.3	 15	 5
237.9	 16	 5
241.9	 17	 5
248.4	 18	 5
248.7	 19	 5
254.3	 20	 5
256.7	 21	 5
259.3	 20	 4
259.5	 19	 4
259.7	 18	 4
259.9	 17	 4
260.0	 16	 4
260.2	 15	 4
260.4	 14	 4
260.5	 13	 4
260.7	 12	 4
260.9	 11	 4
261.0	 10	 4
261.0	 11	 5
261.2	 10	 4
261.4	 9	 4
261.5	 8	 4
261.7	 7	 4
261.9	 6	 4
262.0	 5	 4
262.2	 4	 4
262.4	 3	 4
262.5	 2	 4
262.7	 1	 4
262.9	 0	 4
264.1	 1	 5
264.4	 0	 4
265.6	 1	 5
265.9	 0	 4
267.6	 1	 5
267.9	 0	 4
277.6	 1	 5
277.9	 0	 4
281.2	 1	 5
281.4	 2	 5
281.5	 1	 4
281.7	 0	 4
297.5	 1	 5
297.8	 0	 4
297.9	 1	 5
298.2	 0	 4
298.2	 1	 5
298.5	 0	 4
303.6	 1	 5
303.9	 0	 4
313.5	 1	 5
313.8	 0	 4
329.5	 1	 5
329.7	 2	 5
329.9	 3	 5
330.1	 4	 5
330.2	 5	 5
330.4	 6	 5
330.6	 7	 5
330.7	 8	 5
330.9	 9	 5
331.1	 10	 5
331.4	 11	 5
331.6	 12	 5
331.9	 13	 5
342.0	 14	 5
342.2	 15	 5
342.4	 16	 5
349.2	 17	 5
355.4	 18	 5
356.1	 19	 5
371.7	 20	 5
379.3	 19	 4
379.5	 18	 4
379.7	 17	 4
379.9	 16	 4
380.0	 15	 4
380.2	 14	 4
380.4	 13	 4
380.5	 12	 4
380.7	 11	 4
380.9	 10	 4
381.0	 9	 4
381.2	 8	 4
381.4	 7	 4
381.5	 6	 4
381.7	 5	 4
381.9	 4	 4
382.0	 3	 4
382.2	 2	 4
382.4	 1	 4
382.5	 0	 4
400.1	 1	 5
400.2	 2	 5
400.4	 1	 4
400.5	 0	 4
417.5	 1	 5
417.7	 2	 5
417.8	 1	 4
417.9	 2	 5
418.0	 1	 4
418.1	 2	 5
418.2	 1	 4
418.3	 2	 5
418.4	 1	 4
418.5	 2	 5
418.6	 1	 4
418.8	 0	 4
418.9	 1	 5
419.1	 2	 5
419.2	 1	 4
419.4	 0	 4
431.9	 1	 5
432.2	 0	 4
449.1	 1	 5
449.3	 2	 5
449.7	 3	 5
449.9	 4	 5
450.1	 5	 5
450.3	 6	 5
450.5	 7	 5
451.1	 8	 5
451.3	 9	 5
451.5	 10	 5
451.7	 11	 5
451.9	 12	 5
452.1	 13	 5
452.3	 14	 5
458.6	 15	 5
462.2	 16	 5
462.4	 17	 5
474.7	 18	 5
477.8	 19	 5
480.1	 20	 5
481.7	 21	 5
499.3	 20	 4
499.5	 19	 4
499.7	 18	 4
499.9	 17	 4
500.1	 16	 4
500.3	 15	 4
