QUE	 (200028, 200024) 
715.2	 16	 5
715.4	 17	 5
715.6	 18	 5
715.8	 19	 5
716.0	 20	 5
716.2	 21	 5
716.4	 22	 5
716.6	 23	 5
716.8	 24	 5
717.0	 25	 5
717.2	 26	 5
717.4	 27	 5
717.6	 28	 5
718.2	 29	 5
718.4	 30	 5
718.6	 31	 5
718.8	 32	 5
719.0	 33	 5
719.2	 34	 5
719.4	 35	 5
719.6	 36	 5
719.8	 37	 5
720.0	 38	 5
720.2	 39	 5
720.4	 40	 5
720.8	 41	 5
721.0	 42	 5
721.2	 43	 5
721.4	 44	 5
721.6	 45	 5
722.0	 46	 5
722.2	 47	 5
722.4	 48	 5
722.6	 49	 5
725.3	 48	 4
725.4	 49	 5
725.5	 48	 4
725.7	 47	 4
725.9	 46	 4
726.1	 45	 4
726.3	 44	 4
726.5	 45	 5
726.5	 44	 4
726.7	 43	 4
726.9	 42	 4
727.1	 41	 4
727.3	 40	 4
727.5	 39	 4
727.7	 38	 4
727.9	 37	 4
728.1	 38	 5
728.1	 37	 4
728.3	 36	 4
728.5	 35	 4
728.7	 34	 4
728.9	 33	 4
729.1	 32	 4
729.3	 31	 4
729.5	 30	 4
729.7	 29	 4
729.9	 28	 4
730.1	 27	 4
730.3	 26	 4
730.5	 25	 4
730.7	 24	 4
730.9	 23	 4
731.1	 22	 4
731.3	 21	 4
731.5	 20	 4
731.7	 19	 4
731.9	 18	 4
732.1	 17	 4
732.3	 16	 4
732.5	 15	 4
732.7	 14	 4
732.8	 15	 5
732.9	 14	 4
733.0	 15	 5
733.1	 14	 4
733.3	 13	 4
733.5	 12	 4
733.7	 11	 4
733.9	 10	 4
734.1	 9	 4
734.3	 8	 4
734.5	 7	 4
734.7	 6	 4
734.9	 5	 4
735.1	 4	 4
735.3	 3	 4
735.5	 2	 4
735.7	 1	 4
735.9	 0	 4
737.5	 1	 5
737.8	 0	 4
739.0	 1	 5
739.2	 2	 5
739.3	 1	 4
739.5	 0	 4
739.8	 1	 5
740.1	 0	 4
740.2	 1	 5
740.5	 0	 4
741.5	 1	 5
741.8	 0	 4
765.2	 1	 5
765.4	 2	 5
765.5	 1	 4
765.6	 2	 5
765.7	 1	 4
765.8	 2	 5
765.9	 1	 4
766.0	 2	 5
766.1	 1	 4
766.2	 2	 5
766.3	 1	 4
766.4	 2	 5
766.5	 1	 4
766.6	 2	 5
766.7	 1	 4
766.8	 2	 5
766.9	 1	 4
767.0	 2	 5
767.1	 1	 4
767.3	 0	 4
770.0	 1	 5
770.3	 0	 4
775.0	 1	 5
775.3	 0	 4
784.1	 1	 5
784.4	 0	 4
799.1	 1	 5
816.9	 2	 5
833.4	 3	 5
833.6	 4	 5
833.8	 5	 5
834.0	 6	 5
834.2	 7	 5
834.4	 8	 5
834.6	 9	 5
834.8	 10	 5
835.0	 11	 5
835.2	 12	 5
835.4	 13	 5
835.6	 14	 5
835.8	 15	 5
836.0	 16	 5
836.2	 17	 5
836.4	 18	 5
836.6	 19	 5
836.8	 20	 5
837.0	 21	 5
837.2	 22	 5
837.4	 23	 5
837.6	 24	 5
837.8	 25	 5
838.0	 26	 5
838.2	 27	 5
838.4	 28	 5
838.6	 29	 5
839.0	 30	 5
839.2	 31	 5
839.4	 32	 5
839.6	 33	 5
839.8	 34	 5
840.0	 35	 5
840.2	 36	 5
840.4	 37	 5
840.6	 38	 5
840.8	 39	 5
841.0	 40	 5
841.4	 41	 5
841.6	 42	 5
841.8	 43	 5
842.0	 44	 5
842.2	 45	 5
842.4	 46	 5
842.6	 47	 5
842.8	 48	 5
844.4	 49	 5
850.0	 50	 5
852.9	 51	 5
853.1	 52	 5
858.8	 53	 5
859.1	 54	 5
859.3	 55	 5
860.1	 56	 5
867.8	 57	 5
870.3	 56	 4
870.5	 55	 4
870.7	 54	 4
870.9	 53	 4
871.1	 52	 4
871.3	 51	 4
871.5	 50	 4
871.7	 49	 4
871.9	 48	 4
872.1	 47	 4
872.3	 46	 4
872.5	 45	 4
872.7	 44	 4
872.9	 43	 4
873.1	 42	 4
873.3	 41	 4
873.5	 40	 4
873.7	 39	 4
873.9	 38	 4
874.1	 37	 4
874.3	 36	 4
874.5	 35	 4
874.7	 34	 4
874.9	 33	 4
875.1	 32	 4
875.3	 31	 4
875.5	 30	 4
875.7	 29	 4
875.9	 28	 4
876.1	 27	 4
876.3	 26	 4
876.5	 25	 4
876.7	 24	 4
876.9	 23	 4
877.1	 22	 4
877.3	 21	 4
877.5	 20	 4
877.7	 19	 4
877.9	 18	 4
878.1	 17	 4
878.3	 16	 4
878.5	 15	 4
878.7	 14	 4
878.9	 13	 4
879.1	 12	 4
879.3	 11	 4
879.5	 10	 4
879.7	 9	 4
879.9	 8	 4
880.1	 7	 4
880.3	 6	 4
880.5	 5	 4
880.7	 4	 4
880.9	 3	 4
881.1	 2	 4
881.3	 1	 4
881.5	 0	 4
881.7	 1	 5
882.0	 0	 4
885.2	 1	 5
885.4	 2	 5
885.5	 1	 4
885.6	 2	 5
885.7	 1	 4
885.9	 0	 4
910.8	 1	 5
911.1	 0	 4
917.1	 1	 5
917.4	 0	 4
953.4	 1	 5
953.6	 2	 5
953.8	 3	 5
954.0	 4	 5
954.2	 5	 5
954.4	 6	 5
954.6	 7	 5
955.0	 8	 5
955.2	 9	 5
955.4	 10	 5
955.8	 11	 5
956.0	 12	 5
956.4	 13	 5
956.6	 14	 5
956.8	 15	 5
957.0	 16	 5
957.2	 17	 5
957.4	 18	 5
957.6	 19	 5
957.8	 20	 5
958.0	 21	 5
958.2	 22	 5
958.4	 23	 5
958.6	 24	 5
958.8	 25	 5
959.0	 26	 5
959.2	 27	 5
959.6	 28	 5
959.8	 29	 5
960.0	 30	 5
960.2	 31	 5
960.4	 32	 5
960.6	 33	 5
960.8	 34	 5
961.0	 35	 5
961.3	 36	 5
963.2	 37	 5
964.9	 38	 5
966.5	 39	 5
967.1	 40	 5
969.8	 41	 5
970.4	 42	 5
971.3	 43	 5
972.8	 44	 5
974.9	 45	 5
975.1	 46	 5
975.6	 47	 5
978.0	 48	 5
978.7	 49	 5
980.7	 50	 5
980.9	 51	 5
1005.2	 52	 5
1005.4	 53	 5
1005.6	 54	 5
1005.8	 55	 5
1015.3	 54	 4
1015.5	 53	 4
1015.7	 52	 4
1015.9	 51	 4
1016.1	 50	 4
1016.3	 49	 4
1016.5	 48	 4
1016.7	 47	 4
1016.9	 46	 4
1017.1	 45	 4
1017.3	 44	 4
1017.5	 43	 4
1017.7	 42	 4
1017.9	 41	 4
1018.1	 40	 4
1018.3	 39	 4
1018.5	 38	 4
1018.7	 37	 4
1018.9	 36	 4
1019.1	 35	 4
1019.3	 34	 4
1019.5	 33	 4
1019.7	 32	 4
1019.9	 31	 4
1020.1	 30	 4
1020.3	 29	 4
1020.5	 28	 4
1020.7	 27	 4
1020.9	 26	 4
1021.1	 25	 4
1021.3	 24	 4
1021.5	 23	 4
1021.7	 22	 4
1021.9	 21	 4
1022.1	 20	 4
1022.3	 19	 4
1022.5	 18	 4
1022.7	 17	 4
1022.9	 16	 4
1023.1	 15	 4
1023.3	 14	 4
1023.5	 13	 4
1023.7	 12	 4
1023.9	 11	 4
1024.1	 10	 4
1024.3	 9	 4
1024.5	 8	 4
1024.7	 7	 4
1024.9	 6	 4
1025.1	 5	 4
1025.3	 4	 4
1025.5	 3	 4
1025.7	 2	 4
1025.9	 1	 4
1026.1	 0	 4
1035.5	 1	 5
1035.8	 0	 4
1036.9	 1	 5
1037.2	 0	 4
1038.0	 1	 5
1038.3	 0	 4
1041.8	 1	 5
1042.1	 0	 4
1060.8	 1	 5
1061.1	 0	 4
1070.2	 1	 5
1070.5	 0	 4
1073.4	 1	 5
1073.6	 2	 5
1073.7	 1	 4
1073.8	 2	 5
1073.9	 1	 4
1074.0	 2	 5
1074.1	 1	 4
1074.2	 2	 5
1074.3	 1	 4
1074.4	 2	 5
1074.5	 1	 4
1074.6	 2	 5
1074.7	 1	 4
1074.8	 2	 5
1074.9	 1	 4
1075.0	 2	 5
1075.1	 1	 4
1075.2	 2	 5
1075.3	 1	 4
1075.4	 2	 5
1075.5	 1	 4
1075.6	 2	 5
1075.7	 1	 4
1075.8	 2	 5
1075.9	 1	 4
1076.0	 2	 5
1076.1	 1	 4
1076.2	 2	 5
1076.3	 1	 4
1076.4	 2	 5
1076.5	 1	 4
1076.6	 2	 5
1076.7	 1	 4
1076.8	 2	 5
1076.9	 1	 4
1077.1	 0	 4
1077.2	 1	 5
1077.4	 2	 5
1077.5	 1	 4
1077.6	 2	 5
1077.7	 1	 4
1077.8	 2	 5
1077.9	 1	 4
1078.1	 0	 4
1078.2	 1	 5
1078.4	 2	 5
1078.5	 1	 4
1078.6	 2	 5
1078.7	 1	 4
1078.8	 2	 5
1078.9	 1	 4
1079.0	 2	 5
1079.1	 1	 4
1079.2	 2	 5
1079.3	 1	 4
1079.4	 2	 5
1079.5	 1	 4
1079.6	 2	 5
1079.7	 1	 4
1079.8	 2	 5
1079.9	 1	 4
1080.0	 2	 5
1080.1	 1	 4
1080.2	 2	 5
1080.3	 1	 4
1080.5	 0	 4
1080.6	 1	 5
1081.0	 2	 5
1081.2	 3	 5
1081.4	 4	 5
1081.6	 5	 5
1081.8	 6	 5
1082.0	 7	 5
1082.2	 8	 5
1082.4	 9	 5
1082.6	 10	 5
1082.8	 11	 5
1083.0	 12	 5
1083.2	 13	 5
1083.4	 14	 5
1083.6	 15	 5
1083.8	 16	 5
1084.0	 17	 5
1084.2	 18	 5
1084.4	 19	 5
1084.6	 20	 5
1085.3	 21	 5
1092.2	 22	 5
1092.9	 23	 5
1094.9	 24	 5
1095.4	 25	 5
1097.2	 26	 5
1097.7	 27	 5
1099.5	 28	 5
1100.5	 29	 5
1115.3	 30	 5
1125.2	 31	 5
1125.4	 32	 5
1125.6	 33	 5
1125.8	 34	 5
1126.0	 35	 5
1126.2	 36	 5
1126.4	 37	 5
1126.8	 38	 5
1160.3	 37	 4
1160.5	 36	 4
1160.7	 35	 4
1160.9	 34	 4
1161.1	 33	 4
1161.3	 32	 4
1161.5	 31	 4
1161.7	 30	 4
1161.9	 29	 4
1162.1	 28	 4
1162.3	 27	 4
1162.5	 26	 4
1162.7	 25	 4
1162.9	 24	 4
1163.1	 23	 4
1163.3	 22	 4
1163.5	 21	 4
1163.7	 20	 4
1163.9	 21	 5
1163.9	 20	 4
1164.1	 19	 4
1164.3	 18	 4
1164.5	 17	 4
1164.7	 16	 4
1164.9	 15	 4
1165.1	 14	 4
1165.3	 13	 4
1165.5	 12	 4
1165.7	 11	 4
1165.9	 10	 4
1166.1	 9	 4
1166.3	 8	 4
1166.5	 7	 4
1166.7	 6	 4
1166.9	 5	 4
1167.1	 4	 4
1167.3	 3	 4
1167.5	 2	 4
1167.6	 3	 5
1167.7	 2	 4
1167.9	 1	 4
1168.1	 0	 4
1186.3	 1	 5
1186.6	 0	 4
1188.3	 1	 5
1188.6	 0	 4
1193.4	 1	 5
1193.6	 2	 5
1193.7	 1	 4
1193.8	 2	 5
1193.9	 1	 4
1194.0	 2	 5
1194.1	 1	 4
1194.2	 2	 5
1194.3	 1	 4
1194.4	 2	 5
1194.5	 1	 4
1194.6	 2	 5
1194.7	 1	 4
1194.9	 0	 4
1195.0	 1	 5
1195.2	 2	 5
1195.3	 1	 4
1195.5	 0	 4
1195.6	 1	 5
1195.8	 2	 5
1195.9	 1	 4
1196.0	 2	 5
1196.1	 1	 4
1196.2	 2	 5
1196.3	 1	 4
1196.4	 2	 5
1196.5	 1	 4
1196.6	 2	 5
1196.7	 1	 4
1196.8	 2	 5
1196.9	 1	 4
1197.0	 2	 5
1197.1	 1	 4
1197.2	 2	 5
1197.3	 1	 4
1197.5	 0	 4
1197.8	 1	 5
1198.0	 2	 5
1198.1	 1	 4
1198.2	 2	 5
1198.3	 1	 4
1198.4	 2	 5
1198.5	 1	 4
1198.7	 0	 4
1198.8	 1	 5
1199.0	 2	 5
1199.1	 1	 4
1199.2	 2	 5
1199.3	 1	 4
1199.4	 2	 5
1199.5	 1	 4
1199.6	 2	 5
1199.7	 1	 4
1199.8	 2	 5
1199.9	 1	 4
