QUE	 (100048, 100047) 
0.4	 1	 1
0.7	 0	 4
1.0	 1	 1
1.3	 2	 1
1.3	 1	 4
1.5	 0	 4
3.0	 1	 1
3.3	 0	 4
6.1	 1	 1
6.1	 2	 1
6.4	 1	 4
6.6	 0	 4
6.9	 1	 1
7.0	 2	 1
7.2	 1	 4
7.4	 0	 4
24.8	 1	 1
25.0	 0	 4
25.3	 1	 1
25.5	 0	 4
35.4	 1	 1
40.5	 2	 1
46.2	 3	 1
48.9	 4	 1
51.3	 5	 1
54.6	 6	 1
67.8	 7	 1
68.9	 8	 1
74.2	 9	 1
82.2	 10	 1
100.7	 11	 1
114.0	 12	 1
115.3	 11	 4
115.5	 10	 4
115.7	 9	 4
115.7	 10	 1
115.9	 9	 4
116.1	 8	 4
116.3	 7	 4
116.5	 6	 4
116.7	 5	 4
116.9	 4	 4
117.1	 3	 4
117.3	 2	 4
117.5	 1	 4
117.7	 0	 4
119.3	 1	 1
119.6	 0	 4
124.0	 1	 1
124.3	 0	 4
135.4	 1	 1
135.7	 0	 4
139.2	 1	 1
139.5	 0	 4
147.1	 1	 1
147.3	 0	 4
154.6	 1	 1
154.8	 0	 4
157.9	 1	 1
160.0	 2	 1
171.0	 3	 1
184.6	 4	 1
185.1	 5	 1
198.8	 6	 1
204.6	 7	 1
215.8	 8	 1
220.2	 9	 1
220.3	 10	 1
220.7	 11	 1
221.1	 12	 1
223.7	 13	 1
224.6	 14	 1
235.3	 13	 4
235.5	 12	 4
235.7	 11	 4
235.9	 10	 4
236.1	 9	 4
236.3	 8	 4
236.5	 7	 4
236.7	 6	 4
236.9	 5	 4
237.1	 4	 4
237.3	 3	 4
237.5	 2	 4
237.7	 1	 4
237.9	 0	 4
244.4	 1	 1
244.7	 0	 4
247.8	 1	 1
248.1	 0	 4
249.5	 1	 1
249.8	 0	 4
250.4	 1	 1
250.7	 0	 4
253.1	 1	 1
253.4	 0	 4
254.6	 1	 1
254.9	 0	 4
257.1	 1	 1
257.4	 0	 4
258.1	 1	 1
258.4	 0	 4
267.0	 1	 1
267.3	 0	 4
274.4	 1	 1
274.7	 0	 4
277.4	 1	 1
277.4	 2	 1
277.9	 3	 1
279.6	 4	 1
285.5	 5	 1
295.2	 6	 1
298.8	 7	 1
310.5	 8	 1
314.3	 9	 1
325.0	 10	 1
328.8	 11	 1
333.9	 12	 1
344.3	 13	 1
346.8	 14	 1
348.4	 15	 1
353.0	 16	 1
353.2	 17	 1
353.3	 18	 1
355.3	 17	 4
355.5	 16	 4
355.7	 15	 4
355.9	 14	 4
356.0	 13	 4
356.2	 12	 4
356.4	 11	 4
356.5	 10	 4
356.7	 9	 4
356.9	 8	 4
357.0	 7	 4
357.2	 6	 4
357.4	 5	 4
357.5	 4	 4
357.7	 3	 4
357.9	 2	 4
