QUE	 (200023, 200021) 
661.3	 16	 5
662.1	 17	 5
662.3	 18	 5
662.9	 19	 5
663.5	 20	 5
663.9	 21	 5
664.7	 22	 5
664.9	 23	 5
665.1	 24	 5
669.9	 25	 5
673.4	 26	 5
675.3	 25	 4
675.5	 24	 4
675.7	 23	 4
675.9	 22	 4
676.0	 23	 5
676.1	 22	 4
676.3	 21	 4
676.3	 22	 5
676.5	 21	 4
676.7	 20	 4
676.9	 19	 4
677.1	 18	 4
677.3	 17	 4
677.5	 16	 4
677.7	 15	 4
677.9	 14	 4
678.1	 13	 4
678.3	 12	 4
678.5	 11	 4
678.7	 10	 4
678.9	 9	 4
679.1	 8	 4
679.3	 7	 4
679.5	 6	 4
679.7	 5	 4
679.9	 4	 4
680.1	 3	 4
680.3	 2	 4
680.5	 1	 4
680.6	 2	 5
680.7	 1	 4
680.9	 0	 4
683.7	 1	 5
684.0	 0	 4
709.6	 1	 5
709.9	 0	 4
790.1	 1	 5
791.1	 2	 5
791.3	 3	 5
791.5	 4	 5
791.7	 5	 5
792.3	 6	 5
792.7	 7	 5
793.1	 8	 5
793.3	 9	 5
793.5	 10	 5
793.7	 11	 5
793.9	 12	 5
794.1	 13	 5
794.3	 14	 5
794.9	 15	 5
795.1	 16	 5
795.3	 15	 4
795.5	 16	 5
795.5	 15	 4
795.7	 14	 4
795.7	 15	 5
795.9	 14	 4
796.1	 13	 4
796.1	 14	 5
796.3	 15	 5
796.3	 14	 4
796.5	 13	 4
796.5	 14	 5
796.7	 13	 4
796.9	 14	 5
796.9	 13	 4
797.1	 12	 4
797.3	 13	 5
797.3	 12	 4
797.5	 13	 5
797.5	 12	 4
797.7	 11	 4
797.9	 12	 5
797.9	 11	 4
798.1	 10	 4
798.3	 9	 4
798.5	 10	 5
798.5	 9	 4
798.7	 8	 4
798.9	 9	 5
798.9	 8	 4
799.1	 7	 4
799.3	 8	 5
799.3	 7	 4
799.5	 8	 5
799.5	 7	 4
799.7	 6	 4
799.9	 5	 4
800.1	 6	 5
800.1	 5	 4
800.3	 4	 4
800.5	 3	 4
800.7	 2	 4
800.9	 1	 4
801.1	 0	 4
802.6	 1	 5
802.9	 0	 4
804.1	 1	 5
804.4	 0	 4
804.9	 1	 5
805.2	 0	 4
806.6	 1	 5
806.9	 0	 4
830.5	 1	 5
830.7	 2	 5
830.8	 1	 4
830.9	 2	 5
831.0	 1	 4
831.2	 0	 4
831.7	 1	 5
832.0	 0	 4
835.1	 1	 5
835.4	 0	 4
935.1	 1	 5
935.3	 2	 5
935.4	 1	 4
935.6	 0	 4
935.7	 1	 5
935.9	 2	 5
936.0	 1	 4
936.2	 0	 4
936.7	 1	 5
936.9	 2	 5
937.0	 1	 4
937.2	 0	 4
937.3	 1	 5
937.5	 2	 5
937.6	 1	 4
937.7	 2	 5
937.8	 1	 4
938.0	 0	 4
938.1	 1	 5
938.3	 2	 5
938.4	 1	 4
938.5	 2	 5
938.6	 1	 4
938.8	 0	 4
938.9	 1	 5
939.1	 2	 5
939.2	 1	 4
939.3	 2	 5
939.4	 1	 4
939.5	 2	 5
939.6	 1	 4
939.7	 2	 5
939.8	 1	 4
939.9	 2	 5
940.0	 1	 4
940.2	 0	 4
940.3	 1	 5
940.5	 2	 5
940.6	 1	 4
940.8	 0	 4
941.3	 1	 5
941.6	 0	 4
941.9	 1	 5
942.2	 0	 4
942.5	 1	 5
942.8	 0	 4
943.3	 1	 5
943.5	 2	 5
943.6	 1	 4
943.7	 2	 5
943.8	 1	 4
943.9	 2	 5
944.0	 1	 4
944.1	 2	 5
944.2	 1	 4
944.3	 2	 5
944.4	 1	 4
944.6	 0	 4
944.9	 1	 5
945.2	 0	 4
945.3	 1	 5
945.5	 2	 5
945.6	 1	 4
945.8	 0	 4
946.3	 1	 5
946.6	 0	 4
950.7	 1	 5
951.0	 0	 4
975.9	 1	 5
976.2	 0	 4
982.2	 1	 5
1001.6	 2	 5
1035.3	 1	 4
1035.5	 0	 4
1080.3	 1	 5
1080.5	 2	 5
1080.6	 1	 4
1080.7	 2	 5
1080.8	 1	 4
1081.0	 0	 4
1081.5	 1	 5
1081.7	 2	 5
1081.8	 1	 4
1081.9	 2	 5
1082.0	 1	 4
1082.2	 0	 4
1082.3	 1	 5
1082.5	 2	 5
1082.6	 1	 4
1082.8	 0	 4
1082.9	 1	 5
1083.2	 0	 4
1084.1	 1	 5
1084.3	 2	 5
1084.4	 1	 4
1084.5	 2	 5
1084.6	 1	 4
1084.8	 0	 4
1084.9	 1	 5
1085.1	 2	 5
1085.2	 1	 4
1085.3	 2	 5
1085.4	 1	 4
1085.5	 2	 5
1085.6	 1	 4
1085.8	 0	 4
1086.7	 1	 5
1087.0	 0	 4
1087.3	 1	 5
1087.5	 2	 5
1087.6	 1	 4
1087.8	 0	 4
1088.3	 1	 5
1088.5	 2	 5
1088.6	 1	 4
1088.8	 0	 4
1088.9	 1	 5
1089.1	 2	 5
1089.2	 1	 4
1089.3	 2	 5
1089.4	 1	 4
1089.6	 0	 4
1089.9	 1	 5
1090.1	 2	 5
1090.2	 1	 4
1090.3	 2	 5
1090.4	 1	 4
1090.5	 2	 5
1090.6	 1	 4
1090.8	 0	 4
1090.9	 1	 5
1091.2	 0	 4
1102.0	 1	 5
1103.1	 2	 5
1138.5	 3	 5
1138.7	 4	 5
1138.9	 5	 5
1140.5	 6	 5
1141.3	 7	 5
1141.9	 8	 5
1142.5	 9	 5
1142.7	 10	 5
1142.9	 11	 5
1143.3	 12	 5
1143.9	 13	 5
1144.3	 14	 5
1144.5	 15	 5
1144.7	 16	 5
1144.9	 17	 5
1145.3	 18	 5
1155.3	 17	 4
1155.5	 16	 4
1155.7	 15	 4
1155.9	 14	 4
1156.1	 13	 4
1156.3	 12	 4
1156.5	 11	 4
1156.7	 10	 4
1156.9	 9	 4
1157.1	 8	 4
1157.3	 7	 4
1157.5	 6	 4
1157.7	 5	 4
1157.9	 4	 4
1158.1	 3	 4
1158.3	 2	 4
1158.5	 1	 4
1158.7	 0	 4
