QUE	 (20003, 20002) 
758.0	 2	 5
758.1	 1	 4
758.2	 2	 5
758.3	 1	 4
758.4	 2	 5
758.5	 1	 4
758.6	 2	 5
758.7	 1	 4
758.8	 2	 5
758.9	 1	 4
759.0	 2	 5
759.1	 1	 4
759.3	 0	 4
759.4	 1	 5
759.6	 2	 5
759.7	 1	 4
759.8	 2	 5
759.9	 1	 4
760.0	 2	 5
760.1	 1	 4
760.2	 2	 5
760.3	 1	 4
760.4	 2	 5
760.5	 1	 4
760.6	 2	 5
760.7	 1	 4
760.8	 2	 5
760.9	 1	 4
761.0	 2	 5
761.1	 1	 4
761.2	 2	 5
761.3	 1	 4
761.5	 0	 4
761.6	 1	 5
761.9	 0	 4
762.9	 1	 5
763.2	 0	 4
769.0	 1	 5
769.3	 0	 4
770.3	 1	 5
770.6	 0	 4
777.4	 1	 5
781.1	 2	 5
781.4	 3	 5
783.3	 4	 5
790.2	 5	 5
790.4	 6	 5
790.6	 7	 5
790.8	 8	 5
791.0	 9	 5
795.8	 10	 5
796.8	 11	 5
798.2	 12	 5
804.6	 13	 5
806.6	 14	 5
808.3	 13	 4
808.5	 12	 4
808.7	 11	 4
808.9	 10	 4
809.1	 9	 4
809.3	 8	 4
809.5	 7	 4
809.7	 6	 4
809.9	 5	 4
810.1	 4	 4
810.3	 3	 4
810.5	 2	 4
810.7	 1	 4
810.9	 0	 4
854.0	 1	 5
854.2	 2	 5
854.4	 3	 5
854.6	 4	 5
877.2	 5	 5
877.4	 6	 5
877.6	 7	 5
878.0	 8	 5
878.2	 9	 5
878.3	 8	 4
878.5	 7	 4
878.6	 8	 5
878.7	 7	 4
878.8	 8	 5
878.9	 7	 4
879.0	 8	 5
879.1	 7	 4
879.2	 8	 5
879.3	 7	 4
879.4	 8	 5
879.5	 7	 4
879.6	 8	 5
879.7	 7	 4
879.8	 8	 5
879.9	 7	 4
880.0	 8	 5
880.1	 7	 4
880.2	 8	 5
880.3	 7	 4
880.4	 8	 5
880.5	 7	 4
880.7	 6	 4
880.8	 7	 5
880.9	 6	 4
881.0	 7	 5
881.1	 6	 4
881.2	 7	 5
881.3	 6	 4
881.4	 7	 5
881.5	 6	 4
881.7	 5	 4
881.9	 4	 4
882.1	 3	 4
882.3	 2	 4
882.5	 1	 4
882.7	 0	 4
885.1	 1	 5
885.4	 0	 4
885.5	 1	 5
885.8	 0	 4
906.4	 1	 5
906.7	 0	 4
908.7	 1	 5
909.0	 0	 4
909.6	 1	 5
909.9	 0	 4
910.2	 1	 5
910.4	 2	 5
910.5	 1	 4
910.7	 0	 4
917.8	 1	 5
926.1	 2	 5
926.6	 3	 5
926.8	 4	 5
947.6	 5	 5
948.3	 4	 4
948.5	 3	 4
948.7	 2	 4
948.9	 1	 4
949.1	 0	 4
997.2	 1	 5
997.4	 2	 5
997.6	 3	 5
997.8	 4	 5
998.0	 5	 5
998.2	 6	 5
998.4	 7	 5
998.6	 8	 5
998.8	 9	 5
999.0	 10	 5
999.2	 11	 5
999.4	 12	 5
999.6	 13	 5
999.8	 14	 5
1000.0	 15	 5
1000.2	 16	 5
1000.6	 17	 5
1000.8	 18	 5
1001.0	 19	 5
1001.2	 20	 5
1001.4	 21	 5
1001.6	 22	 5
1001.8	 23	 5
1002.0	 24	 5
1002.2	 25	 5
1002.4	 26	 5
1002.6	 27	 5
1002.8	 28	 5
1003.0	 29	 5
1003.2	 30	 5
1003.4	 31	 5
1003.6	 32	 5
1003.8	 33	 5
1007.1	 34	 5
1018.3	 33	 4
1018.5	 32	 4
1018.7	 31	 4
1018.9	 30	 4
1019.1	 29	 4
1019.3	 28	 4
1019.5	 27	 4
1019.7	 26	 4
1019.9	 25	 4
1020.1	 24	 4
1020.3	 23	 4
1020.5	 22	 4
1020.7	 21	 4
1020.9	 20	 4
1021.1	 19	 4
1021.3	 18	 4
1021.5	 17	 4
1021.7	 16	 4
1021.9	 15	 4
1022.0	 16	 5
1022.1	 15	 4
1022.3	 14	 4
1022.5	 13	 4
1022.7	 12	 4
1022.9	 11	 4
1023.1	 10	 4
1023.3	 9	 4
1023.3	 10	 5
1023.5	 9	 4
1023.7	 8	 4
1023.9	 7	 4
1024.1	 6	 4
1024.3	 5	 4
1024.5	 4	 4
1024.7	 3	 4
1024.9	 2	 4
1025.1	 1	 4
1025.3	 0	 4
1026.8	 1	 5
1027.1	 0	 4
1030.2	 1	 5
1030.4	 2	 5
1030.5	 1	 4
1030.7	 0	 4
1030.8	 1	 5
1031.0	 2	 5
1031.1	 1	 4
1031.2	 2	 5
1031.3	 1	 4
1031.5	 0	 4
1036.7	 1	 5
1037.0	 0	 4
1045.9	 1	 5
1046.2	 0	 4
1046.6	 1	 5
1046.9	 0	 4
1094.0	 1	 5
1094.3	 0	 4
1117.2	 1	 5
1117.4	 2	 5
1117.5	 1	 4
1117.6	 2	 5
1117.7	 1	 4
1117.8	 2	 5
1117.9	 1	 4
1118.0	 2	 5
1118.1	 1	 4
1118.2	 2	 5
1118.3	 1	 4
1118.4	 2	 5
1118.5	 1	 4
1118.6	 2	 5
1118.7	 1	 4
1118.9	 0	 4
1119.2	 1	 5
1119.4	 2	 5
1119.5	 1	 4
1119.6	 2	 5
1119.7	 1	 4
1119.8	 2	 5
1119.9	 1	 4
1120.0	 2	 5
1120.1	 1	 4
1120.2	 2	 5
1120.3	 1	 4
1120.4	 2	 5
1120.5	 1	 4
1120.6	 2	 5
1120.7	 1	 4
1120.8	 2	 5
1120.9	 1	 4
1121.0	 2	 5
1121.1	 1	 4
1121.2	 2	 5
1121.3	 1	 4
1121.4	 2	 5
1121.5	 1	 4
1121.6	 2	 5
1121.7	 1	 4
1121.8	 2	 5
1121.9	 1	 4
1122.0	 2	 5
1122.1	 1	 4
1122.2	 2	 5
1122.3	 1	 4
1122.4	 2	 5
1122.5	 1	 4
1122.6	 2	 5
1122.7	 1	 4
1122.9	 0	 4
1152.2	 1	 5
1153.7	 2	 5
1158.3	 1	 4
1158.5	 0	 4
1166.6	 1	 5
1166.9	 0	 4
