QUE	 (100071, 200034) 
560.4	 6	 1
561.2	 7	 1
561.2	 8	 1
564.5	 9	 1
567.5	 10	 1
569.3	 11	 1
570.3	 12	 1
571.4	 13	 1
572.3	 14	 1
576.8	 15	 1
581.3	 16	 1
587.8	 17	 1
588.8	 18	 1
591.0	 19	 1
591.0	 20	 1
592.5	 21	 1
599.1	 22	 1
601.3	 23	 1
602.9	 24	 1
605.6	 25	 1
607.1	 26	 1
607.1	 27	 1
608.6	 28	 1
608.9	 29	 1
609.1	 30	 1
610.4	 31	 1
610.9	 32	 1
612.3	 33	 1
614.3	 32	 4
614.5	 31	 4
614.7	 30	 4
614.9	 29	 4
615.1	 28	 4
615.2	 29	 1
615.3	 28	 4
615.3	 29	 1
615.3	 30	 1
615.5	 29	 4
615.7	 28	 4
615.9	 27	 4
616.1	 26	 4
616.3	 25	 4
616.5	 24	 4
616.7	 23	 4
616.9	 22	 4
617.1	 21	 4
617.3	 20	 4
617.5	 19	 4
617.7	 18	 4
617.9	 17	 4
618.1	 16	 4
618.2	 17	 1
618.3	 16	 4
618.5	 15	 4
618.7	 14	 4
618.9	 13	 4
619.1	 12	 4
619.3	 11	 4
619.5	 10	 4
619.7	 9	 4
619.9	 8	 4
620.1	 7	 4
620.3	 6	 4
620.5	 5	 4
620.7	 4	 4
620.8	 5	 1
620.9	 4	 4
621.1	 3	 4
621.3	 2	 4
621.5	 1	 4
621.7	 0	 4
624.2	 1	 1
624.5	 0	 4
631.3	 1	 1
631.6	 0	 4
632.8	 1	 1
633.1	 0	 4
634.5	 1	 1
634.8	 0	 4
636.3	 1	 1
636.6	 0	 4
637.4	 1	 1
637.7	 0	 4
643.1	 1	 1
643.4	 0	 4
643.8	 1	 1
643.9	 2	 1
644.1	 1	 4
644.3	 0	 4
644.6	 1	 1
644.9	 0	 4
645.2	 1	 1
645.5	 0	 4
648.3	 1	 1
648.6	 0	 4
649.2	 1	 1
649.5	 0	 4
650.8	 1	 1
651.1	 0	 4
653.6	 1	 1
653.9	 0	 4
662.1	 1	 1
662.1	 2	 1
662.4	 1	 4
662.6	 0	 4
663.4	 1	 1
663.7	 0	 4
668.0	 1	 1
668.3	 0	 4
668.3	 1	 1
668.4	 2	 1
668.6	 1	 4
668.8	 0	 4
669.3	 1	 1
669.6	 0	 4
673.3	 1	 1
674.7	 2	 1
675.4	 3	 1
675.6	 4	 1
681.6	 5	 1
682.6	 6	 1
685.5	 7	 1
695.9	 8	 1
698.4	 9	 1
701.0	 10	 1
701.6	 11	 1
703.4	 12	 1
707.3	 13	 1
709.5	 14	 1
712.7	 15	 1
713.2	 16	 1
714.3	 17	 1
715.7	 18	 1
718.0	 19	 1
718.9	 20	 1
719.5	 21	 1
720.8	 22	 1
723.5	 23	 1
725.4	 24	 1
725.9	 25	 1
727.4	 26	 1
727.6	 27	 1
728.7	 28	 1
729.1	 29	 1
734.3	 28	 4
734.5	 27	 4
734.7	 26	 4
734.9	 25	 4
735.1	 24	 4
735.3	 23	 4
735.5	 24	 1
735.5	 23	 4
735.7	 22	 4
735.9	 21	 4
736.1	 20	 4
736.3	 19	 4
736.5	 18	 4
736.7	 17	 4
736.9	 16	 4
737.1	 15	 4
737.3	 14	 4
737.5	 13	 4
737.7	 12	 4
737.9	 11	 4
738.0	 12	 1
738.1	 11	 4
738.2	 12	 1
738.3	 11	 4
738.5	 10	 4
738.7	 9	 4
738.9	 10	 1
738.9	 9	 4
739.1	 8	 4
739.3	 7	 4
739.5	 6	 4
739.7	 7	 1
739.7	 6	 4
739.9	 5	 4
740.0	 6	 1
740.1	 5	 4
740.3	 4	 4
740.5	 3	 4
740.7	 2	 4
740.9	 1	 4
741.1	 0	 4
745.7	 1	 1
746.0	 0	 4
754.4	 1	 1
754.7	 0	 4
754.9	 1	 1
755.2	 0	 4
759.1	 1	 1
759.4	 0	 4
762.1	 1	 1
762.4	 0	 4
763.4	 1	 1
763.7	 0	 4
767.6	 1	 1
767.9	 0	 4
768.2	 1	 1
768.5	 0	 4
769.9	 1	 1
770.2	 0	 4
770.5	 1	 1
770.8	 0	 4
772.4	 1	 1
772.7	 0	 4
775.7	 1	 1
776.0	 0	 4
776.3	 1	 1
776.6	 0	 4
779.6	 1	 1
779.9	 0	 4
780.2	 1	 1
780.5	 2	 1
780.5	 1	 4
780.8	 0	 4
784.1	 1	 1
784.2	 2	 1
784.4	 1	 4
784.6	 0	 4
784.8	 1	 1
785.1	 0	 4
787.2	 1	 1
787.5	 0	 4
787.9	 1	 1
788.2	 0	 4
789.9	 1	 1
790.0	 2	 1
790.2	 1	 4
790.4	 0	 4
792.5	 1	 1
795.3	 2	 1
796.0	 3	 1
796.1	 4	 1
796.4	 5	 1
799.0	 6	 1
799.3	 7	 1
801.3	 8	 1
809.0	 9	 1
812.5	 10	 1
816.0	 11	 1
816.0	 12	 1
817.6	 13	 1
818.6	 14	 1
819.9	 15	 1
820.2	 16	 1
820.3	 17	 1
821.2	 18	 1
823.1	 19	 1
823.5	 20	 1
824.2	 21	 1
824.7	 22	 1
825.1	 23	 1
825.7	 24	 1
829.6	 25	 1
830.9	 26	 1
832.7	 27	 1
833.8	 28	 1
837.1	 29	 1
837.8	 30	 1
839.6	 31	 1
841.7	 32	 1
842.7	 33	 1
843.9	 34	 1
844.0	 35	 1
847.4	 36	 1
851.8	 37	 1
854.1	 38	 1
854.3	 37	 4
854.5	 36	 4
854.7	 35	 4
854.9	 34	 4
855.1	 33	 4
855.3	 32	 4
855.5	 31	 4
855.7	 30	 4
855.9	 29	 4
856.1	 28	 4
856.3	 27	 4
856.5	 26	 4
856.7	 25	 4
856.9	 24	 4
857.1	 23	 4
857.3	 22	 4
857.5	 21	 4
857.7	 20	 4
857.9	 19	 4
858.1	 18	 4
858.3	 17	 4
858.5	 16	 4
858.7	 15	 4
858.9	 14	 4
859.1	 13	 4
859.3	 12	 4
859.5	 11	 4
859.7	 10	 4
859.9	 9	 4
860.1	 8	 4
860.3	 7	 4
860.5	 6	 4
860.7	 5	 4
860.9	 4	 4
861.1	 3	 4
861.2	 4	 1
861.3	 3	 4
861.5	 2	 4
861.7	 1	 4
861.9	 0	 4
862.9	 1	 1
863.2	 0	 4
863.3	 1	 1
863.6	 0	 4
865.3	 1	 1
865.6	 0	 4
869.1	 1	 1
869.4	 0	 4
871.1	 1	 1
871.4	 0	 4
876.0	 1	 1
876.3	 0	 4
877.0	 1	 1
877.3	 0	 4
877.5	 1	 1
877.8	 0	 4
878.2	 1	 1
878.5	 0	 4
880.0	 1	 1
880.3	 0	 4
882.4	 1	 1
882.7	 0	 4
886.7	 1	 1
887.0	 0	 4
892.1	 1	 1
892.4	 0	 4
892.5	 1	 1
892.8	 2	 1
892.8	 1	 4
892.9	 2	 1
893.1	 3	 1
893.1	 2	 4
893.3	 1	 4
893.5	 0	 4
893.7	 1	 1
894.0	 0	 4
899.4	 1	 1
899.7	 0	 4
901.4	 1	 1
901.7	 0	 4
902.1	 1	 1
902.4	 0	 4
904.1	 1	 1
904.4	 0	 4
904.6	 1	 1
904.9	 0	 4
906.4	 1	 1
906.7	 0	 4
906.9	 1	 1
907.2	 0	 4
908.7	 1	 1
909.0	 0	 4
909.7	 1	 1
910.0	 0	 4
912.0	 1	 1
912.5	 2	 1
915.7	 3	 1
917.7	 4	 1
920.3	 5	 1
920.6	 6	 1
922.4	 7	 1
925.7	 8	 1
927.3	 9	 1
927.8	 10	 1
929.9	 11	 1
933.3	 12	 1
933.5	 13	 1
942.8	 14	 1
945.5	 15	 1
946.5	 16	 1
947.4	 17	 1
948.3	 18	 1
949.1	 19	 1
950.1	 20	 1
950.2	 21	 1
951.1	 22	 1
951.8	 23	 1
951.9	 24	 1
953.6	 25	 1
954.8	 26	 1
957.5	 27	 1
957.5	 28	 1
959.0	 29	 1
960.4	 30	 1
963.5	 31	 1
965.7	 32	 1
972.8	 33	 1
973.1	 34	 1
974.2	 35	 1
974.2	 36	 1
974.3	 35	 4
974.5	 34	 4
974.7	 33	 4
974.9	 32	 4
975.1	 31	 4
975.3	 30	 4
975.5	 29	 4
975.7	 28	 4
975.9	 27	 4
976.1	 26	 4
976.3	 25	 4
976.5	 24	 4
976.6	 25	 1
976.7	 24	 4
976.9	 23	 4
977.1	 22	 4
977.3	 23	 1
977.3	 22	 4
977.5	 21	 4
977.7	 20	 4
977.9	 19	 4
978.1	 18	 4
978.3	 17	 4
978.5	 16	 4
978.7	 15	 4
978.9	 14	 4
979.1	 13	 4
979.3	 12	 4
979.5	 11	 4
979.7	 10	 4
979.9	 9	 4
980.1	 8	 4
980.3	 7	 4
980.5	 6	 4
980.7	 5	 4
980.9	 4	 4
981.0	 5	 1
981.1	 4	 4
981.3	 3	 4
981.5	 4	 1
981.5	 3	 4
981.7	 2	 4
981.9	 1	 4
982.1	 0	 4
982.5	 1	 1
982.8	 0	 4
986.3	 1	 1
986.6	 0	 4
987.9	 1	 1
988.2	 0	 4
988.7	 1	 1
989.0	 0	 4
989.5	 1	 1
989.8	 0	 4
991.9	 1	 1
992.2	 0	 4
994.2	 1	 1
994.5	 0	 4
995.5	 1	 1
995.7	 2	 1
995.8	 1	 4
996.0	 2	 1
996.0	 1	 4
996.3	 2	 1
996.3	 1	 4
996.6	 0	 4
997.8	 1	 1
998.1	 0	 4
999.5	 1	 1
999.8	 0	 4
1003.0	 1	 1
1003.3	 0	 4
1005.8	 1	 1
1005.9	 2	 1
1006.1	 1	 4
1006.3	 0	 4
1010.0	 1	 1
1010.3	 0	 4
1011.5	 1	 1
1011.8	 0	 4
1011.9	 1	 1
1012.2	 0	 4
1013.2	 1	 1
1013.5	 0	 4
1014.9	 1	 1
1015.1	 2	 1
1015.2	 1	 4
1015.4	 0	 4
1023.4	 1	 1
1023.6	 2	 1
1023.7	 1	 4
1023.9	 0	 4
1024.6	 1	 1
1024.9	 0	 4
1031.0	 1	 1
1031.1	 0	 4
1031.7	 1	 1
1036.7	 2	 1
1037.6	 3	 1
1037.6	 4	 1
1038.7	 5	 1
1043.5	 6	 1
1044.3	 7	 1
1044.9	 8	 1
1048.8	 9	 1
1054.0	 10	 1
1054.2	 11	 1
1060.4	 12	 1
1062.2	 13	 1
1063.6	 14	 1
1067.6	 15	 1
1068.8	 16	 1
1069.7	 17	 1
1070.7	 18	 1
1071.2	 19	 1
1072.4	 20	 1
1074.7	 21	 1
1075.4	 22	 1
1076.1	 23	 1
1076.5	 24	 1
1079.2	 25	 1
1082.7	 26	 1
1083.8	 27	 1
1085.6	 28	 1
1091.5	 29	 1
1094.3	 28	 4
1094.5	 27	 4
1094.5	 28	 1
1094.7	 27	 4
1094.9	 26	 4
1095.1	 25	 4
1095.2	 26	 1
1095.3	 25	 4
1095.5	 24	 4
1095.7	 25	 1
1095.7	 24	 4
1095.9	 23	 4
1096.1	 22	 4
1096.3	 21	 4
1096.5	 22	 1
1096.5	 21	 4
1096.7	 20	 4
1096.9	 19	 4
1097.1	 18	 4
1097.3	 17	 4
1097.5	 16	 4
1097.7	 15	 4
1097.9	 14	 4
1098.1	 13	 4
1098.3	 12	 4
1098.5	 11	 4
1098.7	 10	 4
1098.9	 9	 4
1099.1	 8	 4
1099.3	 7	 4
1099.5	 6	 4
1099.7	 5	 4
1099.9	 4	 4
1100.1	 3	 4
1100.3	 2	 4
1100.5	 1	 4
1100.7	 0	 4
1102.1	 1	 1
1102.4	 0	 4
1105.4	 1	 1
1105.5	 2	 1
1105.7	 1	 4
1105.9	 2	 1
1105.9	 1	 4
1106.2	 0	 4
1107.1	 1	 1
1107.4	 0	 4
1108.3	 1	 1
1108.6	 0	 4
1108.9	 1	 1
1109.2	 0	 4
1112.2	 1	 1
1112.5	 0	 4
1112.7	 1	 1
1113.0	 0	 4
1113.8	 1	 1
1114.0	 2	 1
1114.1	 1	 4
1114.2	 2	 1
1114.3	 1	 4
1114.5	 0	 4
1122.1	 1	 1
1122.4	 0	 4
1123.0	 1	 1
1123.3	 0	 4
1124.7	 1	 1
1125.0	 0	 4
1127.2	 1	 1
1127.5	 0	 4
1127.6	 1	 1
1127.9	 0	 4
1128.1	 1	 1
1128.4	 0	 4
1128.8	 1	 1
1129.1	 0	 4
1132.1	 1	 1
1132.4	 0	 4
1133.4	 1	 1
1133.7	 2	 1
1133.7	 1	 4
1134.0	 0	 4
1134.7	 1	 1
1135.0	 0	 4
1135.5	 1	 1
1135.8	 0	 4
1138.6	 1	 1
1138.8	 2	 1
1138.9	 1	 4
1139.1	 0	 4
1141.6	 1	 1
1141.9	 0	 4
1144.6	 1	 1
1144.9	 0	 4
1149.6	 1	 1
1149.9	 0	 4
1150.1	 1	 1
1150.4	 0	 4
1156.7	 1	 1
1159.3	 2	 1
1160.0	 3	 1
1161.8	 4	 1
1162.8	 5	 1
1167.3	 6	 1
1167.5	 7	 1
1168.6	 8	 1
1171.9	 9	 1
1172.5	 10	 1
1174.9	 11	 1
1175.6	 12	 1
1178.9	 13	 1
1183.7	 14	 1
1187.0	 15	 1
1189.9	 16	 1
1190.0	 17	 1
1192.9	 18	 1
1193.3	 19	 1
1195.0	 20	 1
1197.8	 21	 1
1198.0	 22	 1
1199.9	 23	 1
