QUE	 (100035, 100069) 
340.6	 2	 5
340.7	 3	 5
340.7	 2	 4
340.9	 3	 5
340.9	 2	 4
341.0	 1	 4
341.1	 2	 5
341.2	 3	 5
341.2	 2	 4
341.4	 3	 5
341.4	 2	 4
341.5	 1	 4
341.6	 2	 5
341.7	 3	 5
341.7	 2	 4
341.9	 3	 5
341.9	 2	 4
342.0	 1	 4
342.1	 2	 5
342.2	 3	 5
342.2	 2	 4
342.4	 1	 4
342.4	 2	 5
342.5	 1	 4
342.6	 2	 5
342.7	 3	 5
342.7	 2	 4
342.9	 1	 4
343.0	 0	 4
343.7	 1	 5
344.0	 0	 4
353.9	 1	 5
354.2	 0	 4
359.9	 1	 5
360.2	 0	 4
363.0	 1	 5
363.3	 0	 4
366.2	 1	 5
366.5	 0	 4
374.0	 1	 5
374.2	 2	 5
374.3	 1	 4
374.4	 2	 5
374.5	 1	 4
374.6	 2	 5
374.7	 1	 4
374.7	 2	 5
374.9	 1	 4
374.9	 2	 5
375.0	 1	 4
375.2	 0	 4
378.1	 1	 5
378.4	 0	 4
379.5	 1	 5
379.8	 0	 4
393.4	 1	 5
393.6	 2	 5
393.7	 1	 4
393.9	 0	 4
394.1	 1	 5
394.4	 0	 4
408.6	 1	 5
408.9	 0	 4
460.0	 1	 5
460.2	 2	 5
460.3	 1	 4
460.4	 2	 5
460.5	 1	 4
460.6	 2	 5
460.7	 1	 4
460.8	 2	 5
460.9	 1	 4
461.0	 2	 5
461.1	 1	 4
461.2	 2	 5
461.3	 1	 4
461.4	 2	 5
461.5	 1	 4
461.6	 2	 5
461.7	 1	 4
461.8	 2	 5
461.9	 1	 4
462.0	 2	 5
462.1	 1	 4
462.2	 2	 5
462.3	 1	 4
462.4	 2	 5
462.5	 1	 4
462.6	 2	 5
462.7	 1	 4
462.8	 2	 5
462.8	 3	 5
462.9	 2	 4
463.0	 3	 5
463.1	 2	 4
463.3	 1	 4
463.5	 0	 4
472.5	 1	 5
472.8	 0	 4
476.2	 1	 5
476.5	 0	 4
476.6	 1	 5
476.9	 0	 4
479.4	 1	 5
479.7	 0	 4
480.0	 1	 5
480.3	 0	 4
489.2	 1	 5
489.5	 0	 4
490.1	 1	 5
490.4	 0	 4
494.0	 1	 5
494.2	 2	 5
494.3	 1	 4
494.4	 2	 5
494.5	 1	 4
494.6	 2	 5
494.7	 1	 4
494.9	 0	 4
501.9	 1	 5
502.2	 0	 4
513.4	 1	 5
513.6	 2	 5
513.7	 1	 4
513.8	 2	 5
513.9	 1	 4
514.0	 2	 5
514.1	 1	 4
514.3	 0	 4
528.8	 1	 5
529.1	 0	 4
529.7	 1	 5
530.0	 0	 4
580.0	 1	 5
580.2	 2	 5
580.3	 1	 4
580.4	 2	 5
580.5	 1	 4
580.6	 2	 5
580.7	 1	 4
580.8	 2	 5
580.9	 1	 4
581.0	 2	 5
581.1	 1	 4
581.2	 2	 5
581.3	 1	 4
581.4	 2	 5
581.5	 1	 4
581.6	 2	 5
581.7	 1	 4
581.8	 2	 5
581.9	 1	 4
582.0	 2	 5
582.1	 1	 4
582.2	 2	 5
582.3	 1	 4
582.4	 2	 5
582.5	 1	 4
582.7	 0	 4
588.0	 1	 5
588.3	 0	 4
592.4	 1	 5
592.7	 0	 4
594.6	 1	 5
594.9	 0	 4
598.7	 1	 5
599.0	 0	 4
599.6	 1	 5
599.9	 0	 4
600.1	 1	 5
600.4	 0	 4
602.5	 1	 5
602.8	 0	 4
610.4	 1	 5
610.7	 0	 4
611.2	 1	 5
611.5	 0	 4
614.0	 1	 5
614.2	 2	 5
614.3	 1	 4
614.4	 2	 5
614.5	 1	 4
614.6	 2	 5
614.7	 1	 4
614.8	 2	 5
614.9	 1	 4
615.0	 2	 5
615.1	 1	 4
615.2	 2	 5
615.3	 1	 4
615.4	 2	 5
615.5	 1	 4
615.7	 0	 4
625.0	 1	 5
625.3	 2	 5
625.3	 1	 4
625.6	 0	 4
633.4	 1	 5
633.6	 2	 5
633.7	 1	 4
633.9	 0	 4
640.2	 1	 5
640.5	 0	 4
648.9	 1	 5
649.1	 2	 5
649.2	 1	 4
649.3	 2	 5
649.4	 1	 4
649.5	 2	 5
649.6	 1	 4
649.8	 0	 4
657.7	 1	 5
658.0	 0	 4
700.0	 1	 5
700.2	 2	 5
700.3	 1	 4
700.4	 2	 5
700.5	 1	 4
700.6	 2	 5
700.7	 1	 4
700.8	 2	 5
700.9	 1	 4
701.0	 2	 5
701.1	 1	 4
701.2	 2	 5
701.3	 1	 4
701.4	 2	 5
701.5	 1	 4
701.6	 2	 5
701.7	 1	 4
701.8	 2	 5
701.9	 1	 4
702.0	 2	 5
702.1	 1	 4
702.2	 2	 5
702.3	 1	 4
702.5	 0	 4
703.8	 1	 5
704.1	 0	 4
711.4	 1	 5
711.7	 0	 4
719.8	 1	 5
720.1	 0	 4
723.3	 1	 5
723.6	 0	 4
734.0	 1	 5
734.2	 2	 5
734.3	 1	 4
734.4	 2	 5
734.5	 1	 4
734.6	 2	 5
734.7	 1	 4
734.8	 2	 5
734.9	 1	 4
735.0	 2	 5
735.1	 1	 4
735.3	 0	 4
753.4	 1	 5
753.6	 2	 5
753.7	 1	 4
753.9	 0	 4
820.0	 1	 5
820.2	 2	 5
820.3	 1	 4
820.4	 2	 5
820.5	 1	 4
820.6	 2	 5
820.7	 1	 4
820.8	 2	 5
820.9	 1	 4
821.0	 2	 5
821.1	 1	 4
821.2	 2	 5
821.3	 1	 4
821.4	 2	 5
821.5	 1	 4
821.6	 2	 5
821.7	 1	 4
821.8	 2	 5
821.9	 1	 4
822.0	 2	 5
822.1	 1	 4
822.2	 2	 5
822.3	 1	 4
822.4	 2	 5
822.5	 1	 4
822.7	 0	 4
838.1	 1	 5
838.4	 0	 4
839.4	 1	 5
839.7	 0	 4
839.8	 1	 5
840.1	 0	 4
840.5	 1	 5
840.8	 0	 4
854.0	 1	 5
854.2	 2	 5
854.3	 1	 4
854.4	 2	 5
854.5	 1	 4
854.6	 2	 5
854.7	 1	 4
854.9	 0	 4
873.8	 1	 5
874.1	 0	 4
874.4	 1	 5
874.7	 0	 4
875.0	 1	 5
875.3	 0	 4
889.0	 1	 5
889.3	 0	 4
890.7	 1	 5
891.0	 0	 4
939.8	 1	 5
940.0	 2	 5
940.1	 1	 4
940.2	 2	 5
940.3	 1	 4
940.4	 2	 5
940.5	 1	 4
940.6	 2	 5
940.7	 1	 4
940.8	 2	 5
940.9	 1	 4
941.0	 2	 5
941.1	 1	 4
941.2	 2	 5
941.3	 1	 4
941.4	 2	 5
941.5	 1	 4
941.6	 2	 5
941.7	 1	 4
941.8	 2	 5
941.9	 1	 4
942.0	 2	 5
942.1	 1	 4
942.2	 2	 5
942.3	 1	 4
942.4	 2	 5
942.5	 1	 4
942.6	 2	 5
942.7	 1	 4
942.9	 0	 4
955.0	 1	 5
955.3	 0	 4
955.5	 1	 5
955.8	 0	 4
959.4	 1	 5
959.6	 2	 5
959.7	 1	 4
959.9	 0	 4
960.0	 1	 5
960.2	 2	 5
960.3	 1	 4
960.5	 0	 4
968.7	 1	 5
969.0	 0	 4
974.0	 1	 5
974.2	 2	 5
974.3	 1	 4
974.4	 2	 5
974.5	 1	 4
974.6	 2	 5
974.7	 1	 4
974.8	 2	 5
974.9	 1	 4
975.0	 2	 5
975.1	 1	 4
975.2	 2	 5
975.3	 1	 4
975.5	 0	 4
981.6	 1	 5
981.9	 0	 4
994.4	 1	 5
994.6	 2	 5
994.7	 1	 4
994.9	 0	 4
1059.6	 1	 5
1059.9	 0	 4
1060.0	 1	 5
1060.2	 2	 5
1060.3	 1	 4
1060.4	 2	 5
1060.5	 1	 4
1060.6	 2	 5
1060.7	 1	 4
1060.8	 2	 5
1060.9	 1	 4
1061.0	 2	 5
1061.1	 1	 4
1061.2	 2	 5
1061.3	 1	 4
1061.4	 2	 5
1061.5	 1	 4
1061.6	 2	 5
1061.7	 1	 4
1061.8	 2	 5
1061.9	 1	 4
1062.0	 2	 5
1062.1	 1	 4
1062.2	 2	 5
1062.3	 1	 4
1062.4	 2	 5
1062.5	 1	 4
1062.6	 2	 5
1062.7	 1	 4
1062.8	 2	 5
1062.9	 1	 4
1063.0	 2	 5
1063.1	 1	 4
1063.3	 0	 4
1072.0	 1	 5
1072.3	 0	 4
1081.2	 1	 5
1081.5	 0	 4
1084.7	 1	 5
1085.0	 0	 4
1092.4	 1	 5
1092.7	 0	 4
1094.0	 1	 5
1094.2	 2	 5
1094.3	 1	 4
1094.4	 2	 5
1094.5	 1	 4
1094.6	 2	 5
1094.7	 1	 4
1094.8	 2	 5
1094.9	 1	 4
1095.0	 2	 5
1095.1	 1	 4
1095.2	 2	 5
1095.3	 1	 4
1095.4	 2	 5
1095.5	 1	 4
1095.6	 2	 5
1095.7	 1	 4
1095.8	 2	 5
1095.9	 1	 4
1096.0	 2	 5
1096.1	 1	 4
1096.3	 0	 4
1106.8	 1	 5
1107.1	 0	 4
1113.4	 1	 5
1113.6	 2	 5
1113.7	 1	 4
1113.9	 0	 4
1114.0	 1	 5
1114.2	 2	 5
1114.3	 1	 4
1114.5	 0	 4
1114.8	 1	 5
1115.1	 0	 4
1115.2	 1	 5
1115.4	 2	 5
1115.5	 1	 4
1115.6	 2	 5
1115.7	 1	 4
1115.8	 2	 5
1115.9	 1	 4
1116.0	 2	 5
1116.1	 1	 4
1116.3	 0	 4
1135.3	 1	 5
1135.6	 0	 4
1179.8	 1	 5
1180.0	 2	 5
1180.1	 1	 4
1180.2	 2	 5
1180.3	 1	 4
1180.4	 2	 5
1180.5	 1	 4
1180.6	 2	 5
1180.7	 1	 4
1180.8	 2	 5
1180.9	 1	 4
1181.0	 2	 5
1181.1	 1	 4
1181.2	 2	 5
1181.3	 1	 4
1181.4	 2	 5
1181.5	 1	 4
1181.6	 2	 5
1181.7	 1	 4
1181.8	 2	 5
1181.9	 1	 4
1182.0	 2	 5
1182.1	 1	 4
1182.2	 2	 5
1182.3	 1	 4
1182.5	 0	 4
1188.7	 1	 5
1189.0	 0	 4
1199.4	 1	 5
1199.7	 0	 4
1199.8	 1	 5
