QUE	 (100011, 100014) 
60.5	 1	 5
81.7	 2	 5
82.1	 3	 5
82.3	 4	 5
83.1	 5	 5
85.3	 6	 5
86.3	 5	 4
86.5	 4	 4
86.7	 3	 4
86.9	 2	 4
87.1	 1	 4
87.3	 0	 4
96.6	 1	 5
96.9	 0	 4
103.4	 1	 5
103.7	 0	 4
109.7	 1	 5
110.0	 0	 4
113.9	 1	 5
114.2	 0	 4
125.5	 1	 5
125.8	 0	 4
144.8	 1	 5
144.9	 2	 5
145.1	 1	 4
145.2	 0	 4
154.8	 1	 5
155.1	 0	 4
155.1	 1	 5
155.3	 0	 4
155.4	 1	 5
155.7	 0	 4
155.7	 1	 5
156.0	 0	 4
156.1	 1	 5
156.3	 0	 4
173.3	 1	 5
175.8	 2	 5
179.4	 3	 5
180.3	 4	 5
183.3	 5	 5
188.8	 6	 5
190.3	 7	 5
191.9	 8	 5
204.3	 9	 5
206.3	 8	 4
206.5	 7	 4
206.7	 6	 4
206.9	 5	 4
207.1	 4	 4
207.3	 3	 4
207.5	 2	 4
207.7	 1	 4
207.9	 0	 4
222.2	 1	 5
222.4	 2	 5
222.5	 1	 4
222.7	 0	 4
222.8	 1	 5
223.0	 2	 5
223.1	 1	 4
223.3	 0	 4
248.4	 1	 5
248.7	 0	 4
252.4	 1	 5
252.7	 0	 4
274.1	 1	 5
274.3	 2	 5
274.4	 1	 4
274.5	 0	 4
274.6	 1	 5
274.9	 0	 4
275.5	 1	 5
275.8	 0	 4
276.1	 1	 5
276.3	 2	 5
276.4	 1	 4
276.5	 0	 4
276.5	 1	 5
276.6	 2	 5
276.8	 1	 4
277.0	 0	 4
284.9	 1	 5
285.1	 2	 5
292.3	 3	 5
292.5	 4	 5
292.6	 5	 5
292.8	 6	 5
293.3	 7	 5
301.3	 8	 5
312.1	 9	 5
319.6	 10	 5
320.1	 11	 5
320.3	 12	 5
320.5	 13	 5
322.3	 14	 5
326.3	 13	 4
326.5	 12	 4
326.7	 11	 4
326.8	 12	 5
326.9	 11	 4
327.0	 10	 4
327.2	 9	 4
327.4	 8	 4
327.5	 7	 4
327.7	 6	 4
327.9	 5	 4
328.0	 4	 4
328.2	 3	 4
328.4	 2	 4
328.5	 1	 4
328.7	 0	 4
331.6	 1	 5
331.9	 0	 4
343.8	 1	 5
344.0	 0	 4
350.1	 1	 5
350.4	 0	 4
394.1	 1	 5
394.3	 2	 5
394.4	 1	 4
394.5	 2	 5
394.5	 1	 4
394.6	 2	 5
394.8	 3	 5
394.8	 2	 4
395.0	 3	 5
395.0	 2	 4
395.1	 3	 5
395.2	 2	 4
395.4	 1	 4
395.5	 2	 5
395.5	 1	 4
395.6	 2	 5
395.8	 3	 5
395.8	 2	 4
396.0	 1	 4
396.0	 2	 5
396.1	 3	 5
396.2	 2	 4
396.3	 3	 5
396.4	 2	 4
396.5	 3	 5
396.5	 2	 4
396.6	 3	 5
396.7	 2	 4
396.9	 1	 4
397.0	 2	 5
397.0	 1	 4
397.1	 2	 5
397.3	 1	 4
397.5	 0	 4
398.6	 1	 5
398.9	 0	 4
432.5	 1	 5
432.7	 2	 5
433.3	 3	 5
433.7	 4	 5
434.1	 5	 5
441.2	 6	 5
446.3	 5	 4
446.5	 4	 4
446.7	 3	 4
446.9	 2	 4
447.1	 1	 4
447.3	 0	 4
453.3	 1	 5
453.6	 0	 4
459.7	 1	 5
460.0	 0	 4
482.2	 1	 5
482.5	 0	 4
484.2	 1	 5
484.5	 0	 4
508.6	 1	 5
508.9	 0	 4
514.1	 1	 5
514.3	 2	 5
514.4	 1	 4
514.5	 2	 5
514.6	 1	 4
514.8	 0	 4
515.1	 1	 5
515.3	 2	 5
515.4	 1	 4
515.5	 2	 5
515.6	 1	 4
515.7	 2	 5
515.8	 1	 4
515.9	 2	 5
516.0	 1	 4
516.1	 2	 5
516.2	 1	 4
516.3	 2	 5
516.4	 1	 4
516.6	 0	 4
519.2	 1	 5
519.5	 0	 4
529.9	 1	 5
530.1	 2	 5
530.3	 3	 5
530.5	 4	 5
530.7	 5	 5
533.6	 6	 5
538.5	 7	 5
539.1	 8	 5
539.9	 9	 5
562.3	 10	 5
566.3	 9	 4
566.5	 8	 4
566.7	 7	 4
566.9	 6	 4
567.1	 5	 4
567.3	 4	 4
567.5	 3	 4
567.7	 2	 4
567.9	 1	 4
568.1	 0	 4
572.3	 1	 5
572.5	 2	 5
572.6	 1	 4
572.7	 2	 5
572.8	 1	 4
572.9	 2	 5
573.0	 1	 4
573.1	 2	 5
573.2	 1	 4
573.4	 0	 4
578.9	 1	 5
579.2	 0	 4
588.5	 1	 5
588.8	 0	 4
598.0	 1	 5
598.3	 0	 4
618.5	 1	 5
618.8	 0	 4
624.2	 1	 5
624.5	 0	 4
627.7	 1	 5
628.0	 0	 4
632.2	 1	 5
632.5	 0	 4
634.3	 1	 5
634.6	 0	 4
634.7	 1	 5
634.9	 2	 5
635.0	 1	 4
635.1	 2	 5
635.2	 1	 4
635.4	 0	 4
635.7	 1	 5
635.9	 2	 5
636.0	 1	 4
636.1	 2	 5
636.2	 1	 4
636.3	 2	 5
636.4	 1	 4
636.6	 0	 4
642.1	 1	 5
642.3	 2	 5
642.7	 3	 5
643.1	 4	 5
643.3	 5	 5
643.5	 6	 5
643.9	 7	 5
644.1	 8	 5
644.5	 9	 5
651.4	 10	 5
667.0	 11	 5
669.7	 12	 5
670.3	 13	 5
670.5	 14	 5
670.9	 15	 5
673.4	 16	 5
686.3	 15	 4
686.5	 14	 4
686.7	 13	 4
686.9	 12	 4
687.1	 11	 4
687.3	 10	 4
687.5	 9	 4
687.6	 10	 5
687.7	 9	 4
687.9	 8	 4
688.1	 7	 4
688.3	 6	 4
688.5	 5	 4
688.7	 4	 4
688.9	 3	 4
689.1	 2	 4
689.3	 1	 4
689.5	 0	 4
693.5	 1	 5
693.8	 0	 4
704.5	 1	 5
704.8	 0	 4
752.9	 1	 5
753.2	 0	 4
754.1	 1	 5
754.3	 2	 5
754.4	 1	 4
754.5	 2	 5
754.6	 1	 4
754.7	 2	 5
754.8	 1	 4
755.0	 0	 4
755.1	 1	 5
755.4	 0	 4
755.5	 1	 5
755.8	 0	 4
756.1	 1	 5
756.3	 2	 5
756.4	 1	 4
756.5	 2	 5
756.6	 1	 4
756.7	 2	 5
756.8	 1	 4
756.9	 2	 5
757.0	 1	 4
757.2	 0	 4
763.2	 1	 5
764.3	 2	 5
774.6	 3	 5
774.8	 4	 5
782.1	 5	 5
782.7	 6	 5
783.1	 7	 5
783.7	 8	 5
783.9	 9	 5
786.0	 10	 5
797.0	 11	 5
798.1	 12	 5
798.3	 13	 5
804.9	 14	 5
806.3	 13	 4
806.5	 12	 4
806.7	 11	 4
806.9	 10	 4
807.1	 9	 4
807.3	 8	 4
807.5	 7	 4
807.7	 6	 4
807.9	 5	 4
808.1	 4	 4
808.3	 3	 4
808.5	 2	 4
808.7	 1	 4
808.9	 0	 4
810.1	 1	 5
810.3	 2	 5
810.4	 1	 4
810.5	 2	 5
810.6	 1	 4
810.7	 2	 5
810.8	 1	 4
811.0	 0	 4
815.8	 1	 5
816.1	 0	 4
817.1	 1	 5
817.4	 0	 4
822.1	 1	 5
822.4	 0	 4
830.7	 1	 5
831.0	 0	 4
837.7	 1	 5
838.0	 0	 4
839.1	 1	 5
839.4	 0	 4
841.6	 1	 5
841.9	 0	 4
874.3	 1	 5
874.5	 2	 5
874.6	 1	 4
874.8	 0	 4
874.9	 1	 5
875.2	 0	 4
875.3	 1	 5
875.6	 0	 4
875.7	 1	 5
875.9	 2	 5
876.0	 1	 4
876.2	 0	 4
879.7	 1	 5
880.0	 0	 4
880.1	 1	 5
880.3	 2	 5
880.4	 1	 4
880.6	 0	 4
881.6	 1	 5
881.9	 0	 4
883.5	 1	 5
884.3	 2	 5
890.6	 3	 5
892.3	 4	 5
892.5	 5	 5
892.9	 6	 5
895.2	 7	 5
898.7	 8	 5
900.5	 9	 5
916.5	 10	 5
922.1	 11	 5
922.5	 12	 5
922.7	 13	 5
922.9	 14	 5
923.1	 15	 5
925.6	 16	 5
926.3	 15	 4
926.5	 14	 4
926.7	 13	 4
926.9	 12	 4
927.1	 11	 4
927.3	 10	 4
927.5	 9	 4
927.7	 8	 4
927.9	 7	 4
928.1	 6	 4
928.3	 5	 4
928.5	 4	 4
928.7	 3	 4
928.9	 2	 4
929.1	 1	 4
929.3	 0	 4
941.0	 1	 5
941.3	 0	 4
942.5	 1	 5
942.8	 0	 4
956.8	 1	 5
957.1	 0	 4
973.6	 1	 5
973.9	 0	 4
984.9	 1	 5
985.1	 2	 5
985.2	 1	 4
985.4	 0	 4
994.1	 1	 5
994.4	 0	 4
994.5	 1	 5
994.7	 2	 5
994.8	 1	 4
994.9	 2	 5
995.0	 1	 4
995.1	 2	 5
995.2	 1	 4
995.3	 2	 5
995.4	 1	 4
995.6	 0	 4
995.7	 1	 5
996.0	 0	 4
1020.3	 1	 5
1020.5	 2	 5
1029.9	 3	 5
1046.3	 2	 4
1046.5	 1	 4
1046.7	 0	 4
1055.6	 1	 5
1055.9	 0	 4
1062.7	 1	 5
1062.9	 2	 5
1063.0	 1	 4
1063.1	 2	 5
1063.2	 1	 4
1063.3	 2	 5
1063.4	 1	 4
1063.6	 0	 4
1066.0	 1	 5
1066.3	 0	 4
1114.1	 1	 5
1114.3	 2	 5
1114.4	 1	 4
1114.6	 0	 4
1114.7	 1	 5
1115.0	 0	 4
1115.3	 1	 5
1115.5	 2	 5
1115.6	 1	 4
1115.7	 2	 5
1115.8	 1	 4
1115.9	 2	 5
1116.0	 1	 4
1116.1	 2	 5
1116.2	 1	 4
1116.4	 0	 4
1132.1	 1	 5
1132.5	 2	 5
1132.7	 3	 5
1133.3	 4	 5
1133.5	 5	 5
1133.7	 6	 5
1133.9	 7	 5
1134.1	 8	 5
1134.3	 9	 5
1134.4	 10	 5
1137.5	 11	 5
1159.7	 12	 5
1159.9	 13	 5
1160.1	 14	 5
1160.5	 15	 5
1160.7	 16	 5
1160.9	 17	 5
1161.1	 18	 5
1161.4	 19	 5
1164.4	 20	 5
1166.0	 21	 5
1166.3	 20	 4
1166.5	 19	 4
1166.7	 18	 4
1166.9	 17	 4
1167.1	 16	 4
1167.3	 15	 4
1167.5	 14	 4
1167.7	 13	 4
1167.9	 12	 4
1168.1	 11	 4
1168.3	 10	 4
1168.5	 9	 4
1168.7	 8	 4
1168.9	 7	 4
1169.1	 6	 4
1169.3	 5	 4
1169.5	 4	 4
1169.7	 3	 4
1169.9	 2	 4
1170.1	 1	 4
1170.3	 0	 4
1170.4	 1	 5
1170.7	 0	 4
1172.1	 1	 5
1172.4	 0	 4
1180.2	 1	 5
1180.5	 0	 4
1180.6	 1	 5
1180.9	 0	 4
1181.5	 1	 5
1181.8	 0	 4
