QUE	 (200024, 200023) 
586.9	 1	 5
587.1	 2	 5
587.2	 1	 4
587.3	 2	 5
587.4	 1	 4
587.5	 2	 5
587.6	 1	 4
587.8	 0	 4
599.1	 1	 5
599.3	 2	 5
599.4	 1	 4
599.5	 2	 5
599.6	 1	 4
599.7	 2	 5
599.8	 1	 4
599.9	 2	 5
600.0	 1	 4
600.1	 2	 5
600.2	 1	 4
600.4	 0	 4
600.5	 1	 5
600.8	 0	 4
600.9	 1	 5
601.1	 0	 4
601.5	 1	 5
601.8	 0	 4
602.3	 1	 5
602.5	 2	 5
602.6	 1	 4
602.8	 0	 4
603.1	 1	 5
603.4	 0	 4
603.7	 1	 5
604.0	 0	 4
604.1	 1	 5
604.4	 0	 4
604.9	 1	 5
605.1	 2	 5
605.2	 1	 4
605.3	 2	 5
605.4	 1	 4
605.6	 0	 4
609.1	 1	 5
609.4	 0	 4
610.1	 1	 5
610.4	 0	 4
613.6	 1	 5
613.9	 0	 4
616.2	 1	 5
616.5	 2	 5
616.5	 1	 4
616.8	 0	 4
620.8	 1	 5
621.1	 0	 4
623.9	 1	 5
624.2	 0	 4
649.8	 1	 5
650.1	 0	 4
730.3	 1	 5
730.6	 0	 4
731.3	 1	 5
731.5	 2	 5
731.6	 1	 4
731.7	 2	 5
731.8	 1	 4
731.9	 2	 5
732.0	 1	 4
732.2	 0	 4
732.5	 1	 5
732.8	 0	 4
732.9	 1	 5
733.2	 0	 4
733.3	 1	 5
733.5	 2	 5
733.6	 1	 4
733.7	 2	 5
733.8	 1	 4
733.9	 2	 5
734.0	 1	 4
734.1	 2	 5
734.2	 1	 4
734.3	 2	 5
734.4	 1	 4
734.5	 2	 5
734.6	 1	 4
734.8	 0	 4
735.1	 1	 5
735.3	 2	 5
735.4	 1	 4
735.6	 0	 4
735.7	 1	 5
735.9	 2	 5
736.0	 1	 4
736.1	 2	 5
736.2	 1	 4
736.3	 2	 5
736.4	 1	 4
736.5	 2	 5
736.6	 1	 4
736.7	 2	 5
736.8	 1	 4
736.9	 2	 5
737.0	 1	 4
737.1	 2	 5
737.2	 1	 4
737.4	 0	 4
737.5	 1	 5
737.7	 2	 5
737.8	 1	 4
738.0	 0	 4
738.1	 1	 5
738.4	 0	 4
738.7	 1	 5
738.9	 2	 5
739.0	 1	 4
739.1	 2	 5
739.2	 1	 4
739.4	 0	 4
739.5	 1	 5
739.7	 2	 5
739.8	 1	 4
740.0	 0	 4
740.3	 1	 5
740.6	 0	 4
742.8	 1	 5
743.1	 0	 4
744.3	 1	 5
744.6	 0	 4
745.1	 1	 5
745.4	 0	 4
746.8	 1	 5
747.1	 0	 4
770.7	 1	 5
770.9	 2	 5
771.0	 1	 4
771.1	 2	 5
771.2	 1	 4
771.4	 0	 4
771.9	 1	 5
772.2	 0	 4
772.3	 1	 5
772.6	 0	 4
775.3	 1	 5
775.6	 0	 4
875.3	 1	 5
875.5	 2	 5
875.6	 1	 4
875.8	 0	 4
875.9	 1	 5
876.1	 2	 5
876.2	 1	 4
876.4	 0	 4
876.9	 1	 5
877.1	 2	 5
877.2	 1	 4
877.4	 0	 4
877.5	 1	 5
877.7	 2	 5
877.8	 1	 4
877.9	 2	 5
878.0	 1	 4
878.2	 0	 4
878.3	 1	 5
878.5	 2	 5
878.6	 1	 4
878.7	 2	 5
878.8	 1	 4
879.0	 0	 4
879.1	 1	 5
879.3	 2	 5
879.4	 1	 4
879.5	 2	 5
879.6	 1	 4
879.7	 2	 5
879.8	 1	 4
879.9	 2	 5
880.0	 1	 4
880.1	 2	 5
880.2	 1	 4
880.4	 0	 4
880.5	 1	 5
880.7	 2	 5
880.8	 1	 4
881.0	 0	 4
881.1	 1	 5
881.4	 0	 4
881.5	 1	 5
881.8	 0	 4
882.1	 1	 5
882.4	 0	 4
882.7	 1	 5
883.0	 0	 4
883.5	 1	 5
883.7	 2	 5
883.8	 1	 4
883.9	 2	 5
884.0	 1	 4
884.1	 2	 5
884.2	 1	 4
884.3	 2	 5
884.4	 1	 4
884.5	 2	 5
884.6	 1	 4
884.8	 0	 4
885.1	 1	 5
885.4	 0	 4
885.5	 1	 5
885.7	 2	 5
885.8	 1	 4
886.0	 0	 4
886.5	 1	 5
886.8	 0	 4
890.5	 1	 5
890.8	 0	 4
890.9	 1	 5
891.2	 0	 4
916.1	 1	 5
916.4	 0	 4
922.4	 1	 5
922.7	 0	 4
941.8	 1	 5
942.1	 0	 4
1020.5	 1	 5
1020.7	 2	 5
1020.8	 1	 4
1020.9	 2	 5
1021.0	 1	 4
1021.2	 0	 4
1021.7	 1	 5
1021.9	 2	 5
1022.0	 1	 4
1022.1	 2	 5
1022.2	 1	 4
1022.4	 0	 4
1022.5	 1	 5
1022.7	 2	 5
1022.8	 1	 4
1023.0	 0	 4
1023.1	 1	 5
1023.3	 2	 5
1023.4	 1	 4
1023.5	 2	 5
1023.6	 1	 4
1023.8	 0	 4
1023.9	 1	 5
1024.2	 0	 4
1024.3	 1	 5
1024.5	 2	 5
1024.6	 1	 4
1024.7	 2	 5
1024.8	 1	 4
1025.0	 0	 4
1025.1	 1	 5
1025.3	 2	 5
1025.4	 1	 4
1025.5	 2	 5
1025.6	 1	 4
1025.7	 2	 5
1025.8	 1	 4
1026.0	 0	 4
1026.9	 1	 5
1027.2	 0	 4
1027.5	 1	 5
1027.7	 2	 5
1027.8	 1	 4
1028.0	 0	 4
1028.1	 1	 5
1028.4	 0	 4
1028.5	 1	 5
1028.7	 2	 5
1028.8	 1	 4
1029.0	 0	 4
1029.1	 1	 5
1029.3	 2	 5
1029.4	 1	 4
1029.5	 2	 5
1029.6	 1	 4
1029.8	 0	 4
1030.1	 1	 5
1030.3	 2	 5
1030.4	 1	 4
1030.5	 2	 5
1030.6	 1	 4
1030.7	 2	 5
1030.8	 1	 4
1031.0	 0	 4
1031.1	 1	 5
1031.4	 0	 4
1042.2	 1	 5
1042.5	 0	 4
1043.3	 1	 5
1043.6	 0	 4
1078.7	 1	 5
1078.9	 2	 5
1079.0	 1	 4
1079.1	 2	 5
1079.2	 1	 4
1079.4	 0	 4
1080.7	 1	 5
1081.0	 0	 4
1081.1	 1	 5
1081.4	 0	 4
1081.5	 1	 5
1081.8	 0	 4
1082.1	 1	 5
1082.4	 0	 4
1082.7	 1	 5
1082.9	 2	 5
1083.0	 1	 4
1083.1	 2	 5
1083.2	 1	 4
1083.4	 0	 4
1083.5	 1	 5
1083.8	 0	 4
1083.9	 1	 5
1084.1	 2	 5
1084.2	 1	 4
1084.4	 0	 4
1084.5	 1	 5
1084.7	 2	 5
1084.8	 1	 4
1084.9	 2	 5
1085.0	 1	 4
1085.1	 2	 5
1085.2	 1	 4
1085.3	 2	 5
1085.4	 1	 4
1085.5	 2	 5
1085.6	 1	 4
1085.8	 0	 4
1165.3	 1	 5
1165.5	 2	 5
1165.6	 1	 4
1165.8	 0	 4
1166.1	 1	 5
1166.3	 2	 5
1166.4	 1	 4
1166.6	 0	 4
1166.7	 1	 5
1166.9	 2	 5
1167.0	 1	 4
1167.2	 0	 4
1167.5	 1	 5
1167.7	 2	 5
1167.8	 1	 4
1168.0	 0	 4
1168.7	 1	 5
1169.0	 0	 4
1169.1	 1	 5
1169.3	 2	 5
1169.4	 1	 4
1169.5	 2	 5
1169.6	 1	 4
1169.7	 2	 5
1169.8	 1	 4
1169.9	 2	 5
1170.0	 1	 4
1170.2	 0	 4
1170.3	 1	 5
1170.5	 2	 5
1170.6	 1	 4
1170.7	 2	 5
1170.8	 1	 4
1171.0	 0	 4
1171.1	 1	 5
1171.3	 2	 5
1171.4	 1	 4
1171.5	 2	 5
1171.6	 1	 4
1171.8	 0	 4
1171.9	 1	 5
1172.2	 0	 4
1172.3	 1	 5
1172.5	 2	 5
1172.6	 1	 4
1172.7	 2	 5
1172.8	 1	 4
1172.9	 2	 5
1173.0	 1	 4
1173.2	 0	 4
1191.6	 1	 5
1191.9	 0	 4
1193.6	 1	 5
1193.9	 0	 4
1198.9	 1	 5
1199.1	 2	 5
1199.2	 1	 4
1199.3	 2	 5
1199.4	 1	 4
1199.5	 2	 5
1199.6	 1	 4
1199.7	 2	 5
1199.8	 1	 4
1199.9	 2	 5
