QUE	 (200032, 200028) 
293.9	 2	 5
294.0	 1	 4
294.1	 2	 5
294.2	 1	 4
294.4	 0	 4
294.4	 1	 5
294.6	 2	 5
294.7	 1	 4
294.8	 2	 5
294.9	 1	 4
294.9	 2	 5
295.0	 1	 4
295.1	 2	 5
295.2	 1	 4
295.3	 2	 5
295.4	 1	 4
295.5	 0	 4
305.9	 1	 5
306.2	 0	 4
315.3	 1	 5
315.5	 0	 4
318.4	 1	 5
318.6	 2	 5
318.8	 3	 5
318.9	 4	 5
319.3	 5	 5
324.9	 6	 5
335.9	 7	 5
341.3	 6	 4
341.5	 5	 4
341.7	 4	 4
341.9	 3	 4
342.0	 2	 4
342.2	 1	 4
342.4	 0	 4
346.8	 1	 5
347.0	 0	 4
409.2	 1	 5
409.4	 2	 5
409.5	 1	 4
409.6	 2	 5
409.7	 1	 4
409.8	 2	 5
409.9	 1	 4
409.9	 2	 5
410.1	 3	 5
410.1	 2	 4
410.3	 1	 4
410.3	 2	 5
410.4	 3	 5
410.5	 2	 4
410.6	 3	 5
410.7	 2	 4
410.8	 3	 5
410.9	 4	 5
410.9	 3	 4
411.1	 2	 4
411.1	 3	 5
411.3	 4	 5
411.3	 3	 4
411.4	 4	 5
411.5	 3	 4
411.6	 4	 5
411.7	 3	 4
411.8	 4	 5
411.9	 5	 5
411.9	 4	 4
412.1	 5	 5
412.1	 4	 4
412.3	 3	 4
412.3	 4	 5
412.5	 3	 4
412.6	 4	 5
412.7	 3	 4
412.8	 4	 5
412.9	 3	 4
413.1	 2	 4
413.1	 3	 5
413.3	 2	 4
413.3	 3	 5
413.4	 4	 5
413.5	 3	 4
413.6	 4	 5
413.7	 3	 4
413.8	 4	 5
413.9	 3	 4
413.9	 4	 5
414.1	 5	 5
414.1	 4	 4
414.3	 5	 5
414.3	 4	 4
414.4	 5	 5
414.5	 4	 4
414.6	 5	 5
414.7	 4	 4
414.8	 5	 5
414.9	 4	 4
414.9	 5	 5
415.1	 4	 4
415.1	 5	 5
415.3	 4	 4
415.3	 5	 5
415.4	 6	 5
415.5	 5	 4
415.6	 6	 5
415.7	 5	 4
415.9	 4	 4
416.1	 3	 4
416.1	 4	 5
416.3	 3	 4
416.5	 2	 4
416.7	 1	 4
416.9	 0	 4
419.3	 1	 5
419.6	 0	 4
420.3	 1	 5
420.6	 0	 4
424.1	 1	 5
424.4	 0	 4
427.0	 1	 5
427.3	 0	 4
435.1	 1	 5
435.4	 0	 4
437.3	 1	 5
437.6	 0	 4
438.8	 1	 5
439.0	 2	 5
439.4	 3	 5
461.3	 2	 4
461.5	 1	 4
461.7	 0	 4
467.3	 1	 5
467.6	 0	 4
478.8	 1	 5
479.1	 0	 4
492.3	 1	 5
492.6	 0	 4
529.2	 1	 5
529.4	 2	 5
529.5	 1	 4
529.6	 2	 5
529.7	 1	 4
529.8	 2	 5
529.9	 1	 4
530.0	 2	 5
530.1	 1	 4
530.2	 2	 5
530.3	 1	 4
530.4	 2	 5
530.5	 1	 4
530.6	 2	 5
530.7	 1	 4
530.9	 0	 4
531.0	 1	 5
531.3	 0	 4
531.4	 1	 5
531.7	 0	 4
532.0	 1	 5
532.3	 0	 4
532.4	 1	 5
532.6	 2	 5
532.7	 1	 4
532.8	 2	 5
532.9	 1	 4
533.0	 2	 5
533.1	 1	 4
533.2	 2	 5
533.3	 1	 4
533.4	 2	 5
533.5	 1	 4
533.6	 2	 5
533.7	 1	 4
533.9	 0	 4
534.0	 1	 5
534.2	 2	 5
534.3	 1	 4
534.4	 2	 5
534.5	 1	 4
534.6	 2	 5
534.7	 1	 4
534.8	 2	 5
534.9	 1	 4
535.0	 2	 5
535.1	 1	 4
535.2	 2	 5
535.3	 1	 4
535.4	 2	 5
535.5	 1	 4
535.6	 2	 5
535.7	 1	 4
535.8	 2	 5
535.9	 1	 4
536.1	 0	 4
536.2	 1	 5
536.4	 2	 5
536.5	 1	 4
536.6	 2	 5
536.7	 1	 4
536.8	 2	 5
536.9	 1	 4
537.0	 2	 5
537.1	 1	 4
537.3	 0	 4
539.6	 1	 5
539.9	 0	 4
540.6	 1	 5
540.9	 0	 4
544.1	 1	 5
544.4	 0	 4
546.7	 1	 5
547.0	 2	 5
547.0	 1	 4
547.3	 0	 4
550.5	 1	 5
550.8	 2	 5
550.8	 1	 4
551.1	 0	 4
551.3	 1	 5
551.6	 0	 4
554.4	 1	 5
554.7	 0	 4
554.9	 1	 5
555.2	 0	 4
558.6	 1	 5
558.8	 2	 5
559.0	 3	 5
559.2	 4	 5
559.6	 5	 5
560.9	 6	 5
581.3	 5	 4
581.5	 4	 4
581.7	 3	 4
581.9	 2	 4
582.1	 1	 4
582.3	 0	 4
584.8	 1	 5
585.1	 0	 4
630.2	 1	 5
630.5	 0	 4
636.8	 1	 5
637.1	 0	 4
649.2	 1	 5
649.4	 2	 5
649.5	 1	 4
649.6	 2	 5
649.7	 1	 4
649.8	 2	 5
649.9	 1	 4
650.0	 2	 5
650.1	 1	 4
650.3	 0	 4
650.4	 1	 5
650.6	 2	 5
650.7	 1	 4
650.8	 2	 5
650.9	 1	 4
651.0	 2	 5
651.1	 1	 4
651.2	 2	 5
651.3	 1	 4
651.4	 2	 5
651.5	 1	 4
651.6	 2	 5
651.7	 1	 4
651.8	 2	 5
651.9	 1	 4
652.0	 2	 5
652.1	 1	 4
652.2	 2	 5
652.3	 1	 4
652.4	 2	 5
652.5	 1	 4
652.6	 2	 5
652.7	 1	 4
652.8	 2	 5
652.9	 1	 4
653.0	 2	 5
653.1	 1	 4
653.2	 2	 5
653.3	 1	 4
653.4	 2	 5
653.5	 1	 4
653.7	 0	 4
654.0	 1	 5
654.2	 2	 5
654.3	 1	 4
654.4	 2	 5
654.5	 1	 4
654.6	 2	 5
654.7	 1	 4
654.8	 2	 5
654.9	 1	 4
655.0	 2	 5
655.1	 1	 4
655.2	 2	 5
655.3	 1	 4
655.4	 2	 5
655.5	 1	 4
655.6	 2	 5
655.7	 1	 4
655.8	 2	 5
655.9	 1	 4
656.0	 2	 5
656.1	 1	 4
656.2	 2	 5
656.3	 1	 4
656.5	 0	 4
656.6	 1	 5
656.8	 2	 5
656.9	 1	 4
657.0	 2	 5
657.1	 1	 4
657.2	 2	 5
657.3	 1	 4
657.4	 2	 5
657.5	 1	 4
657.7	 0	 4
657.8	 1	 5
658.0	 2	 5
658.1	 1	 4
658.2	 2	 5
658.3	 1	 4
658.4	 2	 5
658.5	 1	 4
658.7	 0	 4
661.2	 1	 5
661.5	 0	 4
662.3	 1	 5
662.6	 0	 4
663.9	 1	 5
664.2	 0	 4
668.6	 1	 5
668.8	 2	 5
668.9	 1	 4
669.1	 0	 4
673.3	 1	 5
673.6	 0	 4
674.8	 1	 5
675.0	 2	 5
675.1	 1	 4
675.3	 0	 4
675.6	 1	 5
675.9	 0	 4
676.0	 1	 5
676.3	 0	 4
677.3	 1	 5
677.6	 0	 4
678.6	 1	 5
678.8	 2	 5
679.0	 3	 5
679.2	 4	 5
679.4	 5	 5
688.8	 6	 5
690.4	 7	 5
692.8	 8	 5
698.6	 9	 5
701.3	 10	 5
701.3	 9	 4
701.5	 8	 4
701.7	 7	 4
701.9	 6	 4
702.1	 5	 4
702.3	 4	 4
702.5	 3	 4
702.7	 2	 4
702.9	 1	 4
703.1	 0	 4
705.8	 1	 5
706.1	 0	 4
710.8	 1	 5
711.1	 0	 4
769.2	 1	 5
769.4	 2	 5
769.5	 1	 4
769.6	 2	 5
769.7	 1	 4
769.8	 2	 5
769.9	 1	 4
770.0	 2	 5
770.1	 1	 4
770.2	 2	 5
770.3	 1	 4
770.4	 2	 5
770.5	 1	 4
770.6	 2	 5
770.7	 1	 4
770.8	 2	 5
770.9	 1	 4
771.0	 2	 5
771.1	 1	 4
771.2	 2	 5
771.3	 1	 4
771.4	 2	 5
771.5	 1	 4
771.6	 2	 5
771.7	 1	 4
771.8	 2	 5
771.9	 1	 4
772.0	 2	 5
772.1	 1	 4
772.2	 2	 5
772.3	 1	 4
772.4	 2	 5
772.5	 1	 4
772.6	 2	 5
772.7	 1	 4
772.8	 2	 5
772.9	 1	 4
773.0	 2	 5
773.1	 1	 4
773.2	 2	 5
773.3	 1	 4
773.4	 2	 5
773.5	 1	 4
773.6	 2	 5
773.7	 1	 4
773.8	 2	 5
773.9	 1	 4
774.0	 2	 5
774.1	 1	 4
774.2	 2	 5
774.3	 1	 4
774.4	 2	 5
774.5	 1	 4
774.7	 0	 4
774.8	 1	 5
775.0	 2	 5
775.1	 1	 4
775.2	 2	 5
775.3	 1	 4
775.4	 2	 5
775.5	 1	 4
775.6	 2	 5
775.7	 1	 4
775.8	 2	 5
775.9	 1	 4
776.0	 2	 5
776.1	 1	 4
776.2	 2	 5
776.3	 1	 4
776.4	 2	 5
776.5	 1	 4
776.6	 2	 5
776.7	 1	 4
776.8	 2	 5
776.9	 1	 4
777.1	 0	 4
777.2	 1	 5
777.4	 2	 5
777.5	 1	 4
777.6	 2	 5
777.7	 1	 4
777.8	 2	 5
777.9	 1	 4
778.0	 2	 5
778.1	 1	 4
778.2	 2	 5
778.3	 1	 4
778.4	 2	 5
778.5	 1	 4
778.6	 2	 5
778.7	 1	 4
778.9	 0	 4
780.2	 1	 5
780.5	 0	 4
785.8	 1	 5
786.1	 0	 4
788.7	 1	 5
788.9	 2	 5
789.0	 1	 4
789.2	 0	 4
794.6	 1	 5
794.9	 0	 4
794.9	 1	 5
795.1	 2	 5
795.2	 1	 4
795.4	 0	 4
795.9	 1	 5
796.2	 0	 4
798.8	 1	 5
799.0	 2	 5
806.0	 3	 5
821.3	 2	 4
821.5	 1	 4
821.7	 0	 4
846.6	 1	 5
846.9	 0	 4
852.9	 1	 5
853.2	 0	 4
889.2	 1	 5
889.4	 2	 5
889.5	 1	 4
889.6	 2	 5
889.7	 1	 4
889.8	 2	 5
889.9	 1	 4
890.0	 2	 5
890.1	 1	 4
890.2	 2	 5
890.3	 1	 4
890.4	 2	 5
890.5	 1	 4
890.7	 0	 4
890.8	 1	 5
891.0	 2	 5
891.1	 1	 4
891.2	 2	 5
891.3	 1	 4
891.5	 0	 4
891.6	 1	 5
891.8	 2	 5
891.9	 1	 4
892.1	 0	 4
892.2	 1	 5
892.4	 2	 5
892.5	 1	 4
892.6	 2	 5
892.7	 1	 4
892.8	 2	 5
892.9	 1	 4
893.0	 2	 5
893.1	 1	 4
893.2	 2	 5
893.3	 1	 4
893.4	 2	 5
893.5	 1	 4
893.6	 2	 5
893.7	 1	 4
893.8	 2	 5
893.9	 1	 4
894.0	 2	 5
894.1	 1	 4
894.2	 2	 5
894.3	 1	 4
894.4	 2	 5
894.5	 1	 4
894.6	 2	 5
894.7	 1	 4
894.8	 2	 5
894.9	 1	 4
895.0	 2	 5
895.1	 1	 4
895.3	 0	 4
895.4	 1	 5
895.6	 2	 5
895.7	 1	 4
895.8	 2	 5
895.9	 1	 4
896.0	 2	 5
896.1	 1	 4
896.2	 2	 5
896.3	 1	 4
896.4	 2	 5
896.5	 1	 4
896.6	 2	 5
896.7	 1	 4
896.8	 2	 5
896.9	 1	 4
897.1	 0	 4
897.1	 1	 5
897.4	 0	 4
899.0	 1	 5
899.3	 0	 4
900.7	 1	 5
901.0	 0	 4
902.3	 1	 5
902.6	 0	 4
902.9	 1	 5
903.2	 0	 4
905.6	 1	 5
905.9	 0	 4
906.2	 1	 5
906.5	 0	 4
907.1	 1	 5
907.4	 0	 4
908.6	 1	 5
908.9	 0	 4
910.7	 1	 5
910.9	 2	 5
911.0	 1	 4
911.2	 0	 4
911.4	 1	 5
911.7	 0	 4
913.8	 1	 5
914.1	 0	 4
914.5	 1	 5
914.8	 0	 4
916.5	 1	 5
916.7	 2	 5
916.8	 1	 4
917.0	 0	 4
918.6	 1	 5
918.8	 2	 5
931.0	 3	 5
932.9	 4	 5
941.3	 3	 4
941.5	 2	 4
941.7	 1	 4
941.9	 0	 4
971.3	 1	 5
971.6	 0	 4
972.7	 1	 5
973.0	 0	 4
973.8	 1	 5
974.1	 0	 4
977.6	 1	 5
977.9	 0	 4
1006.0	 1	 5
1006.3	 0	 4
1009.2	 1	 5
1009.4	 2	 5
1009.5	 1	 4
1009.6	 2	 5
1009.7	 1	 4
1009.8	 2	 5
1009.9	 1	 4
1010.0	 2	 5
1010.1	 1	 4
1010.2	 2	 5
1010.3	 1	 4
1010.4	 2	 5
1010.5	 1	 4
1010.6	 2	 5
1010.7	 1	 4
1010.8	 2	 5
1010.9	 1	 4
1011.0	 2	 5
1011.1	 1	 4
1011.2	 2	 5
1011.3	 1	 4
1011.4	 2	 5
1011.5	 1	 4
1011.6	 2	 5
1011.7	 1	 4
1011.8	 2	 5
1011.9	 1	 4
1012.0	 2	 5
1012.1	 1	 4
1012.2	 2	 5
1012.3	 1	 4
1012.4	 2	 5
1012.5	 1	 4
1012.6	 2	 5
1012.7	 1	 4
1012.9	 0	 4
1013.0	 1	 5
1013.2	 2	 5
1013.3	 1	 4
1013.4	 2	 5
1013.5	 1	 4
1013.6	 2	 5
1013.7	 1	 4
1013.9	 0	 4
1014.0	 1	 5
1014.2	 2	 5
1014.3	 1	 4
1014.4	 2	 5
1014.5	 1	 4
1014.6	 2	 5
1014.7	 1	 4
1014.8	 2	 5
1014.9	 1	 4
1015.0	 2	 5
1015.1	 1	 4
1015.2	 2	 5
1015.3	 1	 4
1015.4	 2	 5
1015.5	 1	 4
1015.6	 2	 5
1015.7	 1	 4
1015.8	 2	 5
1015.9	 1	 4
1016.0	 2	 5
1016.1	 1	 4
1016.3	 0	 4
1016.4	 1	 5
1016.7	 0	 4
1016.8	 1	 5
1017.0	 2	 5
1017.1	 1	 4
1017.2	 2	 5
1017.3	 1	 4
1017.4	 2	 5
1017.5	 1	 4
1017.6	 2	 5
1017.7	 1	 4
1017.8	 2	 5
1017.9	 1	 4
1018.0	 2	 5
1018.1	 1	 4
1018.2	 2	 5
1018.3	 1	 4
1018.4	 2	 5
1018.5	 1	 4
1018.6	 2	 5
1018.7	 1	 4
1018.8	 2	 5
1018.9	 1	 4
1019.0	 2	 5
1019.1	 1	 4
1019.2	 2	 5
1019.3	 1	 4
1019.4	 2	 5
1019.5	 1	 4
1019.6	 2	 5
1019.7	 1	 4
1019.8	 2	 5
1019.9	 1	 4
1020.0	 2	 5
1020.1	 1	 4
1020.2	 2	 5
1020.3	 1	 4
1020.4	 2	 5
1020.5	 1	 4
1020.7	 0	 4
1021.1	 1	 5
1021.4	 0	 4
1028.0	 1	 5
1028.3	 0	 4
1028.7	 1	 5
1029.0	 0	 4
1030.7	 1	 5
1031.0	 0	 4
1031.2	 1	 5
1031.5	 0	 4
1033.0	 1	 5
1033.3	 0	 4
1033.5	 1	 5
1033.8	 0	 4
1035.3	 1	 5
1035.6	 0	 4
1036.3	 1	 5
1036.6	 0	 4
1038.6	 1	 5
1038.8	 2	 5
1039.0	 3	 5
1039.2	 4	 5
1039.4	 5	 5
1039.6	 6	 5
1056.6	 7	 5
1061.3	 6	 4
1061.5	 5	 4
1061.7	 4	 4
1061.9	 3	 4
1062.1	 2	 4
1062.3	 1	 4
1062.5	 0	 4
1099.7	 1	 5
1100.0	 0	 4
1124.1	 1	 5
1124.4	 0	 4
1129.2	 1	 5
1129.4	 2	 5
1129.5	 1	 4
1129.6	 2	 5
1129.7	 1	 4
1129.8	 2	 5
1129.9	 1	 4
1130.0	 2	 5
1130.1	 1	 4
1130.2	 2	 5
1130.3	 1	 4
1130.4	 2	 5
1130.5	 1	 4
1130.7	 0	 4
1130.8	 1	 5
1131.0	 2	 5
1131.1	 1	 4
1131.3	 0	 4
1131.4	 1	 5
1131.6	 2	 5
1131.7	 1	 4
1131.8	 2	 5
1131.9	 1	 4
1132.0	 2	 5
1132.1	 1	 4
1132.2	 2	 5
1132.3	 1	 4
1132.4	 2	 5
1132.5	 1	 4
1132.6	 2	 5
1132.7	 1	 4
1132.8	 2	 5
1132.9	 1	 4
1133.0	 2	 5
1133.1	 1	 4
1133.3	 0	 4
1133.6	 1	 5
1133.8	 2	 5
1133.9	 1	 4
1134.0	 2	 5
1134.1	 1	 4
1134.2	 2	 5
1134.3	 1	 4
1134.5	 0	 4
1134.6	 1	 5
1134.8	 2	 5
1134.9	 1	 4
1135.0	 2	 5
1135.1	 1	 4
1135.2	 2	 5
1135.3	 1	 4
1135.4	 2	 5
1135.5	 1	 4
1135.6	 2	 5
1135.7	 1	 4
1135.8	 2	 5
1135.9	 1	 4
1136.0	 2	 5
1136.1	 1	 4
1136.2	 2	 5
1136.3	 1	 4
1136.4	 2	 5
1136.5	 1	 4
1136.7	 0	 4
1136.8	 1	 5
1137.0	 2	 5
1137.1	 1	 4
1137.2	 2	 5
1137.3	 1	 4
1137.4	 2	 5
1137.4	 3	 5
1137.5	 2	 4
1137.6	 3	 5
1137.7	 2	 4
1137.8	 3	 5
1137.9	 2	 4
1138.1	 1	 4
1138.2	 2	 5
1138.3	 1	 4
1138.4	 2	 5
1138.5	 1	 4
1138.6	 2	 5
1138.7	 1	 4
1138.8	 2	 5
1138.9	 1	 4
1139.0	 2	 5
1139.1	 1	 4
1139.2	 2	 5
1139.3	 1	 4
1139.4	 2	 5
1139.5	 1	 4
1139.6	 2	 5
1139.7	 1	 4
1139.8	 2	 5
1139.9	 1	 4
1140.0	 2	 5
1140.1	 1	 4
1140.2	 2	 5
1140.3	 1	 4
1140.5	 0	 4
1140.6	 1	 5
1140.9	 0	 4
1141.5	 1	 5
1141.8	 0	 4
1150.0	 1	 5
1150.2	 2	 5
1150.3	 1	 4
1150.5	 0	 4
1151.2	 1	 5
1151.5	 0	 4
1152.7	 1	 5
1153.0	 0	 4
1153.0	 1	 5
1153.3	 0	 4
1154.9	 1	 5
1155.2	 0	 4
1157.4	 1	 5
1157.7	 0	 4
1158.6	 1	 5
1158.8	 2	 5
1159.0	 3	 5
1159.4	 4	 5
1159.6	 5	 5
1159.8	 6	 5
1160.0	 7	 5
1168.0	 8	 5
1171.4	 9	 5
1181.3	 8	 4
1181.5	 7	 4
1181.7	 6	 4
1181.9	 5	 4
1182.1	 4	 4
1182.3	 3	 4
1182.5	 2	 4
1182.7	 1	 4
1182.9	 0	 4
1197.3	 1	 5
1197.6	 0	 4
