QUE	 (200054, 200037) 
28.5	 1	 5
30.5	 2	 5
34.3	 3	 5
45.3	 2	 4
45.5	 1	 4
45.7	 0	 4
47.7	 1	 5
48.0	 0	 4
58.6	 1	 5
58.9	 0	 4
91.5	 1	 5
93.7	 2	 5
94.2	 3	 5
97.3	 4	 5
98.6	 5	 5
98.8	 6	 5
99.0	 7	 5
101.7	 8	 5
114.0	 9	 5
115.3	 8	 4
115.5	 7	 4
115.7	 6	 4
115.9	 5	 4
116.1	 4	 4
116.3	 3	 4
116.5	 2	 4
116.7	 1	 4
116.9	 0	 4
128.6	 1	 5
128.8	 2	 5
128.8	 1	 4
129.1	 0	 4
129.2	 1	 5
129.4	 2	 5
129.5	 1	 4
129.7	 0	 4
154.5	 1	 5
168.5	 2	 5
168.6	 3	 5
168.7	 4	 5
169.0	 5	 5
173.9	 6	 5
185.2	 5	 4
185.3	 4	 4
185.5	 3	 4
185.7	 2	 4
185.8	 1	 4
186.0	 0	 4
191.2	 1	 5
191.5	 0	 4
198.6	 1	 5
198.7	 2	 5
198.8	 1	 4
199.0	 0	 4
199.0	 1	 5
199.1	 2	 5
199.2	 1	 4
199.2	 2	 5
199.3	 1	 4
199.5	 0	 4
199.5	 1	 5
199.6	 2	 5
199.7	 1	 4
199.8	 0	 4
210.5	 1	 5
210.8	 0	 4
211.0	 1	 5
211.1	 2	 5
211.3	 1	 4
211.5	 0	 4
216.5	 1	 5
216.8	 0	 4
227.0	 1	 5
227.2	 2	 5
227.5	 3	 5
238.6	 4	 5
238.8	 5	 5
239.0	 6	 5
242.1	 7	 5
242.3	 8	 5
255.3	 7	 4
255.4	 8	 5
255.5	 7	 4
255.7	 6	 4
255.9	 5	 4
256.0	 6	 5
256.1	 5	 4
256.3	 4	 4
256.5	 3	 4
256.7	 2	 4
256.9	 1	 4
257.0	 0	 4
265.9	 1	 5
266.2	 0	 4
269.3	 1	 5
269.5	 0	 4
270.6	 1	 5
270.9	 0	 4
274.6	 1	 5
274.9	 0	 4
274.9	 1	 5
275.2	 0	 4
275.2	 1	 5
275.5	 0	 4
297.8	 1	 5
298.2	 2	 5
298.4	 3	 5
298.6	 4	 5
298.8	 5	 5
299.2	 6	 5
299.4	 7	 5
299.6	 8	 5
299.8	 9	 5
299.9	 10	 5
300.2	 11	 5
300.6	 12	 5
305.9	 13	 5
308.6	 14	 5
308.8	 15	 5
308.9	 16	 5
309.2	 17	 5
309.4	 18	 5
310.1	 19	 5
324.6	 20	 5
325.3	 19	 4
325.5	 18	 4
325.7	 17	 4
325.9	 16	 4
326.0	 15	 4
326.2	 14	 4
326.4	 13	 4
326.5	 12	 4
326.7	 11	 4
326.9	 10	 4
327.0	 9	 4
327.2	 8	 4
327.4	 7	 4
327.5	 6	 4
327.7	 5	 4
327.9	 4	 4
328.0	 3	 4
328.2	 2	 4
328.4	 1	 4
328.5	 0	 4
332.3	 1	 5
332.5	 0	 4
334.8	 1	 5
335.0	 0	 4
338.6	 1	 5
338.8	 2	 5
338.9	 3	 5
338.9	 2	 4
339.0	 1	 4
339.2	 2	 5
339.2	 1	 4
339.4	 2	 5
339.5	 1	 4
339.7	 0	 4
339.8	 1	 5
339.9	 2	 5
340.0	 1	 4
340.1	 2	 5
340.2	 1	 4
340.3	 2	 5
340.4	 1	 4
340.4	 2	 5
340.5	 1	 4
340.7	 0	 4
341.8	 1	 5
342.0	 0	 4
345.3	 1	 5
345.5	 0	 4
347.2	 1	 5
347.4	 2	 5
347.5	 1	 4
347.7	 0	 4
347.9	 1	 5
348.2	 0	 4
370.6	 1	 5
378.6	 2	 5
378.8	 3	 5
378.9	 4	 5
379.2	 5	 5
379.4	 6	 5
379.6	 7	 5
380.8	 8	 5
382.9	 9	 5
387.4	 10	 5
394.2	 11	 5
395.3	 10	 4
395.5	 9	 4
395.7	 8	 4
395.9	 7	 4
396.0	 6	 4
396.2	 5	 4
396.4	 4	 4
396.5	 3	 4
396.7	 2	 4
396.9	 1	 4
397.0	 0	 4
405.3	 1	 5
405.5	 0	 4
414.6	 1	 5
414.9	 0	 4
417.8	 1	 5
417.9	 2	 5
418.1	 1	 4
418.2	 2	 5
418.3	 1	 4
418.4	 2	 5
418.5	 1	 4
418.6	 2	 5
418.7	 1	 4
418.8	 2	 5
418.9	 1	 4
418.9	 2	 5
419.1	 1	 4
419.3	 0	 4
423.8	 1	 5
424.1	 0	 4
438.2	 1	 5
438.4	 2	 5
445.7	 3	 5
448.6	 4	 5
448.8	 5	 5
449.0	 6	 5
449.2	 7	 5
449.4	 8	 5
459.8	 9	 5
465.3	 8	 4
465.5	 7	 4
465.7	 6	 4
465.9	 5	 4
466.1	 4	 4
466.3	 3	 4
466.5	 2	 4
466.7	 1	 4
466.9	 0	 4
469.0	 1	 5
469.3	 0	 4
472.8	 1	 5
473.1	 0	 4
477.3	 1	 5
477.6	 0	 4
478.6	 1	 5
478.8	 2	 5
478.9	 1	 4
479.0	 2	 5
479.1	 1	 4
479.2	 2	 5
479.3	 1	 4
479.4	 2	 5
479.5	 1	 4
479.6	 2	 5
479.7	 1	 4
479.8	 2	 5
479.9	 1	 4
480.0	 2	 5
480.1	 1	 4
480.2	 2	 5
480.3	 1	 4
480.4	 2	 5
480.5	 1	 4
480.6	 2	 5
480.7	 1	 4
480.8	 2	 5
480.9	 1	 4
481.0	 2	 5
481.1	 1	 4
481.2	 2	 5
481.3	 1	 4
481.5	 0	 4
514.6	 1	 5
518.6	 2	 5
519.6	 3	 5
522.6	 4	 5
532.3	 5	 5
535.3	 4	 4
535.5	 3	 4
535.7	 2	 4
535.9	 1	 4
536.1	 0	 4
541.5	 1	 5
541.8	 0	 4
548.6	 1	 5
548.8	 2	 5
548.9	 1	 4
549.0	 2	 5
549.1	 1	 4
549.3	 0	 4
549.4	 1	 5
549.6	 2	 5
549.7	 1	 4
549.8	 2	 5
549.9	 1	 4
550.0	 2	 5
550.1	 1	 4
550.2	 2	 5
550.3	 1	 4
550.4	 2	 5
550.5	 1	 4
550.7	 0	 4
550.8	 1	 5
551.0	 2	 5
