QUE	 (200034, 200033) 
23.2	 1	 5
23.4	 2	 5
23.5	 1	 4
23.6	 2	 5
23.7	 1	 4
23.8	 2	 5
23.9	 1	 4
24.0	 2	 5
24.0	 1	 4
24.2	 2	 5
24.3	 1	 4
24.4	 2	 5
24.5	 1	 4
24.7	 0	 4
26.3	 1	 5
26.6	 0	 4
28.1	 1	 5
28.4	 0	 4
29.8	 1	 5
30.1	 0	 4
30.9	 1	 5
31.2	 0	 4
34.7	 1	 5
35.0	 0	 4
36.5	 1	 5
36.8	 0	 4
37.3	 1	 5
37.5	 2	 5
37.6	 1	 4
37.7	 2	 5
37.8	 1	 4
38.0	 0	 4
38.6	 1	 5
38.9	 0	 4
39.8	 1	 5
40.1	 0	 4
43.2	 1	 5
43.5	 0	 4
43.7	 1	 5
43.9	 2	 5
44.0	 1	 4
44.2	 0	 4
47.0	 1	 5
47.3	 0	 4
47.8	 1	 5
48.0	 2	 5
48.1	 1	 4
48.3	 0	 4
50.7	 1	 5
51.0	 0	 4
57.1	 1	 5
57.4	 0	 4
59.8	 1	 5
60.0	 2	 5
60.1	 1	 4
60.3	 0	 4
66.4	 1	 5
66.7	 0	 4
68.9	 1	 5
69.2	 0	 4
70.4	 1	 5
70.7	 0	 4
71.5	 1	 5
71.8	 0	 4
72.1	 1	 5
72.4	 2	 5
72.4	 1	 4
72.7	 0	 4
74.3	 1	 5
74.6	 0	 4
76.1	 1	 5
76.4	 0	 4
79.7	 1	 5
80.0	 0	 4
81.2	 1	 5
81.4	 2	 5
81.5	 1	 4
81.6	 2	 5
81.7	 1	 4
81.8	 2	 5
81.9	 1	 4
82.0	 2	 5
82.1	 1	 4
82.3	 0	 4
110.4	 1	 5
110.7	 0	 4
126.4	 1	 5
126.7	 0	 4
129.0	 1	 5
129.2	 0	 4
139.5	 1	 5
139.7	 0	 4
143.1	 1	 5
143.2	 2	 5
143.3	 1	 4
143.4	 2	 5
143.5	 1	 4
143.6	 2	 5
143.7	 3	 5
143.7	 2	 4
143.8	 1	 4
143.9	 2	 5
144.0	 1	 4
144.1	 2	 5
144.2	 1	 4
144.2	 2	 5
144.3	 1	 4
144.4	 2	 5
144.5	 1	 4
144.6	 2	 5
144.7	 1	 4
144.7	 2	 5
144.8	 1	 4
144.9	 2	 5
145.0	 1	 4
145.1	 2	 5
145.2	 3	 5
145.2	 2	 4
145.3	 1	 4
145.4	 2	 5
145.5	 1	 4
145.6	 2	 5
145.7	 1	 4
145.7	 2	 5
145.8	 1	 4
145.9	 2	 5
146.0	 1	 4
146.1	 2	 5
146.2	 1	 4
146.2	 2	 5
146.3	 1	 4
146.4	 2	 5
146.5	 1	 4
146.6	 2	 5
146.7	 1	 4
146.8	 0	 4
150.1	 1	 5
150.3	 0	 4
151.6	 1	 5
151.8	 0	 4
153.5	 1	 5
153.7	 0	 4
164.6	 1	 5
164.8	 0	 4
166.1	 1	 5
166.3	 0	 4
166.6	 1	 5
166.8	 0	 4
168.4	 1	 5
168.7	 0	 4
169.4	 1	 5
169.7	 0	 4
173.6	 1	 5
173.8	 0	 4
173.9	 1	 5
174.1	 2	 5
174.2	 1	 4
174.3	 0	 4
174.4	 1	 5
174.7	 0	 4
174.9	 1	 5
175.2	 0	 4
176.2	 1	 5
176.5	 0	 4
177.0	 1	 5
177.2	 0	 4
177.4	 1	 5
177.7	 0	 4
177.7	 1	 5
178.0	 0	 4
188.6	 1	 5
188.8	 0	 4
194.1	 1	 5
194.3	 0	 4
197.2	 1	 5
197.5	 0	 4
198.0	 1	 5
198.2	 0	 4
201.1	 1	 5
201.2	 2	 5
201.3	 1	 4
201.4	 2	 5
201.5	 1	 4
201.6	 2	 5
201.7	 1	 4
201.7	 2	 5
201.8	 1	 4
201.9	 2	 5
202.0	 1	 4
202.2	 0	 4
207.5	 1	 5
207.8	 0	 4
218.6	 1	 5
218.9	 0	 4
262.9	 1	 5
263.2	 0	 4
263.2	 1	 5
263.4	 2	 5
263.5	 1	 4
263.6	 2	 5
263.6	 3	 5
263.7	 2	 4
263.8	 3	 5
263.9	 2	 4
264.0	 1	 4
264.0	 2	 5
264.2	 1	 4
264.2	 2	 5
264.4	 3	 5
264.4	 2	 4
264.5	 1	 4
264.6	 2	 5
264.7	 1	 4
264.8	 2	 5
264.9	 1	 4
265.0	 0	 4
265.0	 1	 5
265.2	 2	 5
265.3	 1	 4
265.4	 2	 5
265.5	 1	 4
265.6	 2	 5
265.7	 1	 4
265.8	 2	 5
265.9	 1	 4
265.9	 2	 5
266.0	 1	 4
266.1	 2	 5
266.2	 1	 4
266.3	 2	 5
266.4	 1	 4
266.4	 2	 5
266.5	 1	 4
266.6	 2	 5
266.7	 1	 4
266.8	 2	 5
266.9	 1	 4
266.9	 2	 5
267.0	 1	 4
267.1	 2	 5
267.2	 1	 4
267.3	 2	 5
267.4	 1	 4
267.4	 2	 5
267.5	 1	 4
267.6	 2	 5
267.7	 1	 4
267.9	 0	 4
268.4	 1	 5
268.7	 0	 4
268.9	 1	 5
269.2	 0	 4
269.2	 1	 5
269.5	 0	 4
275.7	 1	 5
276.0	 0	 4
276.4	 1	 5
276.7	 0	 4
279.9	 1	 5
280.2	 0	 4
284.9	 1	 5
285.2	 0	 4
285.6	 1	 5
285.9	 0	 4
286.7	 1	 5
287.0	 0	 4
287.7	 1	 5
288.0	 0	 4
288.9	 1	 5
289.1	 2	 5
289.2	 1	 4
289.4	 2	 5
289.4	 1	 4
289.7	 0	 4
289.9	 1	 5
290.2	 0	 4
291.9	 1	 5
292.2	 0	 4
293.2	 1	 5
293.5	 0	 4
298.2	 1	 5
298.5	 0	 4
298.8	 1	 5
299.0	 0	 4
301.9	 1	 5
302.2	 0	 4
302.9	 1	 5
303.2	 0	 4
306.7	 1	 5
307.0	 0	 4
319.9	 1	 5
320.2	 0	 4
321.2	 1	 5
321.4	 2	 5
321.5	 1	 4
321.6	 2	 5
321.7	 1	 4
321.8	 2	 5
321.9	 1	 4
321.9	 2	 5
322.0	 1	 4
322.2	 0	 4
349.9	 1	 5
350.2	 0	 4
383.2	 1	 5
383.4	 2	 5
383.5	 1	 4
383.6	 2	 5
383.7	 1	 4
383.8	 2	 5
383.9	 1	 4
383.9	 2	 5
384.0	 1	 4
384.1	 2	 5
384.2	 1	 4
384.3	 2	 5
384.4	 1	 4
384.4	 2	 5
384.5	 1	 4
384.6	 2	 5
384.7	 1	 4
384.8	 2	 5
384.9	 1	 4
384.9	 2	 5
385.0	 1	 4
385.1	 2	 5
385.2	 1	 4
385.3	 2	 5
385.4	 1	 4
385.4	 2	 5
385.5	 1	 4
385.6	 2	 5
385.7	 1	 4
385.8	 2	 5
385.9	 1	 4
385.9	 2	 5
386.0	 1	 4
386.1	 2	 5
386.2	 1	 4
386.3	 2	 5
386.4	 1	 4
386.4	 2	 5
386.5	 1	 4
386.6	 2	 5
386.7	 1	 4
386.8	 2	 5
386.9	 1	 4
386.9	 2	 5
387.0	 1	 4
387.1	 2	 5
387.2	 1	 4
387.3	 2	 5
387.4	 1	 4
387.4	 2	 5
387.5	 1	 4
387.6	 2	 5
387.7	 1	 4
387.8	 2	 5
387.9	 1	 4
387.9	 2	 5
388.0	 1	 4
388.2	 0	 4
388.6	 1	 5
388.9	 0	 4
391.1	 1	 5
391.4	 0	 4
391.9	 1	 5
392.2	 0	 4
393.2	 1	 5
393.3	 2	 5
393.5	 1	 4
393.7	 0	 4
394.1	 1	 5
394.4	 0	 4
395.4	 1	 5
395.7	 0	 4
396.7	 1	 5
397.0	 0	 4
401.9	 1	 5
402.2	 0	 4
403.6	 1	 5
403.9	 0	 4
404.8	 1	 5
405.0	 0	 4
405.8	 1	 5
406.0	 0	 4
415.9	 1	 5
416.2	 2	 5
416.2	 1	 4
416.5	 0	 4
422.2	 1	 5
422.5	 0	 4
423.2	 1	 5
423.5	 0	 4
426.7	 1	 5
427.0	 0	 4
429.6	 1	 5
429.9	 0	 4
433.1	 1	 5
433.4	 0	 4
433.4	 1	 5
433.7	 0	 4
433.9	 1	 5
434.2	 0	 4
434.3	 1	 5
434.6	 0	 4
437.0	 1	 5
437.3	 0	 4
437.3	 1	 5
437.5	 2	 5
437.6	 1	 4
437.8	 0	 4
441.2	 1	 5
441.4	 2	 5
441.5	 1	 4
441.6	 2	 5
441.7	 1	 4
441.8	 2	 5
441.9	 1	 4
442.0	 2	 5
442.1	 1	 4
442.2	 2	 5
442.3	 1	 4
442.5	 0	 4
443.5	 1	 5
443.8	 0	 4
467.4	 1	 5
467.7	 0	 4
490.7	 1	 5
491.0	 0	 4
503.2	 1	 5
503.4	 2	 5
503.5	 1	 4
503.6	 2	 5
503.7	 1	 4
503.8	 2	 5
503.9	 1	 4
504.0	 2	 5
504.1	 1	 4
504.2	 2	 5
504.3	 1	 4
504.4	 2	 5
504.5	 1	 4
504.6	 2	 5
504.7	 1	 4
504.8	 2	 5
504.9	 1	 4
505.0	 2	 5
505.1	 1	 4
505.2	 2	 5
505.3	 1	 4
505.4	 2	 5
505.5	 1	 4
505.6	 2	 5
505.7	 1	 4
505.8	 2	 5
505.9	 1	 4
506.0	 2	 5
506.1	 1	 4
506.2	 2	 5
506.3	 1	 4
506.4	 2	 5
506.5	 1	 4
506.6	 2	 5
506.7	 1	 4
506.8	 2	 5
506.9	 1	 4
507.0	 2	 5
507.1	 1	 4
507.2	 2	 5
507.3	 1	 4
507.4	 2	 5
507.5	 1	 4
507.6	 2	 5
507.7	 1	 4
507.8	 2	 5
507.9	 1	 4
508.0	 2	 5
508.1	 1	 4
508.2	 2	 5
508.3	 1	 4
508.4	 2	 5
508.5	 1	 4
508.6	 2	 5
508.7	 1	 4
508.8	 2	 5
508.9	 1	 4
509.0	 2	 5
509.1	 1	 4
509.2	 2	 5
509.3	 1	 4
509.4	 2	 5
509.5	 1	 4
509.6	 2	 5
509.7	 1	 4
509.9	 0	 4
514.4	 1	 5
514.7	 0	 4
514.8	 1	 5
515.1	 0	 4
515.6	 1	 5
515.8	 2	 5
515.9	 1	 4
516.1	 0	 4
521.8	 1	 5
522.1	 0	 4
522.2	 1	 5
522.5	 0	 4
522.7	 1	 5
523.0	 0	 4
524.1	 1	 5
524.4	 0	 4
525.0	 1	 5
525.3	 0	 4
526.8	 1	 5
527.1	 2	 5
527.1	 1	 4
527.4	 0	 4
528.1	 1	 5
528.3	 2	 5
528.4	 1	 4
528.6	 0	 4
529.7	 1	 5
530.0	 0	 4
