QUE	 (20008, 20003) 
299.7	 0	 4
305.7	 1	 5
306.0	 0	 4
309.3	 1	 5
309.5	 0	 4
312.8	 1	 5
313.0	 0	 4
314.6	 1	 5
314.8	 2	 5
314.9	 1	 4
315.0	 0	 4
385.2	 1	 5
385.4	 2	 5
385.5	 1	 4
385.6	 2	 5
385.7	 1	 4
385.8	 2	 5
385.9	 1	 4
385.9	 2	 5
386.0	 1	 4
386.1	 2	 5
386.2	 1	 4
386.4	 0	 4
386.4	 1	 5
386.6	 2	 5
386.7	 1	 4
386.9	 0	 4
391.3	 1	 5
391.5	 0	 4
405.8	 1	 5
406.0	 0	 4
412.3	 1	 5
412.6	 0	 4
413.1	 1	 5
413.4	 0	 4
417.1	 1	 5
417.4	 0	 4
418.2	 1	 5
418.4	 2	 5
418.5	 1	 4
418.6	 2	 5
418.7	 1	 4
418.8	 2	 5
418.9	 3	 5
418.9	 2	 4
419.1	 1	 4
419.2	 2	 5
419.3	 1	 4
419.5	 0	 4
420.2	 1	 5
420.5	 0	 4
421.1	 1	 5
421.4	 0	 4
424.8	 1	 5
425.1	 0	 4
429.0	 1	 5
429.3	 0	 4
434.4	 1	 5
434.6	 2	 5
434.7	 1	 4
434.9	 0	 4
442.9	 1	 5
482.3	 0	 4
505.2	 1	 5
505.4	 2	 5
505.5	 1	 4
505.6	 2	 5
505.7	 1	 4
505.8	 2	 5
505.9	 1	 4
506.0	 2	 5
506.1	 1	 4
506.2	 2	 5
506.3	 1	 4
506.4	 2	 5
506.5	 1	 4
506.6	 2	 5
506.7	 1	 4
506.8	 2	 5
506.9	 1	 4
507.1	 0	 4
507.2	 1	 5
507.4	 2	 5
507.5	 1	 4
507.6	 2	 5
507.7	 1	 4
507.8	 2	 5
507.9	 1	 4
508.0	 2	 5
508.1	 1	 4
508.2	 2	 5
508.3	 1	 4
508.4	 2	 5
508.5	 1	 4
508.6	 2	 5
508.7	 1	 4
508.8	 2	 5
508.9	 1	 4
509.1	 0	 4
509.2	 1	 5
509.5	 0	 4
531.6	 1	 5
531.9	 0	 4
538.2	 1	 5
538.4	 2	 5
538.5	 1	 4
538.6	 2	 5
538.7	 1	 4
538.9	 0	 4
563.4	 1	 5
578.4	 2	 5
602.3	 1	 4
602.5	 0	 4
625.2	 1	 5
625.4	 2	 5
625.5	 1	 4
625.7	 0	 4
625.8	 1	 5
626.0	 2	 5
626.1	 1	 4
626.2	 2	 5
626.3	 1	 4
626.4	 2	 5
626.5	 1	 4
626.6	 2	 5
626.7	 1	 4
626.8	 2	 5
626.9	 1	 4
627.0	 2	 5
627.1	 1	 4
627.2	 2	 5
627.3	 1	 4
627.4	 2	 5
627.5	 1	 4
627.6	 2	 5
627.7	 1	 4
627.8	 2	 5
627.9	 1	 4
628.0	 2	 5
628.1	 1	 4
628.2	 2	 5
628.3	 1	 4
628.5	 0	 4
629.2	 1	 5
629.5	 0	 4
629.9	 1	 5
630.2	 0	 4
646.7	 1	 5
647.0	 0	 4
649.0	 1	 5
649.3	 0	 4
658.2	 1	 5
658.5	 0	 4
664.5	 1	 5
664.8	 0	 4
667.3	 1	 5
667.6	 0	 4
672.3	 1	 5
672.6	 0	 4
674.6	 1	 5
674.9	 0	 4
680.6	 1	 5
685.8	 2	 5
706.4	 3	 5
722.3	 2	 4
722.5	 1	 4
722.7	 0	 4
745.2	 1	 5
745.4	 2	 5
745.5	 1	 4
745.6	 2	 5
745.7	 1	 4
745.8	 2	 5
745.9	 1	 4
746.0	 2	 5
746.1	 1	 4
746.2	 2	 5
746.3	 1	 4
746.4	 2	 5
746.5	 1	 4
746.6	 2	 5
746.7	 1	 4
746.8	 2	 5
746.9	 1	 4
747.0	 2	 5
747.1	 1	 4
747.3	 0	 4
747.4	 1	 5
747.6	 2	 5
747.7	 1	 4
747.8	 2	 5
747.9	 1	 4
748.0	 2	 5
748.1	 1	 4
748.2	 2	 5
748.3	 1	 4
748.4	 2	 5
748.5	 1	 4
748.6	 2	 5
748.7	 1	 4
748.8	 2	 5
748.9	 1	 4
749.0	 2	 5
749.1	 1	 4
749.2	 2	 5
749.3	 1	 4
749.5	 0	 4
749.6	 1	 5
749.8	 2	 5
749.9	 1	 4
750.1	 0	 4
750.9	 1	 5
751.2	 0	 4
757.0	 1	 5
757.3	 0	 4
758.3	 1	 5
758.6	 0	 4
765.4	 1	 5
765.7	 0	 4
769.1	 1	 5
769.4	 0	 4
769.4	 1	 5
769.7	 0	 4
771.3	 1	 5
771.6	 0	 4
778.2	 1	 5
778.4	 2	 5
778.5	 1	 4
778.6	 2	 5
778.7	 1	 4
778.8	 2	 5
778.9	 1	 4
779.0	 2	 5
779.1	 1	 4
779.3	 0	 4
783.8	 1	 5
784.1	 0	 4
784.8	 1	 5
785.1	 0	 4
786.2	 1	 5
786.5	 0	 4
792.6	 1	 5
792.9	 0	 4
794.6	 1	 5
794.9	 0	 4
800.3	 1	 5
812.4	 2	 5
820.2	 3	 5
830.0	 4	 5
842.3	 3	 4
842.5	 2	 4
842.7	 1	 4
842.9	 0	 4
865.2	 1	 5
865.4	 2	 5
865.5	 1	 4
865.6	 2	 5
865.7	 1	 4
865.9	 0	 4
866.0	 1	 5
866.2	 2	 5
866.3	 1	 4
866.5	 0	 4
866.6	 1	 5
866.8	 2	 5
866.9	 1	 4
867.0	 2	 5
867.1	 1	 4
867.2	 2	 5
867.3	 1	 4
867.4	 2	 5
867.5	 1	 4
867.6	 2	 5
867.7	 1	 4
867.8	 2	 5
867.9	 1	 4
868.0	 2	 5
868.1	 1	 4
868.2	 2	 5
868.3	 1	 4
868.4	 2	 5
868.5	 1	 4
868.7	 0	 4
868.8	 1	 5
869.0	 2	 5
869.1	 1	 4
869.2	 2	 5
869.3	 1	 4
869.4	 2	 5
869.5	 1	 4
869.7	 0	 4
873.1	 1	 5
873.4	 0	 4
894.4	 1	 5
894.7	 0	 4
896.7	 1	 5
897.0	 0	 4
897.6	 1	 5
897.9	 0	 4
898.2	 1	 5
898.4	 2	 5
898.5	 1	 4
898.7	 0	 4
905.8	 1	 5
906.1	 0	 4
914.1	 1	 5
914.4	 0	 4
914.6	 1	 5
914.8	 2	 5
914.9	 1	 4
915.1	 0	 4
985.2	 1	 5
985.4	 2	 5
985.5	 1	 4
985.6	 2	 5
985.7	 1	 4
985.8	 2	 5
985.9	 1	 4
986.0	 2	 5
986.1	 1	 4
986.2	 2	 5
986.3	 1	 4
986.4	 2	 5
986.5	 1	 4
986.6	 2	 5
986.7	 1	 4
986.8	 2	 5
986.9	 1	 4
987.0	 2	 5
987.1	 1	 4
987.2	 2	 5
987.3	 1	 4
987.4	 2	 5
987.5	 1	 4
987.6	 2	 5
987.7	 1	 4
987.8	 2	 5
987.9	 1	 4
988.0	 2	 5
988.1	 1	 4
988.2	 2	 5
988.3	 1	 4
988.5	 0	 4
988.6	 1	 5
988.8	 2	 5
988.9	 1	 4
989.0	 2	 5
989.1	 1	 4
989.2	 2	 5
989.3	 1	 4
989.4	 2	 5
989.5	 1	 4
989.6	 2	 5
989.7	 1	 4
989.8	 2	 5
989.9	 1	 4
990.0	 2	 5
990.1	 1	 4
990.2	 2	 5
990.3	 1	 4
990.4	 2	 5
990.5	 1	 4
990.6	 2	 5
990.7	 1	 4
990.8	 2	 5
990.9	 1	 4
991.0	 2	 5
991.1	 1	 4
991.2	 2	 5
991.3	 1	 4
991.4	 2	 5
991.5	 1	 4
991.6	 2	 5
991.7	 1	 4
991.8	 2	 5
991.9	 1	 4
992.1	 0	 4
995.1	 1	 5
995.4	 0	 4
1010.0	 1	 5
1010.3	 0	 4
1011.3	 1	 5
1011.6	 0	 4
1014.8	 1	 5
1015.1	 0	 4
1018.2	 1	 5
1018.4	 2	 5
1018.5	 1	 4
1018.7	 0	 4
1018.8	 1	 5
1019.0	 2	 5
1019.1	 1	 4
1019.2	 2	 5
1019.3	 1	 4
1019.5	 0	 4
1024.7	 1	 5
1025.0	 0	 4
1033.9	 1	 5
1034.2	 0	 4
1034.6	 1	 5
1034.9	 0	 4
1050.4	 1	 5
1082.3	 0	 4
1105.2	 1	 5
1105.4	 2	 5
1105.5	 1	 4
1105.6	 2	 5
1105.7	 1	 4
1105.8	 2	 5
1105.9	 1	 4
1106.0	 2	 5
1106.1	 1	 4
1106.2	 2	 5
1106.3	 1	 4
1106.4	 2	 5
1106.5	 1	 4
1106.6	 2	 5
1106.7	 1	 4
1106.9	 0	 4
1107.2	 1	 5
1107.4	 2	 5
1107.5	 1	 4
1107.6	 2	 5
1107.7	 1	 4
1107.8	 2	 5
1107.9	 1	 4
1108.0	 2	 5
1108.1	 1	 4
1108.2	 2	 5
1108.3	 1	 4
1108.4	 2	 5
1108.5	 1	 4
1108.6	 2	 5
1108.7	 1	 4
1108.8	 2	 5
1108.9	 1	 4
1109.0	 2	 5
1109.1	 1	 4
1109.2	 2	 5
1109.3	 1	 4
1109.4	 2	 5
1109.5	 1	 4
1109.6	 2	 5
1109.7	 1	 4
1109.8	 2	 5
1109.9	 1	 4
1110.0	 2	 5
1110.1	 1	 4
1110.2	 2	 5
1110.3	 1	 4
1110.4	 2	 5
1110.5	 1	 4
1110.6	 2	 5
1110.7	 1	 4
1110.9	 0	 4
1140.2	 1	 5
1140.5	 0	 4
1141.7	 1	 5
1142.0	 0	 4
1154.6	 1	 5
1154.9	 0	 4
1177.0	 1	 5
1181.3	 2	 5
1183.0	 3	 5
