QUE	 (100074, 100072) 
1077.1	 1	 1
1077.4	 0	 4
1080.7	 1	 1
1082.6	 2	 1
1105.6	 3	 1
1121.4	 4	 1
1122.0	 5	 1
1132.8	 6	 1
1137.7	 7	 1
1140.5	 8	 1
1143.3	 9	 1
1143.5	 10	 1
1147.5	 11	 1
1154.8	 12	 1
1159.5	 13	 1
1166.3	 12	 4
1166.5	 11	 4
1166.7	 10	 4
1166.9	 9	 4
1167.1	 8	 4
1167.3	 7	 4
1167.5	 6	 4
1167.7	 5	 4
1167.9	 4	 4
1168.1	 3	 4
1168.2	 4	 1
1168.3	 3	 4
1168.3	 4	 1
1168.5	 3	 4
1168.7	 2	 4
1168.9	 1	 4
1169.1	 0	 4
1169.6	 1	 1
1169.9	 0	 4
1171.6	 1	 1
1171.9	 0	 4
1190.3	 1	 1
1190.6	 0	 4
1191.1	 1	 1
1191.4	 0	 4
1192.1	 1	 1
1192.4	 0	 4
1197.8	 1	 1
1198.1	 0	 4
