QUE	 (10003, 10008) 
421.2	 1	 5
421.5	 0	 4
424.3	 1	 5
424.6	 0	 4
427.6	 1	 5
427.9	 0	 4
440.0	 1	 5
448.7	 2	 5
468.1	 3	 5
470.0	 4	 5
470.4	 5	 5
470.6	 6	 5
470.8	 7	 5
471.0	 8	 5
471.2	 9	 5
471.4	 10	 5
471.6	 11	 5
471.8	 12	 5
472.0	 13	 5
482.3	 12	 4
482.5	 11	 4
482.7	 10	 4
482.9	 9	 4
483.1	 8	 4
483.3	 7	 4
483.5	 6	 4
483.7	 5	 4
483.9	 4	 4
484.1	 3	 4
484.3	 2	 4
484.5	 1	 4
484.7	 0	 4
487.1	 1	 5
487.4	 0	 4
497.8	 1	 5
498.0	 2	 5
498.1	 1	 4
498.2	 2	 5
498.3	 1	 4
498.4	 2	 5
498.5	 1	 4
498.6	 2	 5
498.7	 1	 4
498.8	 2	 5
498.9	 1	 4
499.0	 2	 5
499.1	 1	 4
499.3	 0	 4
499.8	 1	 5
500.1	 0	 4
501.5	 1	 5
501.8	 0	 4
504.3	 1	 5
504.6	 0	 4
505.6	 1	 5
505.9	 0	 4
506.4	 1	 5
506.7	 0	 4
507.0	 1	 5
507.3	 0	 4
507.8	 1	 5
508.1	 0	 4
530.2	 1	 5
530.5	 0	 4
540.0	 1	 5
540.2	 2	 5
540.3	 1	 4
540.4	 2	 5
540.5	 1	 4
540.6	 2	 5
540.7	 1	 4
540.8	 2	 5
540.9	 1	 4
541.0	 2	 5
541.1	 1	 4
541.2	 2	 5
541.3	 1	 4
541.5	 0	 4
546.8	 1	 5
547.1	 0	 4
563.6	 1	 5
566.3	 2	 5
567.6	 3	 5
568.0	 4	 5
568.2	 5	 5
568.4	 6	 5
568.6	 7	 5
568.8	 8	 5
569.0	 9	 5
570.2	 10	 5
577.7	 11	 5
580.0	 12	 5
602.3	 11	 4
602.5	 10	 4
602.7	 9	 4
602.9	 8	 4
603.1	 7	 4
603.3	 6	 4
603.5	 5	 4
603.7	 4	 4
603.9	 3	 4
604.1	 2	 4
604.3	 1	 4
604.5	 0	 4
606.2	 1	 5
606.5	 0	 4
610.0	 1	 5
610.2	 2	 5
610.3	 1	 4
610.5	 0	 4
610.6	 1	 5
610.8	 2	 5
610.9	 1	 4
611.0	 2	 5
611.1	 1	 4
611.2	 2	 5
611.3	 1	 4
611.4	 2	 5
611.5	 1	 4
611.7	 0	 4
611.8	 1	 5
612.0	 2	 5
612.1	 1	 4
612.3	 0	 4
628.6	 1	 5
628.9	 0	 4
632.0	 1	 5
632.3	 0	 4
632.8	 1	 5
633.1	 0	 4
637.6	 1	 5
637.9	 0	 4
638.0	 1	 5
638.2	 2	 5
638.3	 1	 4
638.4	 2	 5
638.5	 1	 4
638.7	 0	 4
638.8	 1	 5
639.1	 0	 4
641.3	 1	 5
641.6	 0	 4
648.6	 1	 5
648.9	 0	 4
650.0	 1	 5
650.3	 0	 4
655.1	 1	 5
655.4	 0	 4
680.2	 1	 5
680.6	 2	 5
680.8	 3	 5
681.0	 4	 5
681.2	 5	 5
681.4	 6	 5
681.6	 7	 5
700.8	 8	 5
707.6	 9	 5
707.8	 10	 5
708.0	 11	 5
708.8	 12	 5
709.6	 13	 5
718.0	 14	 5
720.0	 15	 5
722.3	 14	 4
722.5	 13	 4
722.7	 12	 4
722.9	 11	 4
723.1	 10	 4
723.3	 9	 4
723.5	 8	 4
723.7	 7	 4
723.9	 6	 4
724.1	 5	 4
724.3	 4	 4
724.5	 3	 4
724.7	 2	 4
724.9	 1	 4
725.1	 0	 4
732.2	 1	 5
732.5	 0	 4
742.5	 1	 5
742.8	 0	 4
750.0	 1	 5
750.2	 2	 5
750.3	 1	 4
750.5	 0	 4
750.6	 1	 5
750.8	 2	 5
750.9	 1	 4
751.0	 2	 5
751.1	 1	 4
751.3	 0	 4
751.6	 1	 5
751.8	 2	 5
751.9	 1	 4
752.1	 0	 4
753.9	 1	 5
754.2	 0	 4
764.9	 1	 5
765.2	 0	 4
772.8	 1	 5
773.1	 0	 4
777.6	 1	 5
777.8	 2	 5
777.9	 1	 4
778.0	 2	 5
778.1	 1	 4
778.2	 2	 5
778.3	 1	 4
778.4	 2	 5
778.5	 1	 4
778.6	 2	 5
778.7	 1	 4
778.9	 0	 4
783.7	 1	 5
784.0	 0	 4
785.0	 1	 5
785.3	 0	 4
790.0	 1	 5
790.3	 0	 4
792.8	 1	 5
793.1	 0	 4
820.0	 1	 5
820.2	 2	 5
820.4	 3	 5
820.6	 4	 5
820.8	 5	 5
821.0	 6	 5
821.2	 7	 5
821.4	 8	 5
821.6	 9	 5
824.6	 10	 5
842.3	 9	 4
842.5	 8	 4
842.7	 7	 4
842.9	 6	 4
843.1	 5	 4
843.3	 4	 4
843.5	 3	 4
843.7	 2	 4
843.9	 1	 4
844.1	 0	 4
847.6	 1	 5
847.8	 2	 5
847.9	 1	 4
848.0	 2	 5
848.1	 1	 4
848.2	 2	 5
848.3	 1	 4
848.5	 0	 4
849.5	 1	 5
849.8	 0	 4
851.4	 1	 5
851.7	 0	 4
852.2	 1	 5
852.5	 0	 4
858.5	 1	 5
858.8	 0	 4
860.0	 1	 5
860.2	 2	 5
860.3	 1	 4
860.4	 2	 5
860.5	 1	 4
860.6	 2	 5
860.7	 1	 4
860.8	 2	 5
860.9	 1	 4
861.1	 0	 4
867.3	 1	 5
867.6	 0	 4
890.0	 1	 5
890.2	 2	 5
890.3	 1	 4
890.4	 2	 5
890.5	 1	 4
890.6	 2	 5
890.7	 1	 4
890.8	 2	 5
890.9	 1	 4
891.0	 2	 5
891.1	 1	 4
891.3	 0	 4
917.6	 1	 5
917.8	 2	 5
917.9	 1	 4
918.0	 2	 5
918.1	 1	 4
918.1	 0	 4
918.4	 1	 5
919.7	 2	 5
920.9	 3	 5
930.0	 4	 5
960.0	 5	 5
960.2	 6	 5
960.4	 7	 5
961.0	 8	 5
961.2	 9	 5
962.3	 8	 4
962.5	 7	 4
962.7	 6	 4
962.9	 5	 4
963.1	 4	 4
963.3	 3	 4
963.5	 2	 4
963.7	 1	 4
963.9	 0	 4
981.5	 1	 5
981.8	 0	 4
982.4	 1	 5
982.7	 0	 4
987.7	 1	 5
988.0	 0	 4
988.2	 1	 5
988.4	 2	 5
988.5	 1	 4
988.6	 2	 5
988.7	 1	 4
988.9	 0	 4
997.8	 1	 5
998.1	 0	 4
1030.0	 1	 5
1030.2	 2	 5
1030.3	 1	 4
1030.4	 2	 5
1030.5	 1	 4
1030.6	 2	 5
1030.7	 1	 4
1030.8	 2	 5
1030.9	 1	 4
1031.0	 2	 5
1031.1	 1	 4
1031.2	 2	 5
1031.3	 1	 4
1031.5	 0	 4
1057.4	 1	 5
1057.6	 2	 5
1057.8	 3	 5
1058.0	 4	 5
1058.2	 5	 5
1058.4	 6	 5
1058.6	 7	 5
1063.8	 8	 5
1064.4	 9	 5
1067.4	 10	 5
1070.0	 11	 5
1082.3	 10	 4
1082.5	 9	 4
1082.7	 8	 4
1082.9	 7	 4
1083.1	 6	 4
1083.3	 5	 4
1083.5	 4	 4
1083.7	 3	 4
1083.9	 2	 4
1084.1	 1	 4
1084.3	 0	 4
1090.9	 1	 5
1091.2	 0	 4
1100.0	 1	 5
1100.2	 2	 5
1100.3	 1	 4
1100.4	 2	 5
1100.5	 1	 4
1100.6	 2	 5
1100.7	 1	 4
1100.9	 0	 4
1101.2	 1	 5
1101.4	 2	 5
1101.5	 1	 4
1101.6	 2	 5
1101.7	 1	 4
1101.8	 2	 5
1101.9	 1	 4
1102.0	 2	 5
1102.1	 1	 4
1102.2	 2	 5
1102.3	 1	 4
1102.5	 0	 4
1109.7	 1	 5
1110.0	 0	 4
1127.6	 1	 5
1127.8	 2	 5
1127.9	 1	 4
1128.0	 2	 5
1128.1	 1	 4
1128.2	 2	 5
1128.3	 1	 4
1128.4	 2	 5
1128.5	 1	 4
1128.6	 2	 5
1128.7	 1	 4
1128.8	 2	 5
1128.9	 1	 4
1129.0	 2	 5
1129.1	 1	 4
1129.3	 0	 4
1129.3	 1	 5
1129.6	 0	 4
1131.2	 1	 5
1131.5	 0	 4
1133.0	 1	 5
1133.3	 0	 4
1138.3	 1	 5
1138.6	 0	 4
1140.0	 1	 5
1140.3	 0	 4
1148.1	 1	 5
1148.4	 0	 4
1149.4	 1	 5
1149.7	 0	 4
1170.0	 1	 5
1170.2	 2	 5
1170.6	 3	 5
1170.8	 4	 5
1171.0	 5	 5
1171.2	 6	 5
1171.4	 7	 5
1174.7	 8	 5
1174.9	 9	 5
1179.9	 10	 5
1197.8	 11	 5
1198.2	 12	 5
1198.4	 13	 5
1198.6	 14	 5
1198.8	 15	 5
1199.0	 16	 5
