QUE	 (10008, 100011) 
44.6	 1	 5
44.9	 0	 4
66.2	 1	 5
66.4	 2	 5
66.5	 1	 4
66.6	 2	 5
66.7	 1	 4
66.8	 2	 5
66.9	 1	 4
67.1	 0	 4
67.2	 1	 5
67.5	 0	 4
80.7	 1	 5
81.0	 0	 4
87.5	 1	 5
87.8	 0	 4
93.8	 1	 5
94.0	 2	 5
94.1	 1	 4
111.5	 2	 5
129.2	 1	 4
129.3	 0	 4
138.2	 1	 5
138.4	 2	 5
138.5	 1	 4
138.6	 2	 5
138.7	 1	 4
138.8	 2	 5
138.8	 1	 4
139.0	 2	 5
139.1	 1	 4
139.2	 0	 4
139.2	 1	 5
139.4	 2	 5
139.5	 1	 4
139.6	 2	 5
139.7	 1	 4
139.8	 0	 4
139.8	 1	 5
140.0	 2	 5
140.1	 1	 4
140.2	 0	 4
140.2	 1	 5
140.5	 0	 4
157.4	 1	 5
157.7	 0	 4
163.6	 1	 5
163.8	 0	 4
164.4	 1	 5
164.6	 2	 5
164.7	 1	 4
164.7	 2	 5
164.8	 1	 4
165.0	 0	 4
165.0	 1	 5
165.2	 0	 4
167.5	 1	 5
167.7	 0	 4
173.0	 1	 5
173.2	 0	 4
176.1	 1	 5
176.3	 0	 4
206.1	 1	 5
206.2	 2	 5
206.4	 3	 5
206.4	 2	 4
206.6	 3	 5
206.6	 2	 4
206.7	 3	 5
206.8	 2	 4
206.9	 3	 5
207.0	 2	 4
207.1	 3	 5
207.2	 4	 5
207.2	 3	 4
207.4	 2	 4
207.6	 1	 4
207.8	 0	 4
258.2	 1	 5
258.4	 2	 5
258.5	 1	 4
258.6	 2	 5
258.7	 1	 4
258.8	 2	 5
258.9	 1	 4
259.0	 0	 4
259.6	 1	 5
259.8	 2	 5
259.9	 1	 4
260.0	 0	 4
260.0	 1	 5
260.2	 2	 5
260.3	 1	 4
260.4	 2	 5
260.5	 1	 4
260.6	 2	 5
260.7	 1	 4
260.8	 2	 5
260.9	 1	 4
261.0	 0	 4
269.3	 1	 5
269.5	 0	 4
276.4	 1	 5
276.6	 2	 5
276.7	 1	 4
276.8	 2	 5
276.9	 1	 4
276.9	 2	 5
