QUE	 (100033, 100034) 
196.4	 1	 5
196.7	 0	 4
216.2	 1	 5
216.4	 2	 5
216.5	 1	 4
216.7	 0	 4
250.1	 1	 5
250.2	 2	 5
250.4	 1	 4
250.4	 2	 5
250.6	 1	 4
250.6	 2	 5
250.8	 1	 4
251.0	 0	 4
252.4	 1	 5
252.7	 0	 4
266.7	 1	 5
267.0	 0	 4
316.3	 1	 5
316.5	 2	 5
316.5	 1	 4
316.7	 2	 5
316.8	 1	 4
317.0	 0	 4
336.2	 1	 5
336.4	 2	 5
336.5	 1	 4
336.6	 2	 5
336.7	 1	 4
336.8	 2	 5
336.9	 1	 4
337.0	 0	 4
370.2	 1	 5
370.4	 2	 5
370.5	 1	 4
370.6	 2	 5
370.7	 1	 4
370.8	 2	 5
370.9	 1	 4
370.9	 2	 5
371.0	 1	 4
371.2	 0	 4
385.4	 1	 5
385.7	 0	 4
385.8	 1	 5
385.9	 2	 5
386.0	 1	 4
386.1	 2	 5
386.2	 1	 4
386.4	 0	 4
439.6	 1	 5
439.9	 0	 4
456.2	 1	 5
456.4	 2	 5
456.5	 1	 4
456.6	 2	 5
456.7	 1	 4
456.8	 2	 5
456.9	 3	 5
456.9	 2	 4
457.1	 1	 4
457.3	 0	 4
465.8	 1	 5
465.9	 2	 5
466.1	 1	 4
466.3	 0	 4
487.4	 1	 5
487.7	 0	 4
490.2	 1	 5
490.4	 2	 5
490.5	 1	 4
490.6	 2	 5
490.7	 1	 4
490.8	 2	 5
490.9	 1	 4
491.1	 0	 4
494.1	 1	 5
494.4	 0	 4
505.6	 1	 5
505.9	 0	 4
506.3	 1	 5
506.4	 2	 5
506.6	 1	 4
506.8	 0	 4
512.4	 1	 5
512.7	 0	 4
576.2	 1	 5
576.4	 2	 5
576.5	 1	 4
576.7	 0	 4
610.2	 1	 5
610.4	 2	 5
610.5	 1	 4
610.6	 2	 5
610.7	 1	 4
610.8	 2	 5
610.9	 1	 4
611.1	 0	 4
616.6	 1	 5
616.8	 2	 5
616.9	 1	 4
617.0	 2	 5
617.1	 1	 4
617.2	 2	 5
617.3	 1	 4
617.5	 0	 4
625.7	 1	 5
625.9	 2	 5
626.0	 1	 4
626.1	 2	 5
626.2	 1	 4
626.3	 2	 5
626.4	 1	 4
626.5	 2	 5
626.6	 1	 4
626.8	 0	 4
634.5	 1	 5
634.8	 0	 4
680.6	 1	 5
680.9	 0	 4
696.2	 1	 5
696.5	 0	 4
696.6	 1	 5
696.9	 0	 4
730.2	 1	 5
730.4	 2	 5
730.5	 1	 4
730.7	 0	 4
755.2	 1	 5
755.5	 0	 4
796.4	 1	 5
796.7	 0	 4
816.2	 1	 5
816.4	 2	 5
816.5	 1	 4
816.6	 2	 5
816.7	 1	 4
816.8	 2	 5
816.9	 1	 4
817.1	 0	 4
831.1	 1	 5
831.4	 0	 4
850.2	 1	 5
850.4	 2	 5
850.5	 1	 4
850.6	 2	 5
850.7	 1	 4
850.8	 2	 5
850.9	 1	 4
851.0	 2	 5
851.1	 1	 4
851.2	 2	 5
851.3	 1	 4
851.4	 2	 5
851.5	 1	 4
851.6	 2	 5
851.7	 1	 4
851.8	 2	 5
851.9	 1	 4
852.0	 2	 5
852.1	 1	 4
852.3	 0	 4
865.8	 1	 5
866.1	 0	 4
867.5	 1	 5
867.8	 0	 4
870.0	 1	 5
870.3	 0	 4
871.0	 1	 5
871.3	 0	 4
916.6	 1	 5
916.9	 0	 4
936.2	 1	 5
936.4	 2	 5
936.5	 1	 4
936.6	 2	 5
936.7	 1	 4
936.8	 2	 5
936.9	 1	 4
937.0	 2	 5
937.1	 1	 4
937.3	 0	 4
958.4	 1	 5
958.7	 0	 4
970.2	 1	 5
970.4	 2	 5
970.5	 1	 4
970.6	 2	 5
970.7	 1	 4
970.8	 2	 5
970.9	 1	 4
971.0	 2	 5
971.1	 1	 4
971.2	 2	 5
971.3	 1	 4
971.4	 2	 5
971.5	 1	 4
971.7	 0	 4
982.1	 1	 5
982.4	 0	 4
998.8	 1	 5
999.1	 0	 4
1036.4	 1	 5
1036.7	 0	 4
1056.2	 1	 5
1056.4	 2	 5
1056.5	 1	 4
1056.7	 0	 4
1070.0	 1	 5
1070.3	 0	 4
1090.2	 1	 5
1090.4	 2	 5
1090.5	 1	 4
1090.6	 2	 5
1090.7	 1	 4
1090.8	 2	 5
1090.9	 1	 4
1091.0	 2	 5
1091.1	 1	 4
1091.2	 2	 5
1091.3	 1	 4
1091.4	 2	 5
1091.5	 1	 4
1091.6	 2	 5
1091.7	 1	 4
1091.8	 2	 5
1091.9	 1	 4
1092.0	 2	 5
1092.1	 1	 4
1092.2	 2	 5
1092.3	 1	 4
1092.4	 2	 5
1092.5	 1	 4
1092.6	 2	 5
1092.7	 1	 4
1092.8	 2	 5
1092.9	 1	 4
1093.1	 0	 4
1105.9	 1	 5
1106.1	 2	 5
1106.2	 1	 4
1106.3	 2	 5
1106.4	 1	 4
1106.5	 2	 5
1106.6	 1	 4
1106.7	 2	 5
1106.8	 1	 4
1107.0	 0	 4
1112.1	 1	 5
1112.4	 0	 4
1156.4	 1	 5
1156.6	 2	 5
1156.7	 1	 4
1156.9	 0	 4
1169.6	 1	 5
1169.9	 0	 4
1176.2	 1	 5
1176.4	 2	 5
1176.5	 1	 4
1176.6	 2	 5
1176.7	 1	 4
1176.9	 0	 4
1192.2	 1	 5
1192.5	 0	 4
1199.8	 1	 5
