QUE	 (200014, 200011) 
952.3	 1	 5
952.5	 2	 5
952.6	 1	 4
952.7	 2	 5
952.8	 1	 4
952.9	 2	 5
953.0	 1	 4
953.1	 2	 5
953.2	 1	 4
953.3	 2	 5
953.4	 1	 4
953.5	 2	 5
953.6	 1	 4
953.7	 2	 5
953.8	 1	 4
953.9	 2	 5
954.0	 1	 4
954.1	 2	 5
954.2	 1	 4
954.3	 2	 5
954.4	 1	 4
954.5	 2	 5
954.6	 1	 4
954.7	 2	 5
954.8	 1	 4
954.9	 2	 5
955.0	 1	 4
955.1	 2	 5
955.2	 1	 4
955.3	 2	 5
955.4	 1	 4
955.6	 0	 4
959.4	 1	 5
959.7	 0	 4
979.2	 1	 5
979.5	 0	 4
983.0	 1	 5
983.3	 0	 4
986.1	 1	 5
986.3	 2	 5
986.4	 1	 4
986.6	 0	 4
986.7	 1	 5
986.9	 2	 5
987.0	 1	 4
987.1	 2	 5
987.2	 1	 4
987.4	 0	 4
992.6	 1	 5
992.9	 0	 4
1001.9	 1	 5
1002.1	 0	 4
1066.6	 1	 5
1066.9	 0	 4
1069.5	 1	 5
1069.8	 0	 4
1069.9	 1	 5
1070.1	 2	 5
1070.2	 1	 4
1070.3	 2	 5
1070.4	 1	 4
1070.5	 2	 5
1070.6	 1	 4
1070.7	 2	 5
1070.8	 1	 4
1070.9	 2	 5
1071.0	 1	 4
1071.1	 2	 5
1071.2	 1	 4
1071.4	 0	 4
1071.7	 1	 5
1071.9	 2	 5
1072.0	 1	 4
1072.1	 2	 5
1072.2	 1	 4
1072.3	 2	 5
1072.4	 1	 4
1072.5	 2	 5
1072.6	 1	 4
1072.7	 2	 5
1072.8	 1	 4
1072.9	 2	 5
1073.0	 1	 4
1073.1	 2	 5
1073.2	 1	 4
1073.3	 2	 5
1073.4	 1	 4
1073.6	 0	 4
1073.7	 1	 5
1073.9	 2	 5
1074.0	 1	 4
1074.1	 2	 5
1074.2	 1	 4
1074.3	 2	 5
1074.4	 1	 4
1074.5	 2	 5
1074.6	 1	 4
1074.7	 2	 5
1074.8	 1	 4
1074.9	 2	 5
1075.0	 1	 4
1075.2	 0	 4
1107.5	 1	 5
1107.8	 0	 4
1140.8	 1	 5
1141.0	 2	 5
1144.1	 3	 5
1176.3	 2	 4
1176.5	 1	 4
1176.7	 0	 4
1189.5	 1	 5
1189.7	 2	 5
1189.8	 1	 4
1190.0	 0	 4
1190.1	 1	 5
1190.4	 0	 4
1190.5	 1	 5
1190.7	 2	 5
1190.8	 1	 4
1190.9	 2	 5
1191.0	 1	 4
1191.1	 2	 5
1191.2	 1	 4
1191.3	 2	 5
1191.4	 1	 4
1191.5	 2	 5
1191.6	 1	 4
1191.8	 0	 4
1191.9	 1	 5
1192.1	 2	 5
1192.2	 1	 4
1192.3	 2	 5
1192.4	 1	 4
1192.5	 2	 5
1192.6	 1	 4
1192.7	 2	 5
1192.8	 1	 4
1192.9	 2	 5
1193.0	 1	 4
1193.1	 2	 5
1193.2	 1	 4
1193.3	 2	 5
1193.4	 1	 4
1193.5	 2	 5
1193.6	 1	 4
1193.7	 2	 5
1193.8	 1	 4
1193.9	 2	 5
1194.0	 1	 4
1194.1	 2	 5
1194.2	 1	 4
1194.4	 0	 4
