10005 	0.098888889
100027	0.062222222
100037	0.3055
100038	0.055555556
100039	0.055555556
100042	0.055555556
100044	0.115833333
100046	0.055555556
100048	0.251388889
100049	0.0825
100053	0.154166667
100057	0.025833333
100059	0
100061	0.138055556
100063	0.055555556
100064	0.269166667
100066	0.269166667
100067	0.055555556
100068	0.055555556
100070	0.237222222
100071	0.556666667
100074	0.240833333
