10001	100054	200037	200053	
10002	10003	200054	100058	
10003	10004	10008	100040	20003
10004	100011	100041	100036	20008
10005	100014	100043	100060	200011
10006	100017	100045	100062	200014
10007	100020	100047	100065	200017
10008	100021	100050	200020	
10009	100022	100023	200021	
100012	100032	100051	200028	
100013	100033	100052	200032	
100015	100069	100075		
100016	100056	10002		
100011	100024	100025					
100025	100028	200027	200023	
100014	100072	100073	100035	200033
