10005 	10.11235954
100027	16.07142863
100037	3.273322422
100038	17.99999986
100039	17.99999986
100042	17.99999986
100044	8.63309355
100046	17.99999986
100048	3.977900551
100049	12.12121212
100053	6.486486472
100057	38.70967792
100059	100000
100061	7.243460741
100063	17.99999986
100064	3.715170274
100066	3.715170274
100067	17.99999986
100068	17.99999986
100070	4.215456678
100071	1.796407185
100074	4.152249141
